,feat_above_sma200,feat_golden_cross,feat_adx_14,feat_days_below_sma200,feat_vix_percentile_60d,feat_trend_strength_20d
2016-02-23,0.0,0.0,30.56020050776053,33.0,0.5166666666666667,-0.0008862979575896019
2016-02-24,0.0,0.0,29.573044620197205,34.0,0.48333333333333334,-0.00022244823790904873
2016-02-25,0.0,0.0,28.235172091939443,35.0,0.3,0.00018499244305790775
2016-02-26,0.0,0.0,26.615310639173597,36.0,0.36666666666666664,0.0007464993200102134
2016-02-29,0.0,0.0,25.389966206918746,37.0,0.4166666666666667,0.001497155837830798
2016-03-01,0.0,0.0,23.67939778813304,38.0,0.16666666666666666,0.0026805823801347517
2016-03-02,0.0,0.0,22.11771906293192,39.0,0.13333333333333333,0.0035576978036435843
2016-03-03,0.0,0.0,20.59891468770079,40.0,0.1,0.004291542912181317
2016-03-04,0.0,0.0,19.484351671762358,41.0,0.1,0.004964169339241956
2016-03-07,0.0,0.0,18.109722325150223,42.0,0.16666666666666666,0.004996612207901357
2016-03-08,0.0,0.0,16.993554249986694,43.0,0.23333333333333334,0.00459372040068827
2016-03-09,0.0,0.0,15.962733213607793,44.0,0.23333333333333334,0.004060665742306474
2016-03-10,0.0,0.0,15.235908514125574,45.0,0.21666666666666667,0.0034742642882402497
2016-03-11,0.0,0.0,14.90667035159576,46.0,0.06666666666666667,0.0029443266416588005
2016-03-14,0.0,0.0,14.833212152653635,47.0,0.15,0.002571488371393921
2016-03-15,0.0,0.0,14.684278958278592,48.0,0.11666666666666667,0.002404350264165441
2016-03-16,0.0,0.0,15.152664858652718,49.0,0.016666666666666666,0.0025863594978401587
2016-03-17,0.0,0.0,15.587594623285836,50.0,0.016666666666666666,0.0025403208028465453
2016-03-18,0.0,0.0,15.930237184763937,51.0,0.016666666666666666,0.002433787270117782
2016-03-21,0.0,0.0,16.398934921172486,52.0,0.016666666666666666,0.0025319347578434226
2016-03-22,1.0,0.0,17.12144271845589,0.0,0.05,0.002364123603928024
2016-03-23,0.0,0.0,17.6169536743681,1.0,0.08333333333333333,0.002154880051386727
2016-03-24,0.0,0.0,17.602745251893733,2.0,0.08333333333333333,0.002012537541224492
2016-03-28,0.0,0.0,17.796403447786464,3.0,0.13333333333333333,0.0017823021370465542
2016-03-29,1.0,0.0,18.811114476077872,0.0,0.03333333333333333,0.001564765025796258
2016-03-30,1.0,0.0,20.33640707538038,0.0,0.016666666666666666,0.0018259360955323353
2016-03-31,1.0,0.0,21.64048724562587,0.0,0.06666666666666667,0.002033450337312843
2016-04-01,1.0,0.0,23.19778418276505,0.0,0.016666666666666666,0.002290386185028216
2016-04-04,1.0,0.0,24.66310891153714,0.0,0.11666666666666667,0.002464981785213739
2016-04-05,1.0,0.0,24.91841752523113,0.0,0.23333333333333334,0.0023641258301210564
2016-04-06,1.0,0.0,25.821256712355876,0.0,0.11666666666666667,0.0022575412747451143
2016-04-07,1.0,0.0,26.24615973647881,0.0,0.26666666666666666,0.0020199701019816053
2016-04-08,1.0,0.0,26.64071254459296,0.0,0.25,0.001658343499123083
2016-04-11,1.0,0.0,26.970951765026083,0.0,0.3,0.001453356999060007
2016-04-12,1.0,0.0,26.594909741851573,0.0,0.2,0.0013476296285837356
2016-04-13,1.0,0.0,27.12712262560347,0.0,0.08333333333333333,0.0013742766191931603
2016-04-14,1.0,0.0,27.763857579806647,0.0,0.05,0.0014963025608957677
2016-04-15,1.0,0.0,28.355111465852456,0.0,0.05,0.0015324362519456296
2016-04-18,1.0,0.0,29.034935477688805,0.0,0.03333333333333333,0.001568787012029613
2016-04-19,1.0,0.0,29.158751806460085,0.0,0.03333333333333333,0.001542798428824707
2016-04-20,1.0,0.0,29.2737241117477,0.0,0.05,0.0015271366268273339
2016-04-21,1.0,0.0,29.35041379612065,0.0,0.2,0.001352636375271767
2016-04-22,1.0,0.0,27.510097077273684,0.0,0.03333333333333333,0.0009345726667814081
2016-04-25,1.0,0.0,25.801231552630075,0.0,0.25,0.0004503150401935446
2016-04-26,1.0,0.0,24.11761054756085,0.0,0.23333333333333334,0.00012056520857814844
2016-04-27,0.0,0.0,23.533600727448704,1.0,0.15,-0.0002455233790612486
2016-04-28,0.0,0.0,23.45144678319235,2.0,0.43333333333333335,-0.0007934067039459309
2016-04-29,0.0,0.0,24.133286184428478,3.0,0.5,-0.001206264312792385
2016-05-02,0.0,0.0,24.350486314906544,4.0,0.36666666666666664,-0.0014626841921711663
2016-05-03,0.0,0.0,24.61763227472063,5.0,0.5166666666666667,-0.00199287515165527
2016-05-04,0.0,0.0,25.28736789624045,6.0,0.55,-0.0023039506134248286
2016-05-05,0.0,0.0,25.68392309595196,7.0,0.55,-0.002765531313954009
2016-05-06,0.0,0.0,26.321879933809434,8.0,0.38333333333333336,-0.0030877059644153788
2016-05-09,0.0,1.0,25.958032179594763,9.0,0.36666666666666664,-0.003385447988575248
2016-05-10,0.0,1.0,24.553584247372708,10.0,0.13333333333333333,-0.0032770835992039374
2016-05-11,0.0,1.0,23.141325191366565,11.0,0.4166666666666667,-0.0031354007978369423
2016-05-12,0.0,1.0,22.79780637652259,12.0,0.36666666666666664,-0.0029742889786901925
2016-05-13,0.0,1.0,22.478824619881756,13.0,0.5333333333333333,-0.0028326277798606816
2016-05-16,0.0,1.0,21.376668494258787,14.0,0.43333333333333335,-0.002310753521013701
2016-05-17,0.0,1.0,20.66121035475474,15.0,0.6333333333333333,-0.002067455540386006
2016-05-18,0.0,1.0,20.134367880855542,16.0,0.7,-0.0016516357129315094
2016-05-19,0.0,1.0,20.067057719773313,17.0,0.7666666666666667,-0.0012545854218826125
2016-05-20,0.0,1.0,18.73911084982941,18.0,0.5666666666666667,-0.0008562547845113568
2016-05-23,0.0,1.0,17.438405714101858,19.0,0.7,-0.00045552580958152977
2016-05-24,1.0,1.0,17.509483496363107,0.0,0.38333333333333336,0.00018751892347224587
2016-05-25,1.0,1.0,18.21309372341327,0.0,0.23333333333333334,0.0007918683658404295
2016-05-26,1.0,1.0,18.946314064083932,0.0,0.1,0.001225063193769018
2016-05-27,1.0,1.0,19.898575729714853,0.0,0.03333333333333333,0.0016008408600572703
2016-05-31,1.0,1.0,21.004868632417345,0.0,0.4166666666666667,0.0020893707975285225
2016-06-01,1.0,1.0,22.086975444058623,0.0,0.43333333333333335,0.0023910238077550637
2016-06-02,1.0,1.0,22.593291113092327,0.0,0.18333333333333332,0.0025570567054116256
2016-06-03,1.0,1.0,22.815618196850718,0.0,0.13333333333333333,0.00259359438147883
2016-06-06,1.0,1.0,23.27591103355305,0.0,0.21666666666666667,0.002671738147861359
2016-06-07,1.0,1.0,23.70332581049093,0.0,0.4,0.0027063699414132925
2016-06-08,1.0,1.0,23.843680328741993,0.0,0.43333333333333335,0.0029029486301642097
2016-06-09,1.0,1.0,23.595671198833376,0.0,0.6,0.0029054394852294357
2016-06-10,1.0,1.0,21.94029713112263,0.0,1.0,0.002651594429694045
2016-06-13,1.0,1.0,21.098648155813553,0.0,1.0,0.0021645340904411243
2016-06-14,1.0,1.0,20.911932028044987,0.0,0.9833333333333333,0.0018128493924530493
2016-06-15,1.0,1.0,20.71263356080508,0.0,0.9666666666666667,0.001210951519869538
2016-06-16,1.0,1.0,21.383609408937332,0.0,0.95,0.0006687175410548932
2016-06-17,0.0,1.0,22.19593848190849,1.0,0.95,-0.00018830470001147788
2016-06-20,0.0,1.0,22.18374703664773,2.0,0.9166666666666666,-0.0008047821281479319
2016-06-21,0.0,1.0,22.172426408905597,3.0,0.9166666666666666,-0.001402970867820656
2016-06-22,0.0,1.0,21.52615202795348,4.0,1.0,-0.0017459946000197221
2016-06-23,1.0,1.0,20.189603788373255,0.0,0.8666666666666667,-0.001725237362632684
2016-06-24,0.0,1.0,21.503339689067946,1.0,1.0,-0.0023617624738431647
2016-06-27,0.0,1.0,23.620673707794566,2.0,0.9833333333333333,-0.003107111888398447
2016-06-28,0.0,0.0,24.724632833027194,3.0,0.8666666666666667,-0.0032711016571764367
2016-06-29,0.0,0.0,24.157346204447972,4.0,0.7833333333333333,-0.003107525158117384
2016-06-30,0.0,0.0,22.92573498632176,5.0,0.6333333333333333,-0.002712892017128514
2016-07-01,1.0,0.0,21.315837686605544,0.0,0.5166666666666667,-0.0023043364993860778
2016-07-05,0.0,0.0,20.117270659627103,1.0,0.6166666666666667,-0.0019223268725919549
2016-07-06,1.0,0.0,18.777247177745092,0.0,0.55,-0.0013962890675623448
2016-07-07,1.0,0.0,17.83552352037998,0.0,0.5166666666666667,-0.0007875284750511012
2016-07-08,1.0,0.0,17.768486494523675,0.0,0.03333333333333333,3.558380007907082e-05
2016-07-11,1.0,0.0,18.1674526163325,0.0,0.15,0.0007436116074727305
2016-07-12,1.0,0.0,18.740493001930936,0.0,0.16666666666666666,0.0013605865063566415
2016-07-13,1.0,0.0,19.17002589786221,0.0,0.016666666666666666,0.0019046451552099436
2016-07-14,1.0,0.0,19.750040706500965,0.0,0.016666666666666666,0.002439211975603796
2016-07-15,1.0,1.0,20.156772997168698,0.0,0.016666666666666666,0.0029564084123649224
2016-07-18,1.0,1.0,20.767734538044092,0.0,0.016666666666666666,0.003273089549877801
2016-07-19,1.0,1.0,21.335055968856956,0.0,0.016666666666666666,0.0035833821189267968
2016-07-20,1.0,1.0,22.467895490848157,0.0,0.016666666666666666,0.003983293301539052
2016-07-21,1.0,1.0,23.563613863978684,0.0,0.08333333333333333,0.004286738183631125
2016-07-22,1.0,1.0,24.60172892687258,0.0,0.05,0.00475513500108318
2016-07-25,1.0,1.0,25.56569291384548,0.0,0.13333333333333333,0.004555137378607939
2016-07-26,1.0,1.0,26.745334869605053,0.0,0.16666666666666666,0.003955843454924222
2016-07-27,1.0,1.0,28.190654883311332,0.0,0.13333333333333333,0.0035939041883929147
2016-07-28,1.0,1.0,29.64593603789273,0.0,0.1,0.0034192939261617444
2016-07-29,1.0,1.0,31.205814040047006,0.0,0.03333333333333333,0.003336511551094776
2016-08-01,1.0,1.0,32.92244062148415,0.0,0.1,0.0032929787781311335
2016-08-02,1.0,1.0,33.204561327863274,0.0,0.2833333333333333,0.002990513224103076
2016-08-03,1.0,1.0,33.46653055521532,0.0,0.2,0.0027232976788015496
2016-08-04,1.0,1.0,33.973461120244,0.0,0.08333333333333333,0.002451814456190438
2016-08-05,1.0,1.0,35.10554579476994,0.0,0.016666666666666666,0.002439455226091256
2016-08-08,1.0,1.0,36.1567672782583,0.0,0.03333333333333333,0.002438951103529293
2016-08-09,1.0,1.0,37.33648543501935,0.0,0.05,0.002465150377230182
2016-08-10,1.0,1.0,37.888633205850816,0.0,0.13333333333333333,0.0023600834417706377
2016-08-11,1.0,1.0,38.59587448872281,0.0,0.06666666666666667,0.0023331888554393573
2016-08-12,1.0,1.0,39.252598537103935,0.0,0.05,0.002234339432672155
2016-08-15,1.0,1.0,40.27633979117723,0.0,0.11666666666666667,0.0022189703768988
2016-08-16,1.0,1.0,40.76422652080438,0.0,0.25,0.002024453401567413
2016-08-17,1.0,1.0,40.28519179722513,0.0,0.2,0.001953245073379247
2016-08-18,1.0,1.0,39.95737769306674,0.0,0.03333333333333333,0.001804856860165628
2016-08-19,1.0,1.0,39.3545518631279,0.0,0.016666666666666666,0.0016643174688750432
2016-08-22,1.0,1.0,38.820267283535266,0.0,0.25,0.00148819000844608
2016-08-23,1.0,1.0,38.709505384716316,0.0,0.26666666666666666,0.0013067713034139706
2016-08-24,1.0,1.0,36.94574640641378,0.0,0.5333333333333333,0.0011006543689831413
2016-08-25,1.0,1.0,35.24099053110323,0.0,0.6166666666666667,0.0008897348495409606
2016-08-26,1.0,1.0,34.22736385993356,0.0,0.6333333333333333,0.000709644801408639
2016-08-29,1.0,1.0,33.286139093847446,0.0,0.4666666666666667,0.0006121008190524383
2016-08-30,1.0,1.0,31.50265974154354,0.0,0.5166666666666667,0.0003372370037339609
2016-08-31,1.0,1.0,29.56505105230119,0.0,0.5666666666666667,7.65831770225684e-05
2016-09-01,1.0,1.0,28.150694031685816,0.0,0.6,-0.00011676883965113081
2016-09-02,1.0,1.0,27.57353246336564,0.0,0.2,-0.00012666144674087392
2016-09-06,1.0,1.0,27.322158555646077,0.0,0.23333333333333334,-6.93504113238556e-05
2016-09-07,1.0,1.0,27.34693583982651,0.0,0.18333333333333332,1.6513662862914612e-05
2016-09-08,1.0,1.0,26.50779991762973,0.0,0.38333333333333336,-3.437746135878892e-05
2016-09-09,1.0,1.0,26.224513156936087,0.0,0.8666666666666667,-0.00039528273752656125
2016-09-12,1.0,1.0,26.390929564366168,0.0,0.8,-0.0004426738065945359
2016-09-13,1.0,1.0,26.545459085551244,0.0,0.9,-0.0005505571511599031
2016-09-14,1.0,1.0,26.2160167513673,0.0,0.9166666666666666,-0.0006408248999843837
2016-09-15,1.0,1.0,24.47642190531397,0.0,0.85,-0.0004602423551295232
2016-09-16,1.0,1.0,22.861083833978736,0.0,0.8166666666666667,-0.0003337914919151847
2016-09-19,1.0,1.0,21.611359336028375,0.0,0.8333333333333334,-0.0002733114273105035
2016-09-20,1.0,1.0,20.4509008736459,0.0,0.8833333333333333,-0.00016579942695278276
2016-09-21,1.0,1.0,20.14034274524894,0.0,0.6166666666666667,0.00011333833099908372
2016-09-22,1.0,1.0,20.54573065180412,0.0,0.26666666666666666,0.0003923229690892455
2016-09-23,1.0,1.0,20.27519761088899,0.0,0.3333333333333333,0.000530312305368898
2016-09-26,1.0,1.0,19.01871073199093,0.0,0.8,0.0005517023282443085
2016-09-27,1.0,1.0,18.481889979549674,0.0,0.6166666666666667,0.0007171088202018342
2016-09-28,1.0,1.0,18.149396621991347,0.0,0.36666666666666664,0.0008401786432119485
2016-09-29,1.0,1.0,17.085831759559383,0.0,0.8333333333333334,0.0008238508625978992
2016-09-30,1.0,1.0,16.402392827340012,0.0,0.6833333333333333,0.0009235088942339309
2016-10-03,1.0,1.0,15.76777096170774,0.0,0.8,0.0010357608728681323
2016-10-04,1.0,1.0,15.593827848358382,0.0,0.8166666666666667,0.0012059167687387582
2016-10-05,1.0,1.0,15.441403211640713,0.0,0.6,0.0014228685696006196
2016-10-06,1.0,1.0,14.68353751758214,0.0,0.55,0.0015349170662629233
2016-10-07,1.0,1.0,13.685232836702264,0.0,0.7666666666666667,0.001206295954464897
2016-10-10,1.0,1.0,13.262754451795853,0.0,0.7,0.0011773280987281635
2016-10-11,1.0,1.0,13.674204195555575,0.0,0.8833333333333333,0.0007893084043151901
2016-10-12,1.0,1.0,14.056264671903888,0.0,0.9166666666666666,0.0004178180636355228
2016-10-13,1.0,1.0,15.20488760246962,0.0,0.95,0.00021714577675787676
2016-10-14,1.0,1.0,15.454643162402679,0.0,0.9166666666666666,-6.93170418873142e-06
2016-10-17,1.0,1.0,15.972829247580071,0.0,0.9166666666666666,-0.0003375153137210229
2016-10-18,1.0,1.0,15.328537935300663,0.0,0.8,-0.0005071643465940943
2016-10-19,1.0,1.0,14.860157998462979,0.0,0.75,-0.0005379588052993054
2016-10-20,1.0,1.0,14.909262350325223,0.0,0.7166666666666667,-0.00045645513984005846
2016-10-21,1.0,1.0,14.692869037256576,0.0,0.5333333333333333,-0.0004037173376963814
2016-10-24,1.0,1.0,14.101875928237193,0.0,0.45,-0.0003073042948391157
2016-10-25,1.0,1.0,13.561321607667654,0.0,0.6,-0.00013638407487478053
2016-10-26,1.0,1.0,13.000394465240388,0.0,0.7333333333333333,-4.407937072253053e-05
2016-10-27,1.0,1.0,12.772405369471654,0.0,0.8166666666666667,-0.0001272290145023233
2016-10-28,1.0,1.0,13.25594668701457,0.0,0.9,-0.00018312384129052982
2016-10-31,1.0,1.0,13.704949339018706,0.0,0.95,-0.00025399146560263415
2016-11-01,1.0,1.0,15.257577195869302,0.0,1.0,-0.00043969293932989066
2016-11-02,1.0,1.0,16.809233208501094,0.0,1.0,-0.0006567694291165036
2016-11-03,1.0,1.0,18.72726540759916,0.0,1.0,-0.0009811681812888795
2016-11-04,1.0,1.0,20.719239088772213,0.0,1.0,-0.001328110629340054
2016-11-07,1.0,1.0,20.598140636202054,0.0,0.95,-0.0011372213810670693
2016-11-08,1.0,1.0,19.555476355799073,0.0,0.95,-0.0010704538191651375
2016-11-09,1.0,1.0,18.82220229625188,0.0,0.5833333333333334,-0.0009490359245759848
2016-11-10,1.0,1.0,18.969375131173177,0.0,0.6166666666666667,-0.0011409728485525202
2016-11-11,1.0,1.0,19.10603562074295,0.0,0.5333333333333333,-0.0012752727749223173
2016-11-14,1.0,1.0,19.67928367891178,0.0,0.5833333333333334,-0.0015967682355613037
2016-11-15,1.0,1.0,19.606367901326394,0.0,0.3,-0.001514109771178072
2016-11-16,1.0,1.0,19.22010074480456,0.0,0.4666666666666667,-0.001340661378663176
2016-11-17,1.0,1.0,18.212536154288237,0.0,0.2833333333333333,-0.0010713125589005418
2016-11-18,1.0,1.0,17.02513686658551,0.0,0.15,-0.000809685874188013
2016-11-21,1.0,1.0,16.119682032023654,0.0,0.11666666666666667,-0.00019174277023327807
2016-11-22,1.0,1.0,15.67655794650256,0.0,0.11666666666666667,0.0004224200935588663
2016-11-23,1.0,1.0,14.667318139103319,0.0,0.15,0.0008779769844045166
2016-11-25,1.0,1.0,13.896675689477389,0.0,0.1,0.001300980397452219
2016-11-28,1.0,1.0,13.367617960273298,0.0,0.2833333333333333,0.0015874286646432498
2016-11-29,1.0,1.0,13.222764922259218,0.0,0.21666666666666667,0.0018810267581693557
2016-11-30,1.0,1.0,12.30589146422715,0.0,0.31666666666666665,0.0018885297200104403
2016-12-01,1.0,1.0,12.94005544793963,0.0,0.5,0.0015094893270844842
2016-12-02,1.0,1.0,13.57063450290946,0.0,0.5,0.0009654859937732163
2016-12-05,1.0,1.0,13.346889448473677,0.0,0.03333333333333333,0.0004560281010345469
2016-12-06,1.0,1.0,13.121595956097838,0.0,0.016666666666666666,0.00031514761968396045
2016-12-07,1.0,1.0,12.6061131752298,0.0,0.06666666666666667,0.0004464513169341959
2016-12-08,1.0,1.0,12.383504123184498,0.0,0.18333333333333332,0.0006620234586041289
2016-12-09,1.0,1.0,12.635424074273699,0.0,0.016666666666666666,0.0007201046283170055
2016-12-12,1.0,1.0,12.397517869592077,0.0,0.21666666666666667,0.0006812795127697384
2016-12-13,1.0,1.0,13.34488600585803,0.0,0.23333333333333334,0.0006163078187197782
2016-12-14,1.0,1.0,14.224584989533556,0.0,0.36666666666666664,0.0006671894695454971
2016-12-15,1.0,1.0,15.104976255962882,0.0,0.25,0.0007788567256960452
2016-12-16,1.0,1.0,15.219460948986034,0.0,0.06666666666666667,0.0008703190146699378
2016-12-19,1.0,1.0,15.493900868695347,0.0,0.016666666666666666,0.0009300658574681966
2016-12-20,1.0,1.0,15.748737936996848,0.0,0.016666666666666666,0.00116932681548465
2016-12-21,1.0,1.0,15.832095646517702,0.0,0.016666666666666666,0.0014246138787660074
2016-12-22,1.0,1.0,15.32783006533548,0.0,0.03333333333333333,0.0015607198276527121
2016-12-23,1.0,1.0,14.859583454237702,0.0,0.05,0.001729823729293311
2016-12-27,1.0,1.0,15.46510333801849,0.0,0.13333333333333333,0.0019108148263753061
2016-12-28,1.0,1.0,15.355346666153356,0.0,0.38333333333333336,0.002030413892241523
2016-12-29,1.0,1.0,14.769007162203227,0.0,0.5333333333333333,0.0019160339713270161
2016-12-30,1.0,1.0,14.27236851039858,0.0,0.6166666666666667,0.0013705566065644915
2017-01-03,1.0,1.0,13.772469122270962,0.0,0.35,0.0009172385113883545
2017-01-04,1.0,1.0,12.895933049618744,0.0,0.13333333333333333,0.0006209474711386193
2017-01-05,1.0,1.0,12.37032337134248,0.0,0.08333333333333333,0.00040004536923313796
2017-01-06,1.0,1.0,12.910445964079969,0.0,0.03333333333333333,0.00044768785048183583
2017-01-09,1.0,1.0,13.620674842995792,0.0,0.1,0.0005271097489204452
2017-01-10,1.0,1.0,14.567515191170896,0.0,0.1,0.0007117721544577373
2017-01-11,1.0,1.0,15.3508102541754,0.0,0.016666666666666666,0.000826254966927374
2017-01-12,1.0,1.0,15.571918527767082,0.0,0.13333333333333333,0.0010663169886561785
2017-01-13,1.0,1.0,16.206837734490552,0.0,0.016666666666666666,0.0012894779683356621
2017-01-17,1.0,1.0,16.345508987845907,0.0,0.26666666666666666,0.001466101997471517
2017-01-18,1.0,1.0,16.584367211460318,0.0,0.4166666666666667,0.0015326644661229816
2017-01-19,1.0,1.0,17.213481340909834,0.0,0.48333333333333334,0.0016168658967614558
2017-01-20,1.0,1.0,17.943264571058247,0.0,0.16666666666666666,0.0017515601873866666
2017-01-23,1.0,1.0,18.12833537490361,0.0,0.25,0.0018554090326798403
2017-01-24,1.0,1.0,18.996702890675305,0.0,0.016666666666666666,0.0019648296911436713
2017-01-25,1.0,1.0,20.531945550235196,0.0,0.016666666666666666,0.002169619317485202
2017-01-26,1.0,1.0,22.167884326821667,0.0,0.016666666666666666,0.0024216319810792756
2017-01-27,1.0,1.0,23.74590980338479,0.0,0.016666666666666666,0.0025233985823794147
2017-01-30,1.0,1.0,23.508548650210308,0.0,0.38333333333333336,0.002445445440737929
2017-01-31,1.0,1.0,22.960937185048287,0.0,0.4166666666666667,0.0021061316884049886
2017-02-01,1.0,1.0,23.272690031755108,0.0,0.35,0.0019082020660658137
2017-02-02,1.0,1.0,23.576260238158774,0.0,0.4166666666666667,0.0017249070456429808
2017-02-03,1.0,1.0,23.94004742441632,0.0,0.06666666666666667,0.0016004960682022553
2017-02-06,1.0,1.0,24.309221544764352,0.0,0.16666666666666666,0.001571818666700406
2017-02-07,1.0,1.0,25.17851867176629,0.0,0.15,0.0015950281790157402
2017-02-08,1.0,1.0,26.07814878806983,0.0,0.25,0.0016316085425899308
2017-02-09,1.0,1.0,27.297292417882996,0.0,0.06666666666666667,0.0017113906696978982
2017-02-10,1.0,1.0,28.634244909835427,0.0,0.06666666666666667,0.0017671347675087096
2017-02-13,1.0,1.0,30.285334104082672,0.0,0.13333333333333333,0.001895840302565373
2017-02-14,1.0,1.0,31.969299497480954,0.0,0.05,0.0019722144092173145
2017-02-15,1.0,1.0,33.92836509063576,0.0,0.5666666666666667,0.0020905959315796066
2017-02-16,1.0,1.0,35.871488104868725,0.0,0.45,0.0021367923017970463
2017-02-17,1.0,1.0,37.759925316666546,0.0,0.35,0.0021947630001359353
2017-02-21,1.0,1.0,39.80602347522369,0.0,0.4166666666666667,0.0022574248752534397
2017-02-22,1.0,1.0,41.72946975075251,0.0,0.4666666666666667,0.0023540451220797147
2017-02-23,1.0,1.0,42.345213241874895,0.0,0.4666666666666667,0.0024856374672796795
2017-02-24,1.0,1.0,42.71905334486074,0.0,0.3333333333333333,0.0025936539245161824
2017-02-27,1.0,1.0,43.17762232466503,0.0,0.7166666666666667,0.002695511775992648
2017-02-28,1.0,1.0,43.32950148706102,0.0,0.9,0.0025927751724857217
2017-03-01,1.0,1.0,44.235067515737164,0.0,0.8,0.0025197458529982587
2017-03-02,1.0,1.0,45.07595025665073,0.0,0.6,0.0024399577013092763
2017-03-03,1.0,1.0,45.309336321648594,0.0,0.11666666666666667,0.0022946619386079396
2017-03-06,1.0,1.0,45.27204033767062,0.0,0.2,0.0021048373234129896
2017-03-07,1.0,1.0,45.33667194433544,0.0,0.36666666666666664,0.0018490210270159368
2017-03-08,1.0,1.0,45.451983917421146,0.0,0.6666666666666666,0.0016137180411318753
2017-03-09,1.0,1.0,44.86486029263496,0.0,0.8,0.0013657273883868862
2017-03-10,1.0,1.0,44.83226786277822,0.0,0.5,0.001179694404128182
2017-03-13,1.0,1.0,44.83543185633083,0.0,0.2833333333333333,0.0010213592962651649
2017-03-14,1.0,1.0,43.765942822986425,0.0,0.85,0.0008704263409207752
2017-03-15,1.0,1.0,43.708880724907445,0.0,0.5166666666666667,0.0008152871373108401
2017-03-16,1.0,1.0,43.65589449097697,0.0,0.18333333333333332,0.000806501089699333
2017-03-17,1.0,1.0,43.42045759734207,0.0,0.26666666666666666,0.0007285287849457127
2017-03-20,1.0,1.0,42.86366246524327,0.0,0.31666666666666665,0.0007002565685134023
2017-03-21,1.0,1.0,39.98940200613985,0.0,0.8666666666666667,0.0005175871128582972
2017-03-22,1.0,1.0,37.38097208559692,0.0,0.9166666666666666,0.0004315446580935231
2017-03-23,1.0,1.0,34.876676435551374,0.0,0.9666666666666667,0.0002521648063868455
2017-03-24,1.0,1.0,32.7725334893606,0.0,0.95,0.00012726083543936073
2017-03-27,1.0,1.0,30.998396242602404,0.0,0.85,4.085759634914825e-05
2017-03-28,1.0,1.0,29.390119489846512,0.0,0.43333333333333335,-1.1023414762576681e-05
2017-03-29,1.0,1.0,28.18461823695608,0.0,0.35,0.00015464032430142965
2017-03-30,1.0,1.0,27.38794198557584,0.0,0.5,0.00025558398478126617
2017-03-31,1.0,1.0,26.783244025896074,0.0,0.85,0.00035674405737211854
2017-04-03,1.0,1.0,25.396402171554108,0.0,0.85,0.0003992990841295392
2017-04-04,1.0,1.0,24.108620449665136,0.0,0.6333333333333333,0.0004195458721681658
2017-04-05,1.0,1.0,23.958982401095287,0.0,0.95,0.0003885035669198374
2017-04-06,1.0,1.0,23.78889600861907,0.0,0.8333333333333334,0.00036107759341294667
2017-04-07,1.0,1.0,23.309287407049432,0.0,0.9333333333333333,0.0003785891848989457
2017-04-10,1.0,1.0,23.091171801882144,0.0,1.0,0.0004208755883149837
2017-04-11,1.0,1.0,21.65530277266843,0.0,1.0,0.0003602382957912775
2017-04-12,1.0,1.0,20.321995816969984,0.0,1.0,0.0003370020419706171
2017-04-13,1.0,1.0,19.58113227578143,0.0,1.0,0.00025929349660107814
2017-04-17,1.0,1.0,18.89318755896349,0.0,0.95,0.0002760920295852096
2017-04-18,1.0,1.0,18.001372867107584,0.0,0.9333333333333333,0.0002905442396040522
2017-04-19,1.0,1.0,17.17133127624801,0.0,0.95,9.28044311397862e-05
2017-04-20,1.0,1.0,17.123528099164812,0.0,0.9,0.00010065392873840629
2017-04-21,1.0,1.0,17.07913943473041,0.0,0.9166666666666666,4.520451221778002e-05
2017-04-24,1.0,1.0,18.501300082385562,0.0,0.05,0.0001673457418013875
2017-04-25,1.0,1.0,20.529395904258333,0.0,0.03333333333333333,0.00037574516991404494
2017-04-26,1.0,1.0,22.494083338483016,0.0,0.08333333333333333,0.0006118567684607622
2017-04-27,1.0,1.0,24.45997880897006,0.0,0.016666666666666666,0.0009620186570102833
2017-04-28,1.0,1.0,26.61282925883918,0.0,0.06666666666666667,0.0013255629072671574
2017-05-01,1.0,1.0,29.09269631251695,0.0,0.016666666666666666,0.0017529442029238377
2017-05-02,1.0,1.0,31.4413004681345,0.0,0.05,0.002150323403675924
2017-05-03,1.0,1.0,32.91565416035286,0.0,0.06666666666666667,0.0024808362623444584
2017-05-04,1.0,1.0,34.42499846616166,0.0,0.05,0.0026972539245818695
2017-05-05,1.0,1.0,35.886714114535756,0.0,0.06666666666666667,0.0029085176134357503
2017-05-08,1.0,1.0,37.408672306704474,0.0,0.016666666666666666,0.0030858479465281836
2017-05-09,1.0,1.0,39.2089130847312,0.0,0.03333333333333333,0.0032496297268642038
2017-05-10,1.0,1.0,40.840644136284816,0.0,0.06666666666666667,0.00329691637708565
2017-05-11,1.0,1.0,41.32135335483946,0.0,0.15,0.00320129195534304
2017-05-12,1.0,1.0,41.961204920114106,0.0,0.1,0.0029888565847638274
2017-05-15,1.0,1.0,42.85120035354196,0.0,0.11666666666666667,0.0028539399034645707
2017-05-16,1.0,1.0,43.960635134681574,0.0,0.2,0.0026724503559866558
2017-05-17,1.0,1.0,41.075350132150234,0.0,0.9666666666666667,0.0021276081942031167
2017-05-18,1.0,1.0,38.231103688485796,0.0,0.9166666666666666,0.0017001362480952291
2017-05-19,1.0,1.0,36.19273058833537,0.0,0.5666666666666667,0.0012914048765212292
