,feat_daily_return,feat_return_5d,feat_return_10d,feat_return_20d,feat_dist_sma20,feat_dist_sma50,feat_dist_sma200,feat_hl_range_pct,feat_close_position,feat_overnight_gap,feat_intraday_return
2012-02-15,-0.006960902279415926,0.0049631984923945716,0.02867912138432871,0.05513529478490686,0.023638102597499044,0.0725001203784306,0.10824599612351556,0.018958139759883738,0.08403536441503821,0.004746072479128397,-0.011651675064186443
2012-02-16,0.013700822113745792,0.011444940747885601,0.039536056524079655,0.06298029434219088,0.03448277252139283,0.08482541291252607,0.1229401686694174,0.016815962232639217,0.9345797058047588,0.000318630836670611,0.013377928656474457
2012-02-17,-0.003143183397488203,0.015367361384883482,0.022240146415521744,0.061234730121818126,0.028172211975996345,0.07907916654786352,0.11893367384510221,0.008513276024468316,0.5185190417994233,0.0001571321918178192,-0.003299797084957457
2012-02-21,0.0028377787215789763,0.008881861698133875,0.02596775177986399,0.06389027657352275,0.027907509689835318,0.07974240085516893,0.12158168414004693,0.010690147754300156,0.5882372740634362,0.001103573931695329,0.001732293076402559
2012-02-22,-0.004559045947881146,0.0017402406572504248,0.019153365624512864,0.060991946565602806,0.020220728899555118,0.07219901277370067,0.11599116649912897,0.007106771400951795,0.2,-0.0018864790242626977,-0.0026776181941767976
2012-02-23,0.006633006722470247,0.015453261329125167,0.020493157424850805,0.054774141263863596,0.024256617765364565,0.07686019898375354,0.12289383093117906,0.011295908405135202,0.9027783664646294,0.0012634528022783117,0.00536277830291704
2012-02-24,0.003451481019966396,0.005186201647304101,0.016690498165749634,0.06210557602054245,0.024712604112686404,0.07781643994311374,0.12629625266560526,0.004221395585185662,0.5925910227609884,0.00282391725350901,0.0006257965687298418
2012-02-27,0.001407191503650429,0.0097745978811139,0.025292169044028423,0.060430487312405745,0.023162984929791748,0.07632591598314849,0.1273560800618201,0.014519910396011417,0.7741946069222376,-0.005472146327876694,0.00691718970577476
2012-02-28,0.010148225847220083,0.01713561275635711,0.026169670597105732,0.07030597405564154,0.03004970265858209,0.0836757975937266,0.1382367853375349,0.010355459050195758,1.0,0.0009367299880574073,0.009202875249939724
2012-02-29,-0.004482122099090602,0.017214213084941754,0.018984410615685343,0.06410052802015875,0.0222755336755793,0.07533529271506492,0.1325373427148836,0.01179944252475733,0.2763238468102193,0.0007728447313191259,-0.005250908693291506
2012-03-01,0.007917939416854258,0.018512652328296797,0.03425199451174632,0.06391343300433294,0.027190779265032737,0.08022119886824344,0.1407505204016831,0.00800992432420744,0.8846063558202999,0.0037260961050172296,0.004176282083432413
2012-03-02,-0.0007701081912105945,0.014227699736323096,0.01948768910343701,0.059794212005434,0.023436367352362823,0.07561295676922551,0.13914041368694946,0.0064744589357589016,0.5,-0.0013862652561452942,0.000617012407798246
2012-03-05,-0.010328437952396241,0.002341824970143458,0.012139313248648698,0.034649439768204005,0.011150959926699055,0.06159213328627057,0.1267654517634177,0.014330249647586129,0.22825523586802834,-0.0006166319382413065,-0.00971779831896776
2012-03-06,-0.009813041796962518,-0.017465182484041386,-0.0006288463314498838,0.025322575722971363,-7.872964343611818e-06,0.048248785682492384,0.11518391378883833,0.00770806482333037,0.6938754855937284,-0.00981304179696255,0.0
2012-03-07,0.0077080048155078185,-0.00543403328078873,0.011686637197346972,0.031063841257021663,0.006172704084019329,0.05338967921996247,0.12316009257479796,0.006868539548515139,0.6590863771533599,0.004719195194285527,0.0029747710957629984
2012-03-08,0.010771190566704725,-0.00261857938601473,0.01584559609251479,0.036663479812580224,0.015184653007271504,0.061708633013042996,0.1344791407407065,0.009884160457890926,0.7031209021767637,0.005932015255931301,0.004810638529624876
2012-03-09,0.004169832325349843,0.002312222755259219,0.016572820102667585,0.033539926891942295,0.01773438652264419,0.06307484799233949,0.13836704285660392,0.004921558156652763,0.6249910592947572,0.0016988511251206564,0.0024667904904291447
2012-03-12,0.00046149508213799706,0.013239971089109126,0.01561280175415325,0.0412998524193986,0.016152259861020098,0.06028554874948534,0.1380694799118265,0.005995378498877699,0.8461598654094448,-0.00030754604888984797,0.0007692777193509616
2012-03-13,0.018601061148450837,0.042315596261128574,0.024111364166465643,0.05091202122145466,0.03246518589078618,0.07640426218673096,0.15831469261470107,0.01494122338131853,1.0,0.005380452847060027,0.013149856120588294
2012-03-14,0.0034711095702379957,0.03793319384617733,0.032293030327581906,0.05189050509103077,0.03340816115527578,0.07641246073372226,0.16141559875667016,0.00992624535899521,0.6212098442900574,0.0010564396705013603,0.0024121216387474314
2012-03-15,0.002857609377511894,0.02980695452008919,0.027110323257408364,0.06229090041257912,0.03322177144714472,0.07608092501727366,0.16388873233754533,0.007048608556569592,0.7021297318355951,0.003008040067116643,-0.00014997954512382293
2012-03-16,-0.00239957500565513,0.023069825860410287,0.02543539119198379,0.04541875729119438,0.028439743165872756,0.07025859593196045,0.16014110323852224,0.004660216088962507,0.5161202992715102,-0.00015000204236190401,-0.002249910454456507
2012-03-19,0.007065562904716716,0.029823131760165156,0.043457960251565675,0.056124823292855286,0.03286382132386927,0.0745771283668711,0.16734259709104404,0.010449389460501909,0.7714248346067073,0.0016536472625187394,0.005402981017428982
2012-03-20,0.001791353193144829,0.012828228897027394,0.05568665931290795,0.05502279463003856,0.031929711635580456,0.07329977876808197,0.16833840410039472,0.010728672539932394,0.9027783664646294,-0.005224637785969909,0.007052839510921918
2012-03-21,0.0001490409199746967,0.009475182780172675,0.047767800571478114,0.06001268272381921,0.029076987283004146,0.07020770609574546,0.16737139060784686,0.006853382980471956,0.1956611878659214,0.0001490409199746892,0.0
2012-03-22,-0.00208580726936225,0.004499145926586401,0.03444020628468869,0.050831527975333524,0.024386192715912126,0.06493941103091846,0.1638039817601812,0.006867707695106264,0.6521818453220108,-0.005959498055879857,0.0038969144405499568
2012-03-23,-0.0005972068307339429,0.006313978044730106,0.029529466279118788,0.046591672914158,0.021446754254902767,0.06134023532623456,0.16194302240210998,0.00776821412452302,0.7307726165673876,0.0011942997559117837,-0.00178936954303725
2012-03-26,0.017478310819743825,0.016718954803665698,0.047040698155832894,0.06338793700467016,0.03609052078876692,0.07657242467039269,0.1809583339089288,0.011452044814375298,1.0,0.006722392169556278,0.01068409596711945
2012-03-27,0.001468190768242339,0.016390976964935744,0.02942947306631538,0.0542504219751101,0.034848952011573786,0.07474528002244943,0.18130246256070448,0.005277827520650314,0.22222693171703473,0.0007341513920088394,0.0007335008755446129
2012-03-28,-0.003958314714709754,0.01221691986396678,0.021807860192861073,0.05480513241103058,0.02799994544289415,0.06738646140435696,0.17527294798688603,0.014277320957409249,0.4123721881390593,0.000586437708022922,-0.004542088770604396
2012-03-29,-0.0038269373989896494,0.01045083477395381,0.014997000531242977,0.042513897320944904,0.02193197915127905,0.06057234664386932,0.16952698180510067,0.010786101560903321,0.6575358214102819,-0.005004473874995621,0.0011834590659837681
2012-03-30,-0.0019207631919592183,0.009112646968985505,0.015484162066607077,0.04131339897803521,0.017909524059960564,0.05599018840813114,0.16594479729775777,0.010954816141200377,0.36487169177157114,0.004432669184472063,-0.00632539399737943
2012-04-02,0.010362648654594908,0.0020554894786941613,0.01880880991805367,0.06308416268341732,0.025329001734408073,0.06411175471592549,0.1765882189817876,0.014358911758814102,0.90816660179058,-0.0010362648654595019,0.011410738067002317
2012-04-03,-0.00029299110720004684,0.00029327477978946526,0.016689058804885137,0.07330507604971381,0.021453101824798492,0.061007592197121256,0.17478125764858665,0.010259483265371754,0.542860568277185,0.0008790851076007326,-0.0011710467650293827
2012-04-04,-0.013630371675502406,-0.00942006721592914,0.0026817684417472787,0.050577671193329676,0.005092702543294184,0.04407132996676534,0.1574502535088029,0.012629991613334593,0.4588236350091104,-0.007474748807536764,-0.006201981118938789
2012-04-05,0.006240685734030471,0.0005910300730935791,0.011048041604687864,0.04586874472128377,0.009127152312482486,0.048216095052092296,0.16342397493429817,0.009598368490285704,0.9076962803854596,-0.001783101651418081,0.008038120170799407
2012-04-09,-0.007531041450639431,-0.005033367163945757,0.004033412507009393,0.0336819833047437,-0.00010416824212501852,0.03807562511320757,0.15343557514428405,0.010712709872205085,0.6249947018183359,-0.012404074898751673,0.004934238107161741
2012-04-10,-0.01606906480830761,-0.031062311305231183,-0.029070670080608818,0.016602523458774332,-0.01696129694193869,0.019590020801302423,0.1338511435091902,0.022985095049015372,0.13815690408071074,-0.00044634399204753947,-0.01562969703763036
2012-04-11,0.004838949162479844,-0.026088323627651122,-0.025802699895228653,0.0028674133094817034,-0.012343895462423569,0.022631738169856547,0.13816008249628375,0.00917984406871668,0.2786852440153088,0.00877063141000977,-0.003897498722811204
2012-04-12,0.011437203478315228,-0.0013373545795523079,-0.010744823825450611,0.010828714751628166,-0.001582099304055222,0.032205533387651884,0.14999955424433434,0.011902922679076514,0.9124998807900283,0.001956431734884211,0.009462259478703126
2012-04-13,-0.01517626330844657,-0.022593011691044218,-0.022015334767301775,-0.007348498223259559,-0.01637636166159663,0.014928794218971298,0.13156715450023798,0.015712241241469232,0.028845166307202488,-0.0034220462828751593,-0.011794578619494275
2012-04-16,-0.011180019124778617,-0.026186611519193992,-0.031088171852584057,-0.01608538407729687,-0.02659939812788025,0.0022786222577563815,0.1180417581095352,0.02016806350454185,0.15909025229026386,0.004985559593418642,-0.016085384077296826
2012-04-17,0.02032088453887093,0.009829147934000693,-0.0215384794242216,-0.0031347826715819593,-0.006663917672719201,0.021166475596003376,0.1398141042099978,0.020365388367949322,0.8455889777737886,0.004278172983152851,0.015974370435697254
2012-04-18,-0.002545644984318529,0.0024078806539902242,-0.02374326054341902,-0.007450454409962837,-0.008824011202811422,0.01713291632221112,0.1360690488414392,0.008857473840030806,0.33897998241348987,-0.002845199833474009,0.0003004095744266439
2012-04-19,-0.011259570531867658,-0.020086274252501535,-0.02139676636119614,-0.018772379092231617,-0.019064639760566597,0.004536129372726224,0.12254412324768557,0.023534701002108104,0.1548377887488248,-0.003603030499480798,-0.007684226534957213
2012-04-20,-0.0027330747571765457,-0.0077051233935508945,-0.03012405314168365,-0.019408823329406966,-0.02079761562967244,0.0008075960603307451,0.11878106289886627,0.01415956609096566,0.10752520570645709,0.005466149514353016,-0.008154649736830827
2012-04-23,-0.009135177699958308,-0.0056530960189362656,-0.03169167210880164,-0.027786085188443943,-0.028395666148098606,-0.008990327527202281,0.10800497263733981,0.010602372802592587,0.8550751879699248,-0.009439749447339347,0.00030747422704591144
2012-04-24,-0.005377972714716184,-0.030697745729801107,-0.021170330479818866,-0.04962556486755143,-0.031176524271096063,-0.014997914035895373,0.10151167580894757,0.012050152452338092,0.35897962577149173,-0.0018439266011939276,-0.0035405746733459887
2012-04-25,0.026571813720203563,-0.002402096691836886,0.0,-0.025802699895228653,-0.004121445210271,0.010130134423722584,0.12996458379804302,0.007825382497329999,0.9230746658450343,0.02070131729333659,0.005751434163359576
2012-04-26,0.005869065576514787,0.014879983578151235,-0.005505174105373767,-0.016190845804933685,0.0025498164302106513,0.014938550282998092,0.13569647110436955,0.009575096120788253,0.7656223922943042,-0.00015040643032267117,0.0060203775103279305
2012-04-27,0.005984463611530044,0.023751485251908733,0.015863353733711838,-0.00650121807656967,0.008882455736893863,0.019628265313832598,0.14157359769657923,0.010113032819446015,0.6911779555475771,0.0041892044289756295,0.0017877698491841993
2012-04-30,-0.00713854465777275,0.025814386261650668,0.020015359038507485,-0.011695053735556904,0.0022745179367713694,0.011389524104447424,0.13249479599294053,0.006890339570900283,0.10870250277810027,-0.0029743746965517157,-0.00417659271290409
2012-05-01,0.0016477023192285056,0.033060393614504635,0.001347768327798482,-0.020219739976820028,0.004967015089958521,0.012001188701623321,0.13349361742231325,0.015552577730086933,0.26923669442101017,-0.0010485274503343688,0.002699059807861445
2012-05-02,0.002841256231613132,0.009179844068716747,0.006755696503810693,-0.017147966301850448,0.008709222256895245,0.013817878924909393,0.1357977411594363,0.010885824388761012,0.9315029838111263,-0.0049349755869653395,0.007814797654219196
2012-05-03,-0.0105875202851341,-0.007330907998445824,0.007439991789075728,-0.01411596633816059,-0.0012569118509636807,0.0021659224452167574,0.12305916093797539,0.014619461085315031,0.1752556237218814,0.0005964944375727557,-0.011177347497098044
2012-05-04,-0.024868147156362985,-0.03777514866483889,-0.014920879299331613,-0.04459545508008156,-0.023875116078995902,-0.02303940563415616,0.09456568912119023,0.025656817790003675,0.006020801639864141,-0.0091936793425773,-0.015819911002773343
2012-05-07,0.0009274372614929138,-0.02995805775917737,-0.004917020372170899,-0.036452863883585485,-0.02116078205884198,-0.022369530135659257,0.09504636923499647,0.012044452649276532,0.6025666105872687,-0.00602781156172888,0.006997428000626391
2012-05-08,-0.0037060760538454307,-0.03514290424693822,-0.0032443488795940167,-0.024345995421440114,-0.023600402631415236,-0.02613089739327569,0.09053441597941281,0.01952880327170023,0.8253956239914503,-0.006331124900936274,0.002641774249826575
2012-05-09,-0.003099766873030041,-0.040858901931445146,-0.03205413621127806,-0.03205413621127806,-0.02505570291838538,-0.029038281601574577,0.08670951135057334,0.018190329433983615,0.6923076923076923,-0.011624244022389176,0.008624733152147677
2012-05-10,-0.0020211015863613735,-0.03255457546931706,-0.03964682887006876,-0.044933740279786805,-0.02479410084205758,-0.030936326840445894,0.08409555191294443,0.010593495320384639,0.352945466377197,0.004508720722999007,-0.0065005133102880985
2012-05-11,-0.00015582077971720842,-0.008037042775788428,-0.045508590954946304,-0.030367156097475534,-0.023455023655923408,-0.03087079261548015,0.08336948763473309,0.014802130857310709,0.2842107799242683,-0.0034273440151984095,0.0032827744327866694
2012-05-14,-0.009348682942787456,-0.01822112826206379,-0.04763331640832891,-0.028571355299929047,-0.031206162776320177,-0.03955670021431565,0.07275339182058,0.009436965579407978,0.16666984556892814,-0.008569635937134645,-0.000785780861562822
2012-05-15,-0.003302970951903128,-0.01782389601697576,-0.05234041679288193,-0.0510631912211007,-0.031890936215467285,-0.04248891106262442,0.06872595739694724,0.015938114858086577,0.1089116763922724,0.0026737679152170056,-0.005960801068474264
2012-05-16,-0.006785550140816388,-0.021455240588663882,-0.06143750494898126,-0.05509686158255711,-0.035756980839330904,-0.04880505787438835,0.06100793180313837,0.015411462141250224,0.13401814542293264,0.0034716936154535875,-0.010221756947935163
2012-05-17,-0.021131205042527967,-0.040193203504077735,-0.07143930629656758,-0.06453082235975571,-0.05304979423096688,-0.06821494530082611,0.03812030397636902,0.02369749853442824,0.00685076463626372,0.00031777022879043504,-0.021442161590723936
2012-05-18,-0.012984892535873982,-0.05250855275569377,-0.060123582046890056,-0.07414736463545657,-0.061834652047250444,-0.07921671689782289,0.024295238623185698,0.019733608548585198,0.041669183305623816,0.003083892628253947,-0.016019383106656158
2012-05-21,0.027955877484798997,-0.016829246283520227,-0.03474372669049808,-0.03948991145072678,-0.03369173287911525,-0.052755386568906514,0.05219124879502747,0.02751561777135151,0.9651155054026722,0.001973342035434842,0.025931363998749346
2012-05-22,-0.001119815976704519,-0.014675719123420361,-0.0322380366487659,-0.0353777940902783,-0.03306234332179407,-0.05306708950362472,0.05025194086174905,0.015374745445013712,0.46874726811783507,0.002879544233066606,-0.003987876941721417
2012-05-23,0.0019218890009826683,-0.0060374525215942665,-0.027363158113864694,-0.05854019192779025,-0.028277169106806666,-0.05018125910632047,0.05121216604865369,0.021419439309027608,0.8880614223125604,-0.008488129259345606,0.010499136286237236
2012-05-24,-0.0065537058569686835,0.008764825680534383,-0.03178066424579895,-0.0701674905591374,-0.031116490278694838,-0.055160943162057136,0.04352325290859531,0.016411913639920936,0.45098303208458534,0.0014386213333159347,-0.007980845775294426
2012-05-25,-0.0012872377971121507,0.02072024820059659,-0.032876294800849415,-0.07688873190358958,-0.028448449308171146,-0.05505266560134837,0.04120011511249339,0.006927667267438981,0.4186050637852416,0.0009653669689576333,-0.002250432273087442
2012-05-29,0.012727580464177324,0.005599140908915778,-0.011324334695936633,-0.058418235486580206,-0.013070601944525606,-0.041958141908937895,0.0535896036344919,0.013840323546524994,0.666666666666664,0.009344318252075835,0.003351940612258592
2012-05-30,-0.008431415433514888,-0.0017616399435222974,-0.016411505733934906,-0.06789293747650393,-0.017891579662320956,-0.048684495658093886,0.04393996727044514,0.013957948120118711,0.7471291079297568,-0.009067764703940414,0.0006421723380866498
2012-05-31,-0.004331789665200203,-0.007992327190284643,-0.013981526415930534,-0.0745600412665387,-0.018278724270446925,-0.0513430220389319,0.03874803238728096,0.013213014448580482,0.5731724336847198,-0.001283520434854667,-0.0030521867744415163
2012-06-01,-0.026587197701691045,-0.027996808298424103,-0.019477369762236796,-0.08952522627450854,-0.03986904144952304,-0.07466692536843514,0.010580053588942227,0.01539480727569678,0.02150586150602558,-0.01804709509826176,-0.008697059258950793
2012-06-04,0.007614618202856471,-0.019333023503132374,0.0009866396520112897,-0.059196262704947156,-0.02960449722806238,-0.0658723618328465,0.017654709273498204,0.015114147939690556,0.9021735524853631,0.0028141364686638183,0.004787010433555633
2012-06-05,0.004107113592687117,-0.02768058640744364,-0.022236433002264522,-0.05620758314196028,-0.022783614080596818,-0.060357302915882226,0.02096637324472646,0.009980376652679234,0.8032743827700928,-0.0034499603771580662,0.007583235832999772
2012-06-06,0.0229057845278946,0.0030482692303455128,0.0012812593339883716,-0.03099808260014325,0.0012010599794081871,-0.0371791690367165,0.04326409338231305,0.016794613393675353,0.9523816443900295,0.007526225576060178,0.015264673575162915
2012-06-07,-0.00399872038019089,0.0033838072804657227,-0.004635564404753323,-0.03187187883686371,-0.0011629281318075678,-0.03927152535245975,0.03804786817599361,0.015416718763697487,0.0520825882745631,0.010556619363078576,-0.014403289696368695
2012-06-08,0.009635433912162261,0.0407217197597467,0.011584833279626894,-0.020564004662975477,0.009530060310855844,-0.02849462377444187,0.04712563040995625,0.015746806032864647,0.919190206648351,-0.0016059464924235653,0.011259462498892467
2012-06-11,-0.0168601491427125,0.01544278721703507,-0.004188792054317991,-0.036927374892730236,-0.00559861657050289,-0.04313847264020558,0.028689659747865623,0.026047574414830327,0.024845279728564252,0.007634794820918748,-0.024309347086396073
2012-06-12,0.012133958636734166,0.02356024978028981,-0.004772498156978111,-0.016042787486449384,0.007293883328853868,-0.030029375560789093,0.040242920652934264,0.014546033047253402,0.9670343029373174,0.0046917504349932426,0.007407454274924432
2012-06-13,-0.00687340626177424,-0.006237994030596772,-0.003208739885513845,-0.019567585366418894,0.0013699863118800406,-0.03486477474660164,0.03232046788609859,0.014968618850596561,0.2258094949014349,-0.0028772426666318694,-0.004007694705343383
2012-06-14,0.003701907907327495,0.0014453212128837656,0.004834019181792382,-0.00921509420102351,0.005546959528335693,-0.029522065456398544,0.03547533211410599,0.012989117468939824,0.6913585479685594,-0.00016098722128626825,0.003863517105497076
2012-06-15,0.010102646920286507,0.0019087442121963338,0.04270819131884518,0.022398978322414997,0.014576810062550152,-0.018400865574634388,0.045240397842343676,0.01143040485025512,0.875,0.00048105803404843614,0.00961696256913107
2012-06-18,0.009366568294434385,0.02863614978867335,0.04452115897361009,0.04555172496641835,0.021800467329915363,-0.007926571644173567,0.05428544553963475,0.01745832932344144,0.8558560725823081,-0.0041276731116416335,0.013550172087057801
2012-06-19,0.010380560140098583,0.026854163260868535,0.05104710383522515,0.027675565328568963,0.03097412022397005,0.0033016173115092322,0.06437528342446926,0.01027402995107531,0.5909048874092614,0.005033024309664611,0.005320756334456888
2012-06-20,0.0007783787892374772,0.034765810562984445,0.028310947613626736,0.02962848061349921,0.030247191463739193,0.004659986317955818,0.06423307416105592,0.011821407850527002,0.6315797398973041,0.002179318093150112,-0.001397892850730854
2012-06-21,-0.024887264987298097,0.005291821891076687,0.006744791486394508,0.0020779611663093167,0.004502527330900682,-0.019190654840985456,0.036940462640092764,0.026958026219974476,0.04141997142360134,-0.0007777733869301555,-0.024128257917248968
2012-06-22,0.010527992692137556,0.005715141864766071,0.007634794820918778,0.019308075925670076,0.014102966696078951,-0.0076661364315111545,0.04710308334825426,0.011049736066298539,0.8857117944861235,0.0033498628771776295,0.007154164345402098
2012-06-25,-0.019258049493154017,-0.022805925152257878,0.005177150747686099,0.0009666726854522523,-0.005474440436955931,-0.02553709058459839,0.026281442060345734,0.014485718585372877,0.20000084771266088,-0.008208313426855431,-0.011141186416350972
2012-06-26,0.00627715086019176,-0.026774555778369846,-0.0006394008096108905,-0.005408847427403662,0.0010407517776043521,-0.01851816350701917,0.03192753225875989,0.010236714410787613,0.7187492549412298,0.0033799948633901856,0.002887396611087576
2012-06-27,0.006078072062266626,-0.02162077103521587,0.012393375897732373,0.009144868892659419,0.006665779510261016,-0.011348253667066738,0.037425689352712295,0.007790169579967385,0.42857587718274726,0.003838737396229954,0.002230771320745359
2012-06-28,-0.011128787694090203,-0.007816204729676923,-0.0025657448018938656,0.0022558715203104818,-0.0046486985262414035,-0.020993539809610978,0.025236148009940423,0.014951773211711955,0.7096770224041609,-0.007472197286191681,-0.0036841188709278274
2012-06-29,0.03151130024322679,0.012786191120733426,0.018574407881664534,0.06207587856595409,0.02364471108414121,0.010396937848885925,0.05677624756984227,0.014806803669148756,1.0,0.01929261653087387,0.01198741510944992
2012-07-02,0.002961265604227492,0.03573148829616146,0.012110673496242619,0.05717101368985644,0.0238337369804004,0.01381367762330112,0.05919297724895681,0.007925382029935918,0.9411786705362285,0.001402685984317885,0.001556396484375
2012-07-03,0.00839162281790129,0.03790785211983261,0.01011833044044197,0.06168194574029928,0.029338265500876485,0.022382428173046226,0.06735223314062912,0.00924639358552388,1.0,0.0006216148636496155,0.00776518100232164
2012-07-05,0.0006164419156047263,0.03227342973054892,0.0099548822606077,0.03854766202441451,0.028007787246517833,0.022948199790660456,0.06727989323292118,0.011858873239602115,0.5844141689373297,-0.0009246040862703582,0.001542472177953769
2012-07-06,-0.012474935388675501,0.03086819871530566,0.022810721824833458,0.029709366873590604,0.013698881200355627,0.010929174879410143,0.053293885228203546,0.016219601855565764,0.4519238528408466,-0.004620407367130388,-0.007890987598780477
2012-07-09,-0.0018715337093216933,-0.0024938225214576892,0.010260482107895319,0.017973613604471472,0.01089874242609967,0.009941609102772777,0.05057880044375476,0.009062528610229492,0.5517218699850044,-0.0010916982505580154,-0.0007806877341973866
2012-07-10,-0.009843766689300537,-0.015229208476678413,0.019958117535038733,0.025238594465843978,-0.0002839899706224742,0.0012228709412254717,0.039401958859390726,0.021934720337297018,0.17985570048932298,0.00546872615814209,-0.015229208476678417
2012-07-11,-0.005523094208937929,-0.02881798350244824,0.00799744076038178,0.007352926380673752,-0.00616612231336321,-0.0031288617799604796,0.032909870494716685,0.015233244644548243,0.5416676600783603,-0.0012623957346663405,-0.004266083960466983
2012-07-12,-0.009362109620791093,-0.038503003053285356,-0.00747219728619164,0.004828572861790947,-0.01570334078819973,-0.011072563493994873,0.022598562509469386,0.013294858438253178,0.6867482615509828,-0.00793398915214389,-0.001439541777493933
2012-07-13,0.015217055234592047,-0.011540886568446762,0.01897106576691332,0.016356646051641555,-0.0015281024383317803,0.005147867254077242,0.03747720018555742,0.01514671928517221,0.8541671633725135,0.002723020472758377,0.012460105639085626
2012-07-16,-0.0028400173894338465,-0.012499988079071045,-0.014962637848739191,0.0033338478945372785,-0.004528444446588884,0.0032956432552281095,0.033797161198096254,0.009018982404165843,0.43859672605105005,-0.002208889038956918,-0.0006325255291851779
2012-07-17,0.005221487537559355,0.002524851666544814,-0.012742808302536046,-0.0007864587970707326,0.0007088060211516409,0.008909121250258452,0.0383755806118867,0.017472070386900258,0.8108083029761559,0.006329077632166622,-0.0011006241588620083
2012-07-18,0.01353692156266506,0.0217391133280449,-0.007705347583648825,0.002335017603783296,0.014135513330847579,0.02268683003802456,0.05140948686547066,0.018481168701448364,0.8403344104221162,-0.0018888546228632687,0.015454968373987844
2012-07-19,0.011026542804825734,0.04276787050926778,0.0026181760071817273,0.012599121901678556,0.02466432069160043,0.033773067936732105,0.06179272237438799,0.009062923989547613,0.644067139088605,0.006988615507185897,0.0040099036229977545
2012-07-20,-0.013210455153749856,0.013568898408979901,0.0018714147231364553,0.02472482486863825,0.009896129056940444,0.020142375180537624,0.04673734068469481,0.01385428734813805,0.03370651670752824,-0.00030716810345787375,-0.012907251746331783
2012-07-23,-0.012141949022958842,0.004113897442951764,-0.008437514305114746,0.0017363948382178584,-0.0024522304227412948,0.007989562471584687,0.03319205121824114,0.018436842113488987,0.8119650874281485,-0.01945822270968217,0.007461460445817523
2012-07-24,-0.007878978998005381,-0.00897213451560741,-0.006469936157846745,0.013359053630909612,-0.010957090538983255,0.00043536911627251707,0.02434026682338869,0.017630251373769692,0.36936902879923017,0.0017333849974554658,-0.009595730899480057
2012-07-25,-0.0066708731742801675,-0.028731146011138242,-0.007616622322274114,0.0003199049522910613,-0.017570303760096825,-0.005909849013897168,0.016806420950510374,0.012791800853042908,0.4874997019764919,-0.007782685369993528,0.0011205329511186277
2012-07-26,0.013271474323745203,-0.02657449435922865,0.015056841616434502,0.007472136639177895,-0.00489935990934911,0.0072831929004028755,0.029679011849976896,0.011993030366784624,0.5263139402396237,0.014390753086128966,-0.0011034000053515285
2012-07-27,0.023670567145023913,0.009807050183104238,0.023509019459710512,0.04292607638090962,0.016524240612121724,0.03049388885989989,0.05332042855409605,0.020810828070948778,0.9111146275438408,0.007259001213876782,0.016293292898220797
2012-07-30,-0.0007708193254307716,0.0214308324924688,0.02563289418241177,0.010286720621005996,0.015215703211467717,0.028650494786960225,0.051806577914080984,0.010953395368950436,0.3098612737881605,0.0024664101424486814,-0.003229264776482083
2012-07-31,-0.0003084949577375484,0.029224968139158314,0.01999062327819212,0.006993078295373989,0.014544988353604665,0.02703255426178354,0.05082732952898084,0.006790160813029687,0.13637467055070052,0.0015427101911738897,-0.0018483536748603922
2012-08-01,-0.002932136303365418,0.033098811393050154,0.00341669859898297,-0.004314975834959545,0.0117919797084893,0.023339948180431058,0.047200192749210494,0.014394061234953466,0.27957209775466174,0.007098750969274498,-0.009960182418045681
2012-08-02,-0.003559872384473306,0.015938114858086605,-0.01105992684453505,-0.008470707672458944,0.008624495659887316,0.019070726750873665,0.04287224108287751,0.017241330273517007,0.42342230882641013,-0.007583932195336115,0.004054811224252431
2012-08-03,0.018950004236577556,0.011253209443983447,0.021170620416825825,0.023081654150708175,0.026547821098741476,0.03738374110494057,0.061980112127974024,0.010518213842396942,0.5942016165592278,0.01615410002944866,0.0027514568971851007
2012-08-06,0.007621951396801441,0.01974697293000882,0.04160099949157403,0.03281247615814209,0.032675328520939205,0.04398639050495792,0.0692756070006251,0.008925814697584529,0.5084699736202348,0.00518298742673426,0.00242638803140802
2012-08-07,0.008320772533348064,0.028549357824002586,0.05860868003596087,0.05175954945998584,0.0386069061413805,0.051152424621276345,0.07729622643412656,0.009602391222750957,0.5781298428820065,0.004235987681701653,0.00406755473987361
2012-08-08,-0.0004500942027019228,0.0311097681046677,0.06523827584469566,0.05712475821435614,0.03523565962585972,0.04943468054123982,0.0760008777375046,0.00585408846547138,0.6410266442349075,-0.002550610128332938,0.0021058872229108593
2012-08-09,0.0030020555388290404,0.03790000847315511,0.054442178019409315,0.0703187468875357,0.03481384757912471,0.05109828124425024,0.07850557900035326,0.0062856300547450734,0.7857077982234655,-0.00015013713326485738,0.003152666004330005
2012-08-10,0.000598636870847491,0.019207350084429198,0.030676703861776566,0.054906902549533454,0.03265067656524823,0.050141680033159865,0.0783227519679559,0.00702951820248454,0.9574533707773972,-0.0035917070467769117,0.004205448657201389
2012-08-13,0.0023930007665908803,0.013918278217593283,0.03394009501079731,0.06044297205716176,0.03207719713194698,0.05047345803055719,0.08005399414848366,0.007908069320258707,0.9811280013819312,-0.00029919641457257706,0.0026930029179810366
2012-08-14,0.00044772321985053765,0.006001523131602626,0.03472222058697838,0.05540696269630696,0.029748331948731156,0.04891171073649504,0.07982408536185828,0.008202878847496091,0.34545706755444583,0.003730229968996334,-0.003270307749171989
