,feat_rsi_14,feat_macd_line,feat_macd_signal,feat_macd_hist,feat_roc_10,feat_roc_20,feat_stoch_k,feat_stoch_d,feat_williams_r
2014-09-30,49.687617817491635,0.15010407017550165,0.38470172348665527,-0.23459765331115362,-0.5936771525422024,-1.2791034108128199,38.11201869467973,36.36374953538902,-61.88798130532027
2014-10-01,41.19514598452646,-0.005305578976432912,0.3067002629940377,-0.3120058419704706,-2.33095521277832,-2.281869919441174,8.469887831102499,26.59961423699284,-91.5301121688975
2014-10-02,41.195145984526455,-0.12700481316696255,0.21995924776183765,-0.34696406092880017,-3.061427734538455,-2.19337993617377,27.015225557660898,24.53237736114769,-72.9847744423391
2014-10-03,47.516255923315654,-0.1443247441769131,0.1471024493740875,-0.2914271935510006,-1.8103672006555733,-1.721895316060392,47.93025497822562,27.805122788996318,-52.06974502177438
2014-10-06,46.342729051633356,-0.17300182798393848,0.08308159390248232,-0.2560834218864208,-1.1004582874324285,-2.118308061345562,43.35510787540294,39.4335294704298,-56.64489212459706
2014-10-07,39.40545211224552,-0.30438124007837075,0.005589027106311706,-0.30997026718468246,-2.237294099800947,-2.7002521966506614,13.071872610617957,34.78574515474882,-86.92812738938204
2014-10-08,50.252385555493625,-0.2538738049500324,-0.04630353930495713,-0.2075702656450753,-1.392227003839442,-1.6188695428424251,54.03045111532211,36.81914386711432,-45.96954888467789
2014-10-09,43.20774805314212,-0.33824661857067895,-0.10469215515810149,-0.23355446341257746,-0.9003450712619198,-3.1303103513237307,22.704076667665756,29.935466797868585,-77.29592333233424
2014-10-10,35.13463536458606,-0.5935442994876752,-0.20246258402401623,-0.39108171546365894,-4.3935982906696,-5.066345743318753,0.365708738513549,25.700078840500453,-99.63429126148644
2014-10-13,31.28477667928354,-0.904862758314934,-0.3429426188821998,-0.5619201394327342,-5.767868579214961,-5.643521871744856,1.14125259165358,8.07034599927761,-98.85874740834642
2014-10-14,31.339532569203925,-1.1376635142402165,-0.5018867979538032,-0.6357767162864133,-5.891284179459359,-6.449986123836779,3.7464271579965702,1.7511294960545474,-96.25357284200344
2014-10-15,29.80522526723341,-1.3549555686501549,-0.6725005520930736,-0.6824550165570813,-4.978907914282352,-7.1938070134932754,23.50997420659847,9.465884652082854,-76.49002579340153
2014-10-16,28.359827675029763,-1.5560254944554543,-0.8492055405655499,-0.7068199538899045,-5.575556239060852,-8.46629234854191,17.10819165769148,14.78819767409549,-82.89180834230852
2014-10-17,35.398311956667854,-1.5993022843511824,-0.9992248893226765,-0.6000773950285059,-5.266372889248746,-6.9813994024531425,30.46358229341505,23.693916052568316,-69.53641770658496
2014-10-20,42.399374738856594,-1.5040997919687413,-1.1001998698518896,-0.4038999221168518,-3.644344352990188,-4.70469815096756,48.70891367147414,32.093562540860205,-51.29108632852586
2014-10-21,52.326424020556495,-1.214535180666232,-1.123066932014758,-0.09146824865147396,0.3106586442020106,-1.9335858031161894,77.81691969618556,52.32980522035823,-22.183080303814442
2014-10-22,50.43903188376063,-1.013713503085441,-1.1011962462288944,0.0874827431434535,-2.1127417634696983,-3.475554605956721,71.94837803810049,66.1580704685867,-28.051621961899517
2014-10-23,55.456734358042624,-0.7291530190460094,-1.0267876007923173,0.29763458174630797,0.9911202544118711,0.08185168078907537,88.96711302781132,79.57747025403243,-11.032886972188672
2014-10-24,57.98420955372814,-0.43407942748974904,-0.9082459661318038,0.4741665386420547,4.426090848281397,-0.16197209424177764,98.35681549948332,86.42410218846503,-1.6431845005166799
2014-10-27,58.20766486034358,-0.19236561882020453,-0.7650698966694839,0.5727042778492794,6.163945152072055,0.04054831719068558,97.91425025107115,95.07939292612191,-2.0857497489288486
2014-10-28,62.74906244538553,0.1180637260371924,-0.5884431721281487,0.7065068981653411,7.755188759605061,1.4070243716638775,99.79923047284618,98.69009874113353,-0.2007695271538185
2014-10-29,60.97706382042832,0.330416256029622,-0.40467128649659456,0.7350875425262166,8.054557313832083,2.674620407990936,96.08434311749653,97.93260794713792,-3.9156568825034723
2014-10-30,61.63919042761852,0.5097759571379612,-0.2217818377696834,0.7315577949076446,8.966113569508488,2.8906466259216232,97.60473661848918,97.82943673627727,-2.3952633815108153
2014-10-31,65.75170928923666,0.7545763864684432,-0.026510192922058085,0.7810865793905013,9.032259705246135,3.290214339593769,96.95917976401246,96.88275316666603,-3.040820235987532
2014-11-03,66.59022721066984,0.9617036922980162,0.17113258412195678,0.7905711081760595,7.744461919548902,3.8178827059241582,97.69817395404814,97.4206967788499,-2.301826045951843
2014-11-04,64.6580785548826,1.0859011192866177,0.354086291154889,0.7318148281317287,4.635075602832004,4.960133510059511,94.7322926261057,96.46321544805541,-5.267707373894298
2014-11-05,64.69053674992972,1.171629745381125,0.5175949820001362,0.6540347633809889,5.188336471410275,2.965978556479762,93.10348951137607,95.17798536384328,-6.896510488623922
2014-11-06,65.77355912895167,1.25097118312911,0.664270222225931,0.5867009609031789,3.956248986562595,4.986580425995252,96.31639766770196,94.71739326839456,-3.683602332298044
2014-11-07,65.16810923418419,1.291697392713715,0.7897556563234878,0.5019417363902272,3.0216950360431096,7.581528851777784,93.59164882494801,94.33717866800866,-6.40835117505199
2014-11-10,66.49655137890912,1.337603190875413,0.8993251632338728,0.4382780276415401,3.313402130076821,9.681583572114398,97.7509120956288,95.88631952942625,-2.249087904371201
2014-11-11,67.67663602116724,1.38385297203223,0.9962307249935443,0.38762224703868564,2.0962252622518687,10.013980247771087,100.0,97.11418697352559,-0.0
2014-11-12,68.35190923347304,1.4186771500234414,1.0807200099995238,0.33795714002391763,2.6550461784383876,10.923455708421498,97.76875043524687,98.50655417695855,-2.231249564753128
2014-11-13,70.00169017991189,1.4648936990458736,1.1575547478087937,0.3073389512370799,2.8794290936542914,12.103715545853293,92.77572054960628,96.84815699495103,-7.224279450393726
2014-11-14,71.17841728037041,1.5099363418950418,1.2280310666260434,0.28190527526899833,1.794871466900053,10.989248624411962,98.57148566217744,96.37198554901018,-1.4285143378225644
2014-11-17,68.38006818710448,1.5032897600583368,1.2830828053125023,0.22020695474583452,1.1897804819826863,9.026384497884962,91.14844281878729,94.16521634352364,-8.851557181212709
2014-11-18,71.38893416177729,1.5423750505441944,1.3349412543588408,0.20743379618535362,2.2888710347810366,7.0300375405264655,97.00856024531436,95.57616290875967,-2.991439754685638
2014-11-19,67.1863374305826,1.5179275306061442,1.3715385096083017,0.14638902099784246,1.8151290204563508,7.0976404928381145,80.63491063924599,89.59730456778253,-19.365089360754016
2014-11-20,69.10341615916835,1.5181702549931515,1.4008648586852719,0.11730539630787962,1.9470898613459706,5.980370570815529,95.23804910421306,90.96050666292444,-4.761950895786936
2014-11-21,69.92611784269795,1.517014119267472,1.4240947108017121,0.09291940846575986,2.234256207237201,5.323463652186882,79.60201932018808,85.15832635454903,-20.39798067981193
2014-11-24,73.05531864124633,1.5634355945922351,1.4519628875598167,0.1114727070324184,2.6677140497516443,6.069508273977295,98.68758573044845,91.17588471828317,-1.3124142695515533
2014-11-25,73.63878990096005,1.5947519827744543,1.4805207066027442,0.11423127617171014,2.5029307676448025,4.651623096944716,92.67127796766074,90.3202943394324,-7.328722032339253
2014-11-26,76.01592551105003,1.6553588413611493,1.5154883335544254,0.13987050780672394,2.986528973195627,5.7208688750048005,98.66950865707526,96.6761241183948,-1.33049134292474
2014-11-28,77.58452843310933,1.723067116445165,1.5570040901325735,0.1660630263125915,3.0223523461944994,5.988807932617859,95.07191522760523,95.47090061744706,-4.928084772394774
2014-12-01,66.17089990428536,1.660751956925239,1.5777536634911067,0.08299829343413223,1.540395581366966,3.362915169034364,68.35161592144601,87.36434660204215,-31.648384078553992
2014-12-02,67.9481896687306,1.6265083263207742,1.5875045960570404,0.03900373026373383,2.2543966691922526,3.470999522731456,76.71239080639957,80.04530731848358,-23.28760919360044
2014-12-03,68.74805340563373,1.5962998448815,1.5892636458219325,0.007036199059567538,1.6782386753934873,4.005522429110099,78.32894427556671,74.46431700113742,-21.67105572443328
2014-12-04,68.26528754558345,1.5504525411735273,1.5815014248922514,-0.031048883718724163,2.092824029909665,3.945940506679991,77.02358139145775,77.35497215780799,-22.976418608542243
2014-12-05,68.31319139972237,1.4976605967490713,1.5647332592636154,-0.06707266251454413,1.6494637934553986,3.628670197090312,77.28453444779498,77.5456867049398,-22.71546555220501
2014-12-08,60.88579737151639,1.3794029696729524,1.5276672013454828,-0.14826423167253044,0.731678527717106,2.982282307876848,54.49427366399759,69.60079650108342,-45.50572633600241
2014-12-09,62.802209048063936,1.2973562230772444,1.481605005691835,-0.18424878261459066,0.2674806825378188,2.942330352037896,63.76399437653245,65.18093416277499,-36.23600562346755
2014-12-10,49.692385356413126,1.086665844357185,1.402617173424905,-0.31595132906772005,-1.4593655405765193,1.0070383179407874,17.41560512284264,45.224624387790875,-82.58439487715737
2014-12-11,52.840784523562306,0.9483001357621532,1.3117537658923548,-0.3634536301302016,-1.6300167229218983,1.3078313285757326,23.67608576297488,34.95189508744997,-76.32391423702512
2014-12-12,45.73277965172058,0.7389442750059487,1.1971918677150735,-0.45824759270912474,-3.1506498443354536,-0.22352123763159973,0.2783988030980607,13.790029896305173,-99.72160119690194
2014-12-15,40.261625038110616,0.4819398007933984,1.0541414543307384,-0.57220165353734,-3.0531409434040406,-1.5597758102221764,5.8823711475815745,9.945618571218153,-94.11762885241842
2014-12-16,33.60413147152748,0.14506255661297018,0.8723256747871848,-0.7272631181742146,-4.989071398384668,-2.847148188621223,0.3180329022139796,2.1596009509645193,-99.68196709778601
2014-12-17,44.61625132066467,0.02465942008592492,0.702792423846933,-0.678133003761008,-3.4338789414378006,-1.813268950505715,29.699910568576165,11.96677153945722,-70.30008943142384
2014-12-18,55.35157071180522,0.12548681132668094,0.5873313013428826,-0.46184449001620165,-1.0629237139489167,1.0076551930556172,72.16669718424455,34.061546885011545,-27.833302815755445
2014-12-19,55.61628147112052,0.20863660278246243,0.5115923616307986,-0.30295575884833614,-1.0058811788015634,0.6269909688043209,75.0853424504154,58.98398340107868,-24.91465754958461
2014-12-22,56.64447602885082,0.2921457368384779,0.4677030366723345,-0.1755572998338566,-0.047783067643775594,0.6835458416274963,79.52223851099203,75.59142604855064,-20.477761489007975
2014-12-23,54.70238063692851,0.3247279363078661,0.4391080165994408,-0.1143800802915747,-0.7145579330620935,-0.4489885549607572,73.20819912457257,75.93859336199331,-26.791800875427427
2014-12-24,55.10560476195102,0.35373450095980274,0.42203331347151324,-0.0682988125117105,0.9582862419511123,-0.5150641978205275,75.77864719454647,76.16969494337035,-24.22135280545353
2014-12-26,58.38556535022442,0.43146044814210427,0.4239187404056315,0.00754170773647278,1.1946029164866645,-0.45488603374647896,90.61949316527964,79.86877982813287,-9.380506834720377
2014-12-29,58.26164682552819,0.48584413490466716,0.43630381930543866,0.0495403155992285,2.2888852790803744,-0.9338793257374417,95.50551844840491,87.30121960274364,-4.49448155159508
2014-12-30,53.94690010137394,0.46707553880584385,0.44245816320551973,0.02461737560032412,2.6670594116663886,-0.46751061462014953,82.3969711040466,89.50732757257703,-17.603028895953404
2014-12-31,48.08480811112807,0.3616918990979059,0.426304910383997,-0.0646130112860911,3.2706506634055166,-1.8815958317681947,62.359538521984234,80.08734269147857,-37.640461478015766
2015-01-02,46.50802016894677,0.25027537443493486,0.39109900319418456,-0.1408236287592497,1.1198421959465286,-2.3524907708352147,56.554345108403936,67.10361824481157,-43.445654891596064
2015-01-05,39.682062224049794,0.03967507359590172,0.320814217274528,-0.2811391436786263,-2.7050356784884593,-3.739206926739943,28.277172554201968,49.06368539486336,-71.72282744579803
2015-01-06,34.73697479236512,-0.2342673768740866,0.20979789844480512,-0.44406527531889173,-4.074003079402675,-5.038904628004731,7.978670158512611,30.936729273706153,-92.02132984148737
2015-01-07,42.10658484837118,-0.3433188832472638,0.09917454210639133,-0.4424934253536551,-3.078983710389401,-3.125295545164101,30.851029292008093,22.368957334907538,-69.14897070799191
2015-01-08,51.057377305204746,-0.27008760222234685,0.0253221132406437,-0.29540971546299055,-0.8732329341805434,-1.581551112037339,65.24823942232982,34.69264629095016,-34.75176057767018
2015-01-09,48.241923243615226,-0.2638797841431,-0.032518266236105035,-0.23136151790699494,-1.6107385004984802,-0.6678877439914547,53.191495117998606,49.76358794411215,-46.808504882001394
2015-01-12,44.11926407136612,-0.34136503299413334,-0.0942876195877107,-0.24707741340642264,-3.3225417301511495,-2.167629994074357,34.21986727016396,50.88653393683077,-65.78013272983604
2015-01-13,44.00569064969521,-0.40057632286709577,-0.15554536024358773,-0.24503096262350804,-3.3326986401413827,-1.1200950096313163,33.68783868969168,40.36640035928473,-66.31216131030833
2015-01-14,41.84094567960471,-0.48707413216688167,-0.22185111462824653,-0.26522301753863514,-3.220859490204032,-0.6397023147076795,23.758802888348146,30.55550294940124,-76.24119711165186
2015-01-15,37.227449011890045,-0.6537935984614762,-0.3082396113948925,-0.34555398706658375,-3.4866813308678872,-0.33006783354123775,2.0942875441219693,19.846976374053913,-97.90571245587802
2015-01-16,43.246408854824416,-0.6836304363722974,-0.38331777639037345,-0.3003126599819239,-2.0594547273191774,-0.9626751744155844,24.787762916216547,16.8802844495622,-75.21223708378345
2015-01-20,46.98929319848821,-0.6353983088246338,-0.4337338828772256,-0.2016644259474082,0.18732371175647994,-2.522779139969261,40.35719200057791,22.413080820305456,-59.64280799942209
2015-01-21,49.328509177632846,-0.54888738484523,-0.4567645832708265,-0.09212280157440356,2.068551714936482,-2.0897242250317425,50.0900405526153,38.4116651564699,-49.9099594473847
2015-01-22,56.791629195673494,-0.32408386192824423,-0.43022843900231006,0.10614457707406583,2.6341733946996784,-0.5259160854159373,96.48763847992052,62.31162367770455,-3.5123615200794776
2015-01-23,57.60986547713378,-0.12591463616176668,-0.36936567843420137,0.2434510422724347,0.9293311288593895,0.04798296919405423,93.86973908061485,80.1491393710502,-6.130260919385146
2015-01-26,57.00333476111378,0.021208209211835083,-0.29125090090499406,0.31245911011682914,1.4811894390804023,-0.1534071499786636,91.570836426989,93.97607132917477,-8.429163573010992
2015-01-27,45.41731713200061,-0.07915066517531955,-0.24883085375905917,0.16968018858373962,-0.10832162190630129,-3.427264320966837,39.8467690544813,75.09578152069504,-60.1532309455187
2015-01-28,43.580140674089975,-0.19835923333678807,-0.23873652967460496,0.04037729633781689,-0.5910150649734661,-3.9040169540814476,29.88500371238686,53.76753639795238,-70.11499628761314
2015-01-29,47.820289614253745,-0.21211674083356513,-0.233412571906397,0.021295831072831867,0.9211572044465405,-2.3293714649966053,48.467398230916416,39.39972366592818,-51.532601769083584
2015-01-30,44.86310499860851,-0.28349814605590495,-0.2434296867362986,-0.04006845931960634,1.455089740129734,-2.0823259330546304,33.33328461435036,37.228562185884535,-66.66671538564964
2015-02-02,48.67088773102707,-0.2659931806233402,-0.24794238551370695,-0.018050795109633255,1.1505689998220918,-0.9325811751549904,50.19161176037289,43.99743153521322,-49.80838823962711
2015-02-03,52.596972882946716,-0.17107090544516268,-0.2325680894999981,0.061497184054835424,1.3186344240043637,1.5084282507083875,68.9654718823263,50.83012275234984,-31.034528117673695
2015-02-04,52.20208920366913,-0.10193127058806795,-0.20644072571761207,0.10450945512954413,0.7147085973133376,2.7980444291963433,67.24140450981928,62.132829384172815,-32.758595490180724
2015-02-05,55.74092432588543,0.024396671230192624,-0.16027324632805112,0.18466991755824375,-0.259537293314017,2.36779943905586,84.29119725926539,73.49935788380364,-15.70880274073461
2015-02-06,52.76296022663604,0.07283672990926959,-0.11365125108058699,0.18648798098985658,-1.083833550411803,-0.1645748241214121,69.97921267205612,73.83727148038025,-30.020787327943882
2015-02-09,51.219388697759456,0.08363397085120994,-0.0741942066942276,0.15782817754543754,-1.2867258937432215,0.17540469728914335,63.14703717393422,72.47248236841857,-36.85296282606578
2015-02-10,57.683454334644914,0.21877545988546387,-0.015600273378289307,0.2343757332637532,2.9179800997958623,2.8064976745185586,96.27328701992516,76.46651228863848,-3.7267129800748418
2015-02-11,59.07065375765186,0.35247554746547394,0.05801489079046334,0.2944606566750106,3.8248124062484687,3.2111921237471,95.44595793841178,84.9554273774237,-4.554042061588218
2015-02-12,63.23742023634125,0.5505315476772239,0.15651822216781547,0.39401332550940843,4.033762523281672,4.992077021821686,99.36405548958508,97.027766815974,-0.6359445104149104
2015-02-13,66.01649411741674,0.7720226485506885,0.2796191074443901,0.49240354110629836,5.746790579304991,7.285501279540934,99.7214952337538,98.17716955391687,-0.2785047662461999
2015-02-17,66.31781503801626,0.9447346696942418,0.41264221989436045,0.5320924497998814,4.932338315082926,6.139657270524709,99.04502486578343,99.37685852970742,-0.9549751342165553
2015-02-18,66.79344792560111,1.081250082401695,0.5463637923958274,0.5348862900058676,4.079258561561234,5.45168349320249,99.19681996265989,99.32111335406569,-0.8031800373401096
2015-02-19,68.48672872427943,1.2181637689693474,0.6807237877105314,0.537439981258816,4.685524998670557,5.433721445978659,99.12609642751995,99.12264708532108,-0.8739035724800582
2015-02-20,70.67446135422902,1.3689861134420482,0.8183762528568348,0.5506098605852134,4.4814971377638635,4.210328688078548,99.31195469960139,99.21162369659373,-0.6880453003986183
2015-02-23,71.0056161608507,1.4803251554449588,0.9507660333744596,0.5295591220704992,5.226412812175087,4.08593364622191,99.56322566673906,99.3337589312868,-0.43677433326094245
2015-02-24,71.25982701001757,1.5570687087171962,1.072026568443007,0.4850421402741891,5.642018725858511,4.282695516239826,97.97500365426278,98.95006134020106,-2.024996345737233
2015-02-25,69.05920774830102,1.577912857746071,1.1732038263036197,0.4047090314424513,3.764368053387039,6.792191663863807,91.6006500101562,96.37962644371935,-8.399349989843797
2015-02-26,71.02233701293139,1.6201361095356077,1.2625902829500175,0.3575458265855902,3.912959077960196,7.8874348284739115,99.06095158498,96.21220174979965,-0.9390484150199988
2015-02-27,67.0254646378682,1.5964636577774485,1.3293649579155038,0.2670986998619447,2.2641523829046286,6.3892454364778954,91.549280639962,94.07029407836605,-8.450719360037985
2015-03-02,70.65633819196864,1.6378998444056236,1.391071935213528,0.24682790919209574,2.3103484301759356,8.189909895415399,99.35586277899156,96.65536500131118,-0.6441372210084456
2015-03-03,66.54953879555714,1.6110152454133697,1.4350605972534962,0.1759546481598735,1.7381558482576838,6.756225890220077,89.21577280553868,93.3736387414974,-10.784227194461327
2015-03-04,63.28710244977603,1.5380879290086966,1.4556660636045364,0.08242186540416019,1.2038010844049218,5.332165804765911,76.45625314805504,88.3426295775284,-23.543746851944967
2015-03-05,64.1434577353537,1.478579964997465,1.4602488438831223,0.018331121114342652,0.8821589067741844,5.609017681549645,76.50605870497877,80.72602821952415,-23.493941295021227
2015-03-06,55.17164219168584,1.3169876848431414,1.4315966120751262,-0.11460892723198479,-0.9224240994556043,3.5177346286931117,27.698007574509987,60.22010647584792,-72.30199242549001
2015-03-09,56.811242650466916,1.200104789853981,1.3852982476308973,-0.18519345777691631,-0.7371871057041677,4.450697265128694,36.56728527384698,46.9237838511119,-63.43271472615302
2015-03-10,45.29962801389416,0.9353093047217129,1.2953004590490604,-0.3599911543273475,-2.651931209837226,2.840465060565382,0.0,21.42176428278564,-100.0
2015-03-11,42.47280965954593,0.6685286417014709,1.1699460955795427,-0.5014174538780718,-2.9724002273394605,0.6800757414708084,0.9195615990514963,12.495615624299477,-99.08043840094851
2015-03-12,46.53689210254878,0.5069368225048976,1.0373442409646136,-0.5304074184597161,-2.8287970971302254,0.9734723080207388,18.834173536258923,6.584578378436793,-81.16582646374107
2015-03-13,44.29043801209534,0.3378607952759438,0.8974475518268797,-0.5595867565509359,-2.8228829750133815,-0.6226449642541274,13.923973210189873,11.225902781833417,-86.07602678981013
2015-03-16,51.71205460684564,0.31003363408159146,0.7799647682778221,-0.46993113419623067,-2.4501740468749253,-0.1964331743275424,42.61598214012678,25.12470962885851,-57.38401785987322
2015-03-17,52.56279523819444,0.2982602964426775,0.6836238739107932,-0.38536357746811567,-1.8370533200549495,-0.1308283215154126,46.202603974691165,34.247519775002594,-53.797396025308835
2015-03-18,57.538577244822875,0.36939751236774043,0.6207786016021827,-0.25138108923444225,-0.4887033602682507,0.7092147077862387,68.35441611766666,52.39100074416152,-31.64558388233334
2015-03-19,58.257118779962205,0.4336859649859406,0.5833600742789342,-0.14967410929299363,-0.515461673177368,0.362150042535875,71.73002232484123,62.095680805733004,-28.269977675158778
2015-03-20,60.29227017914735,0.5150093130225031,0.569689922027648,-0.05468060900514493,1.0427288697529358,0.11068638791074939,85.93740154597303,75.34061332949362,-14.062598454026972
2015-03-23,58.85030253092618,0.5561030711214698,0.5669725518464124,-0.010869480724942537,0.5569982058315998,-0.18429501882496213,82.91571516459682,80.19437967847034,-17.084284835403174
2015-03-24,56.16383353429958,0.550850616086052,0.5637481646943403,-0.01289754860828829,2.090426654327235,-0.6169412323748514,74.03190095341377,80.96167255466119,-25.968099046586236
2015-03-25,42.82896738670836,0.343420810448535,0.5196826938451793,-0.17626188339664428,0.3329830388057526,-2.649314777136172,17.76762842236612,58.23841484679223,-82.23237157763388
2015-03-26,41.29021132968361,0.1482729560839715,0.44540074629293774,-0.29712779020896624,-0.6616300164889971,-3.4717109429190396,17.805388909423726,36.53497276173452,-82.19461109057627
2015-03-27,43.82590674862549,0.027193745132066738,0.36175934606076354,-0.3345656009286968,0.17087555670536458,-2.6568310353067117,26.50099987679265,20.691339069527483,-73.49900012320735
2015-03-30,50.463854715192596,0.02854596734283632,0.2951166703171781,-0.26657070297434177,0.0281222207587761,-2.4227408694705854,51.55288921744254,31.953092667886292,-48.44711078255746
2015-03-31,45.10359144205318,-0.060862749124851234,0.22392078642877225,-0.28478353555362346,-1.1883636566123037,-3.0035861026591304,28.157351858696927,35.40374698431069,-71.84264814130307
2015-04-01,42.72483731166821,-0.17409299943335554,0.1443180292563467,-0.3184110286897023,-2.6593728371776306,-3.135079753028533,16.770287389547526,32.16017615522898,-83.22971261045248
2015-04-02,43.13589088263597,-0.25523817146192584,0.06440678911269221,-0.31964496057461805,-2.73871117165556,-3.2400558384040163,18.219555884109603,21.049065044118006,-81.7804441158904
2015-04-06,48.06718861118799,-0.247300714288599,0.002065288432433969,-0.249366002721033,-2.3495765696532165,-1.3313474131090055,36.02494479353274,23.67159602239661,-63.97505520646726
2015-04-07,47.14562868518486,-0.25262266575613523,-0.04887230240527987,-0.20375036335085536,-2.3264370847176354,-1.782397091707714,32.29823181345733,28.84757749703321,-67.70176818654267
2015-04-08,51.790720817355364,-0.18690514019947102,-0.0764788699641181,-0.11042627023535292,-1.1952199683867524,0.8702214891434843,49.689453748195476,39.3375434517285,-50.310546251804524
2015-04-09,55.174626461143575,-0.07983992988793887,-0.07715108194888226,-0.0026888479390566045,1.7542181776801204,2.093042465481195,63.561046190201296,48.51624391728469,-36.438953809798704
2015-04-10,57.294628435425054,0.04005283625052414,-0.05371029830900098,0.09376313455952512,2.52140967112518,1.8430972514133626,76.80530351469686,63.35193448436453,-23.194696485303147
2015-04-13,55.55823261626209,0.11199127880668414,-0.020569982885863956,0.1325612616925481,1.8574742003614129,2.0315237264473036,70.8972802959603,70.42121000028614,-29.102719704039703
2015-04-14,53.55144550489929,0.14234729397490753,0.012013472486290342,0.1303338214886172,0.41225034964186497,0.4404885043540462,70.77296466521027,72.82518282528913,-29.227035334789726
2015-04-15,57.153555784189365,0.2179554527379679,0.053201868536625854,0.16475358420134206,2.1212101289172622,0.9076387820525271,86.95649770196741,76.20891422104597,-13.0435022980326
2015-04-16,56.10457452420689,0.2627434662631032,0.09511018808192133,0.16763327818118184,2.513088351218532,-0.21311687494567957,82.9209243651457,80.21679557744112,-17.0790756348543
2015-04-17,45.9352709176879,0.16082244435267512,0.1082526393360721,0.05256980501660302,0.8466508432215348,-1.915247649662249,41.33676781907058,70.40472996206121,-58.66323218092942
2015-04-20,54.36579996122525,0.2059743721536904,0.12779698589959576,0.07817738625409465,1.5285856443422297,-0.8569062154575344,80.69310389760024,68.31693202727216,-19.306896102399765
2015-04-21,56.48013526444844,0.27569761153232264,0.15737711102614116,0.11832050050618148,2.1361006064719747,-0.24003151492150349,91.40035691255677,71.14340954307585,-8.599643087443226
2015-04-22,59.097792709843816,0.3742480715522305,0.20075130313135903,0.17349676842087147,1.8848482255576422,0.6671001748052412,95.99108942183224,89.36151674399639,-4.00891057816776
2015-04-23,60.85960597327576,0.47990127136783656,0.25658129677865454,0.223319974589182,1.6307893391242125,3.41361511983092,90.59491628178108,92.66212087205668,-9.40508371821892
2015-04-24,66.47355388617927,0.675271980364883,0.34031943349590027,0.33495254686898274,2.5893279958490427,5.176025233478713,97.0816820293601,94.55589591099113,-2.91831797063991
2015-04-27,64.58616748826634,0.7983087075227502,0.43191728830127024,0.36639141922147994,2.5865265095542536,4.492044772516145,83.95719379748002,90.54459736954038,-16.04280620251999
2015-04-28,63.07088200367183,0.86805751367271,0.5191453333755582,0.34891218029715176,2.677990851560599,3.1012812278513993,80.03560383727229,87.02482655470412,-19.96439616272771
2015-04-29,58.43988478896246,0.85776869110056,0.5868700049205586,0.27089868618000135,1.4002245804045108,3.551136414948903,67.736096415953,77.24296468356842,-32.26390358404701
2015-04-30,48.81747702017764,0.7027244314098766,0.6100408902184222,0.09268354119145439,-0.05572029587512533,2.4559677550785044,37.07654145031909,61.616080567848115,-62.92345854968091
2015-05-01,55.3534251735963,0.6865195687686594,0.6253366259284697,0.06118294284018966,2.867654800742948,3.7385846675156564,62.388585012661096,55.733740959644386,-37.611414987338904
2015-05-04,56.118382732842896,0.6803588651889356,0.6363410737805629,0.0440177914083727,1.5148744478881502,3.0666162455706067,65.5971462531654,55.02075757204852,-34.4028537468346
2015-05-05,47.45876645879107,0.5257839125150383,0.614229641527458,-0.08844572901241965,-0.5645017806157173,1.5595404998969797,33.86798020981555,53.951237158547336,-66.13201979018446
2015-05-06,44.39192673596371,0.3396551722844663,0.5593147476788597,-0.2196595753943934,-1.7855521529322471,0.06564112455444522,20.67728888610872,40.04747178302988,-79.32271111389127
2015-05-07,47.548845886807044,0.2410111798560024,0.49565403411428827,-0.25464285425828587,-1.5679434464996695,0.03727603805552982,26.162742558388484,26.902670551437566,-73.83725744161151
2015-05-08,53.50107612556083,0.2678743378238977,0.45009809485621016,-0.18222375703231247,-1.6736009216562635,0.872392056989546,52.13179326129743,32.99060823526486,-47.86820673870257
2015-05-11,51.52730852140133,0.2523635365029975,0.41055118318556766,-0.15818764668257018,-1.8048299062295936,0.7350141993476683,43.99215178344363,40.76222920104316,-56.00784821655637
2015-05-12,49.244774617570975,0.19824711287105856,0.36809036912266585,-0.1698432562516073,-2.05380054291836,0.5691897179935833,34.496075891721816,43.54000697882094,-65.50392410827818
2015-05-13,50.30909474437354,0.1711389340375007,0.32870008210563284,-0.15756114806813215,-1.2345665230535747,0.1483713534336946,38.759662414317226,39.08263002982754,-61.240337585682774
2015-05-14,57.24352233533478,0.2739900632516026,0.31775807833482683,-0.043768015083224254,1.8117668191009764,1.7550370013936805,69.37983120715833,47.54518983773244,-30.62016879284166
2015-05-15,57.24352233533478,0.35144903841079156,0.32449627035001977,0.026952768060771792,0.48601445618055106,3.3676064738084657,78.68130615146762,62.273599924314375,-21.318693848532373
2015-05-18,59.24725476300828,0.44642140988150913,0.34888129825631764,0.0975401116251915,0.7598591743588781,2.2862445347193248,94.85978309696497,80.97364015186362,-5.140216903035027
2015-05-19,58.50905856767509,0.5061702794931193,0.38033909450367803,0.1258311849894413,2.317362088305549,1.7397787574380332,90.57480053949452,88.03862992930902,-9.42519946050548
2015-05-20,58.83130485940549,0.5527977708899954,0.4148308297809415,0.1379669411090539,3.092496560838233,1.2517262689845832,85.8673170986725,90.43396691171064,-14.132682901327504
2015-05-21,61.456428446916256,0.628499652672474,0.457564594359248,0.17093505831322597,3.0088527273824206,1.3937321717289322,96.82872263380031,91.09028009065575,-3.1712773661996874
