,feat_volume_ratio,feat_volume_trend_5d,feat_obv_roc_10d,feat_vol_price_divergence
2015-04-30,1.6456274144679173,2606739.9999999977,-0.017287676765635696,1
2015-05-01,1.1966498913709969,1073729.9999999965,0.006677254019996265,1
2015-05-04,0.8571562444222383,-2785340.0000000037,0.004974791557987004,1
2015-05-05,1.658464466279233,702559.9999999994,-0.016255998752986524,1
2015-05-06,1.4378136792575962,1218239.9999999974,-0.03527836219981623,0
2015-05-07,0.977859348093768,1210289.9999999974,-0.03501152734812148,1
2015-05-08,1.0724298435649435,52449.99999999872,-0.03452727490318075,0
2015-05-11,0.6371229250680528,-6599190.000000003,-0.03146281252851467,0
2015-05-12,1.0727068362158445,-2770090.0000000005,-0.030857716219103246,1
2015-05-13,0.6612226899778932,-1655310.000000001,-0.014635498902825169,1
2015-05-14,0.7529081084349948,-1717910.000000001,0.005969272497802046,0
2015-05-15,0.7817485964390325,-124460.00000000141,-0.004048981105279931,1
2015-05-18,0.5866358516286531,-2886880.0000000033,-0.005787876579322229,1
2015-05-19,0.47972398378587006,-1932410.0000000007,0.00439113593831828,0
2015-05-20,0.7136170750206502,-1526910.0000000012,0.02418286453996605,0
2015-05-21,0.5787907849279316,-1083040.0000000012,0.020115430182188154,1
2015-05-22,0.4832050410475258,-561570.0,0.005787103784263625,0
2015-05-26,0.9185853114430335,1496289.9999999988,0.0040490012374093005,1
2015-05-27,1.1144243606158502,2759819.9999999986,0.02389902299696246,0
2015-05-28,0.6505505413296085,1809009.999999999,0.012091644049589461,0
2015-05-29,1.1725602455263893,2549239.9999999986,-0.004508674887584253,1
2015-06-01,0.9636706571537158,-202610.00000000137,0.002964781479070447,1
2015-06-02,0.7689538671564351,-1497840.000000001,-0.008269614076306027,0
2015-06-03,0.8570814794134438,-452380.0000000018,0.0022444301269577004,0
2015-06-04,1.343024637057679,-207980.0000000017,-0.013622285020800146,1
2015-06-05,0.9832911680461313,806799.9999999991,-0.025393152223226297,0
2015-06-08,1.0861161080470776,1233369.9999999981,-0.028816323430706926,1
2015-06-09,1.1982081625012149,726939.9999999992,-0.029667606994497397,1
2015-06-10,1.327216616326772,275949.9999999983,-0.02947720971559735,0
2015-06-11,0.7760387157019095,-434770.00000000076,-0.019067412419303795,1
2015-06-12,1.1911918070694745,-465590.0000000017,-0.018272422305379378,1
2015-06-15,1.3464503786606141,427229.99999999907,-0.035061372724903374,1
2015-06-16,0.711122499664573,-1403670.000000003,-0.024315490385208506,1
2015-06-17,0.9873016296810501,66149.99999999873,-0.023318620437918585,0
2015-06-18,1.7428120605750352,2371909.9999999967,-0.0007678693140114433,0
2015-06-19,1.1042098654672996,1985309.9999999974,-0.002387029644185994,0
2015-06-22,0.7490899788270594,990889.9999999993,0.011157328881023224,1
2015-06-23,0.7205769417286628,-3424910.000000001,0.02556363783647698,1
2015-06-24,0.6476713006416147,-6418270.000000003,0.011013996950579226,0
2015-06-25,0.7489194799282657,-2240680.0000000014,-0.00013147181181087823,1
2015-06-26,1.3152325714395035,2658039.9999999977,-0.001722949614795848,1
2015-06-29,1.965608069537265,8198980.0,-0.007911250925852388,1
2015-06-30,1.3061611509560407,7053619.999999999,-0.0021321004275269393,1
2015-07-01,0.7977945157387664,843079.9999999991,-0.0027386495443980667,1
2015-07-02,0.7840336999021268,-5320649.999999999,-0.009604808110755439,1
2015-07-06,0.9268559278690988,-6743829.999999999,-0.008585611155736382,1
2015-07-07,1.6253187972270497,2185979.9999999995,-0.000822893845403948,0
2015-07-08,1.4267017871020105,6052839.999999998,-0.018478751799543724,0
2015-07-09,1.0236751709626988,3114369.999999998,-0.022424979413094407,0
2015-07-10,0.9378702416021172,-1164020.0000000016,-0.008741617531361308,1
2015-07-13,0.9176365272066682,-5017590.000000004,0.00928174417177038,1
2015-07-14,0.7953648712642176,-3802890.0000000005,0.03251044303415511,1
2015-07-15,1.013851646537354,-393760.0000000013,0.030219911064475184,0
2015-07-16,1.0445074960352583,969699.9999999978,0.03267963562188229,0
2015-07-17,1.2734511064468488,2815389.999999998,0.03724395557628475,0
2015-07-20,0.9429308168614747,1641889.999999998,0.05337258645206467,1
2015-07-21,1.2246438297633588,1037489.999999998,0.02814766055203517,1
2015-07-22,1.1923922858336087,1101429.9999999981,0.029776350156060935,1
2015-07-23,0.8473149549442615,-1142100.0,0.030883948018434602,0
2015-07-24,0.9964367630431271,-115920.00000000198,0.012800035472618933,1
2015-07-27,1.1559337432245673,-367850.00000000035,-0.006384480907658109,1
2015-07-28,1.10836077657761,625349.9999999976,-0.002789599689989933,1
2015-07-29,0.8943965499202415,474039.9999999982,-0.00334847936231259,1
2015-07-30,0.8458066436025277,-2009390.0000000019,-0.004644817159642856,1
2015-07-31,0.7322813899607241,-3594160.0000000037,-0.02189220198600556,0
2015-08-03,0.8281702018983276,-2173580.0000000023,-0.036968240675096735,1
2015-08-04,0.7609712188164878,-959990.0000000019,-0.03337290519976238,0
2015-08-05,1.0154365096044722,715419.9999999981,-0.014220607624098736,0
2015-08-06,1.4408535655186236,4407549.999999998,-0.01933491764589792,1
2015-08-07,1.0200853481969148,3000309.9999999986,-0.019260663082803678,0
2015-08-10,0.7362789674328535,-24610.000000001775,-0.001601565129180516,1
2015-08-11,1.2077622731138964,-635780.0000000027,-0.023023010888397085,1
2015-08-12,1.3701683770738438,564369.9999999958,-0.0182044084675775,0
2015-08-13,0.7452392732704568,539559.999999999,-0.03258389614152424,0
2015-08-14,0.6116535929602629,-2076460.0,-0.020606954852978948,1
2015-08-17,0.7308866221635827,-5376090.000000002,-0.0065644603383415165,0
2015-08-18,0.5000552462283274,-5709479.999999999,-0.004089241591350253,0
2015-08-19,1.5015048107675295,3606129.999999998,-0.025971807648198314,1
2015-08-20,1.9303806989006846,10093129.999999998,-0.031163171419104577,1
2015-08-21,2.9392877496003944,19683989.999999996,-0.05269695200029869,1
2015-08-24,3.8671685810227863,32894299.999999993,-0.10600544881273172,1
2015-08-25,1.827881656528173,15823639.999999994,-0.11948256315897511,0
2015-08-26,2.3160480363310376,7003789.999999996,-0.09858879299926744,0
2015-08-27,1.471553980067185,-10349750.000000002,-0.07052083115851215,1
2015-08-28,1.0284691694735872,-20753120.000000004,-0.09124540252353833,0
2015-08-31,0.8027865539839014,-12526200.000000006,-0.1094396601160676,0
2015-09-01,1.4118238060564328,-9172490.000000004,-0.12829181900836137,1
2015-09-02,0.8363664830558816,-2759230.0000000005,-0.10279231403695349,1
2015-09-03,0.8561420907757072,-516140.000000003,-0.100651176757841,1
2015-09-04,0.919820456596389,-836330.0000000007,-0.08789614469333094,1
2015-09-08,0.6855025755335965,-6620800.0000000065,-0.026971454923432277,1
2015-09-09,0.8567880719483398,-142210.00000000265,-0.017702145996244114,1
2015-09-10,0.8620600358171052,287689.99999999785,-0.036520615606151094,0
2015-09-11,0.5230495665304058,-3020380.000000004,-0.04922948257428731,1
2015-09-14,0.35378535691615315,-5329000.000000001,-0.039726711555950735,0
2015-09-15,0.5343918089424943,-6222090.000000003,-0.016115691388102,0
2015-09-16,0.5492130408273528,-3180110.000000003,0.020689939949890074,0
2015-09-17,0.9725380874573668,6567769.999999998,0.024642087521583773,0
2015-09-18,0.8450338933097554,8344999.999999997,0.023879312280596702,0
2015-09-21,0.6605310250218184,2855969.999999998,0.055201442079782996,1
2015-09-22,0.9668436468568962,1169399.9999999981,0.024142921161980795,1
2015-09-23,0.47012009219277145,-6975370.000000001,0.04965234608228213,1
2015-09-24,0.8897699338488059,-3419690.0,0.018036452128535843,1
2015-09-25,1.069549297429337,877939.9999999984,-0.008291918018752273,1
2015-09-28,1.0620777230537912,1636049.999999996,-0.01703887716272467,0
2015-09-29,1.174472049622876,6087399.999999999,-0.044857224854743145,1
2015-09-30,1.0249763008541593,1086969.9999999986,-0.0408473847688623,1
2015-10-01,0.9792892024920916,-1338790.0000000026,-0.045814015899273995,1
2015-10-02,1.4522137913946203,2061039.9999999967,-0.009074616378589657,0
2015-10-05,0.8201743901929077,-1496450.0000000023,-0.009966682940275648,1
2015-10-06,0.8295616762409134,-2320540.0000000037,-0.00513059946029231,1
2015-10-07,0.9500700750147602,-3021900.000000003,0.00032447560714558144,0
2015-10-08,1.271269180747968,-1382820.0000000056,0.03143186497832148,0
2015-10-09,0.6097980436957083,-73720.00000000138,0.056441036766278985,1
2015-10-12,0.4139641304512086,-4725210.000000002,0.07920341642827063,1
2015-10-13,0.6942377413797537,-5480629.999999999,0.08889214861803085,1
2015-10-14,0.7950310878596232,-3548920.000000001,0.061235820404933416,1
2015-10-15,1.010831997735792,4369579.999999998,0.060032358889105956,0
2015-10-16,0.7338235584907306,3325239.999999999,0.047440279799816576,1
2015-10-19,0.6546713928924609,-1025810.0000000016,0.04374653508892416,1
2015-10-20,0.6664177118757841,-2961329.9999999995,0.04764369571515309,0
2015-10-21,0.8495837362697964,-2008360.0000000007,0.023589568923447244,1
2015-10-22,1.1960753667810307,3779409.999999999,0.02066034576971445,0
2015-10-23,1.4692381906487348,7816319.999999996,0.03038383542509214,0
2015-10-26,0.7346067878143365,2800229.999999998,0.033499138771593,1
2015-10-27,0.9129070318314182,-1447010.0000000002,0.053619396104836084,0
2015-10-28,1.2264632839356953,-2289400.0000000037,0.07926369333127031,0
2015-10-29,0.7391695665067323,-4021130.0000000023,0.05680630701769647,0
2015-10-30,0.847436398339225,-391480.0000000007,0.03808165474098472,1
2015-11-02,0.7026449185936392,-3344990.000000002,0.03724819878891322,1
2015-11-03,0.6601407192767628,-4634340.000000002,0.05223661293347759,1
2015-11-04,0.9390159435613147,65859.9999999984,0.0727007949035542,0
2015-11-05,0.8553287823620445,206589.9999999984,0.04902680393312428,0
2015-11-06,1.0132439982657133,2008169.999999998,0.040544125413239714,0
2015-11-09,1.101322071359715,2741469.999999998,0.020877303400908598,1
2015-11-10,1.1502105458163854,2211389.999999998,-0.0008609914573956732,1
2015-11-11,0.7479570653285366,101659.99999999763,-0.02149310243184289,0
2015-11-12,1.038002830502415,-818700.000000001,-0.023677066409559824,1
2015-11-13,1.685790112813549,3445719.9999999963,-0.03216806998752623,1
2015-11-16,1.066821297558928,2714419.9999999967,-0.02815272250801516,1
2015-11-17,0.9493515168063268,1844509.999999998,-0.024731161514645446,1
2015-11-18,1.019072937757925,-1871730.0000000016,-0.02313891582919417,0
2015-11-19,0.830841526816174,-5430990.000000001,-0.007026895942411669,1
2015-11-20,0.7576421008137095,-2689740.000000003,-0.009230111404420325,1
2015-11-23,0.6959813819381192,-3000550.000000002,-0.0052545352024411214,0
2015-11-24,0.8944746829926565,-1867610.000000002,-0.002388510702655366,1
2015-11-25,0.5042194851583585,-2040960.000000002,0.009578735283654112,1
2015-11-27,0.3236242988766446,-3433550.0,0.022806542921334723,1
2015-11-30,0.9216410419104575,-885560.0000000007,0.032487307340082434,1
2015-12-01,1.0416679548363468,1541169.9999999984,0.030359883421649515,0
2015-12-02,0.8116474517031622,3628259.9999999986,0.012745144814109205,0
2015-12-03,1.5108215180126585,6520649.999999999,-0.011871275273823497,1
2015-12-04,1.3782027561094747,4410629.999999997,-0.0073317452341475995,1
2015-12-07,0.8975126461372823,1214719.9999999972,-0.02275277607133416,0
2015-12-08,1.0723759567073907,-6800.00000000094,-0.006407778001330208,0
2015-12-09,1.651814224871434,226509.9999999975,-0.013614311817709258,1
2015-12-10,1.014025549882026,285169.99999999657,-0.008407831008411916,1
2015-12-11,1.8084056247534603,5962219.999999995,-0.02918314862475242,1
2015-12-14,1.7133022316633972,5212479.999999996,-0.004154984084615547,1
2015-12-15,1.5270095248906053,2278149.999999998,0.0022225338218249766,1
2015-12-16,1.385773315998872,2198479.9999999995,0.023967131697980707,1
2015-12-17,1.3810730859977223,-2886120.0000000014,0.023348817349951045,1
2015-12-18,1.560321922850925,-146400.00000000294,-0.007240825744664442,1
2015-12-21,0.7632747515360613,-3518840.0000000033,0.009739156137813279,1
2015-12-22,0.7599665377973848,-5604359.999999999,0.008271329264715523,0
2015-12-23,0.735426350878591,-6722960.000000002,0.0326971634392371,1
2015-12-24,0.3300074857826959,-8533090.0,0.018876302899352562,0
2015-12-28,0.5439019912631936,-2957010.0000000014,0.03139591372603044,1
2015-12-29,0.7831116526613967,-410250.00000000186,0.022616838693820886,0
2015-12-30,0.5585379542765204,398349.9999999988,0.0005474250151432092,0
2015-12-31,0.8460971606989528,3717289.999999998,-0.023040930966007504,1
2016-01-04,1.4221544964919606,6540909.999999996,-0.025020331771151205,1
2016-01-05,1.087806673958864,5342649.999999997,-0.02059411823223349,0
2016-01-06,1.1488458091402833,5365039.999999997,-0.04245547468139066,1
2016-01-07,1.6157127600703545,5408249.999999999,-0.07021394179593755,1
2016-01-08,1.7764540676440528,5966389.999999996,-0.09977643386737943,1
2016-01-11,1.249710831321852,4991069.999999996,-0.08056426749442148,1
2016-01-12,1.181226231632989,-167600.00000000137,-0.05994515645880232,1
2016-01-13,1.7293550562771098,-564100.0000000036,-0.09040343776483692,1
2016-01-14,1.8720500023446653,3804999.9999999963,-0.05967000083317956,0
2016-01-15,2.067527534486998,11455109.999999998,-0.08010048605763047,1
2016-01-19,1.2633356319464413,4123239.9999999967,-0.046225340739703046,1
2016-01-20,1.867198106326134,1172669.999999998,-0.06272426767569406,1
2016-01-21,1.2797547424373228,-3834010.000000005,-0.028729482976757353,1
2016-01-22,0.862437063035605,-9333190.000000004,0.006302549767136434,1
2016-01-25,0.7834764580250747,-7980980.000000003,0.017190082854292427,0
2016-01-26,0.710645586455778,-12384080.000000006,0.012086324020225542,1
2016-01-27,1.0360454597017428,-2035670.0000000026,-0.022608674200631187,1
2016-01-28,0.8884444320120842,2646659.9999999986,0.017857074294590818,1
2016-01-29,0.9798653353745275,4222479.999999997,0.009159169978907726,0
2016-02-01,0.5900643975069783,-706680.0000000024,0.052999870965751227,1
2016-02-02,0.8137829101984371,-3408440.0000000014,0.017074458286307694,1
2016-02-03,1.0927287623384287,1854579.9999999949,0.026494547113292695,1
2016-02-04,0.8695725762773063,1897559.9999999972,-0.01256047804878015,0
2016-02-05,1.2371558559784177,8039269.999999997,-0.05099502015681736,1
2016-02-08,1.5723296491089505,10266699.999999996,-0.06996874659231027,1
2016-02-09,1.2401458959576048,6676249.999999996,-0.10670958243509718,0
2016-02-10,0.9882848683728535,2322869.9999999977,-0.06901422513251304,1
2016-02-11,1.270604755623485,-2007280.0000000058,-0.11057390453781658,1
2016-02-12,0.8335063220674597,-8191240.0000000065,-0.1102576153252856,1
2016-02-16,0.7183918579930278,-7666020.000000006,-0.10645270220434534,1
2016-02-17,0.749473534611146,-7158370.000000003,-0.07876275462774221,0
2016-02-18,0.7309497801142443,-8311540.000000005,-0.0726411990188663,0
2016-02-19,0.5468547708206334,-4343160.000000004,-0.04665269570500224,1
2016-02-22,0.47239251657252773,-4668220.000000002,-0.01372378712934761,1
2016-02-23,0.5937085541501131,-3880600.0000000023,0.0088268167952064,1
2016-02-24,0.8060742220019792,510699.99999999616,0.05293442539008588,0
2016-02-25,0.5963330628904905,1902279.9999999974,0.04051062214029021,1
2016-02-26,0.6383193037252253,1341139.999999999,0.059413198559969786,1
2016-02-29,0.5848473180851647,-1444570.000000001,0.029270512566659464,0
2016-03-01,0.7960185348726063,-791400.0000000015,0.02775994605690156,0
2016-03-02,0.6271623938744215,641579.9999999977,0.022726846567980095,1
2016-03-03,0.5690152642556198,-924490.0000000016,0.028088725644361216,0
2016-03-04,0.7213045797989647,-402220.00000000244,0.029047950764004727,0
