,feat_vix_close,feat_vix_change_5d,feat_vix_change_10d,feat_realized_vol_10d,feat_realized_vol_20d,feat_iv_rv_ratio,feat_bb_position,feat_bb_width
2018-01-10,9.81999969482422,0.07322405510674423,-0.041951249285441916,0.11007341114531137,0.09777273822748277,1.0043699166915563,0.9099760163048045,0.05853054821960891
2018-01-11,9.880000114440918,0.07158349547692566,-0.05635149355686897,0.10936859623652544,0.09838880828953678,1.0041792645121013,0.9597014940676698,0.06207689583799731
2018-01-12,10.15999984741211,0.10195222919296287,-0.001964681450304262,0.10896195806392701,0.09990897673831876,1.0169256236126956,0.9960979842534733,0.06718288463152955
2018-01-16,11.65999984741211,0.2247898410449385,0.05615941011787995,0.10042760007686342,0.1011555025335692,1.1526807297055,0.9014462265106192,0.06912260165552798
2018-01-17,11.90999984741211,0.18154761285288057,0.2190377982989653,0.08158883156811515,0.10053382330695255,1.1846759086290968,0.978060831311001,0.07571668604247302
2018-01-18,12.220000267028809,0.24439925120054173,0.33551921054524136,0.07861431934587453,0.09984549335524921,1.2238910196527526,0.9185419482865861,0.08138865126247352
2018-01-19,11.270000457763672,0.1406882922289734,0.22234274743632798,0.07802911918590223,0.09509658309007755,1.1851109778664164,0.9023237310451081,0.08580222984200363
2018-01-22,11.029999732971191,0.08562991128200492,0.1963123008157639,0.07955488036090588,0.0980314143464189,1.1251495050345683,0.9581734917221129,0.09201466902026918
2018-01-23,11.100000381469728,-0.04802739907982678,0.1659663705601555,0.08268369652109459,0.09882305214209618,1.1232197489214566,0.9737082632170537,0.09899420651261424
2018-01-24,11.470000267028809,-0.03694370999332186,0.1378968605003421,0.09718708352171922,0.10398355126820337,1.103059101861639,0.8620708759882277,0.10099405668024136
2018-01-25,11.579999923706056,-0.05237318570684146,0.17922609812396129,0.09429574827855168,0.09976607458456534,1.1607152002247447,0.8261685206110064,0.09945449350423581
2018-01-26,11.079999923706056,-0.016858964182803415,0.12145746916654199,0.11006721761651937,0.10683035923198045,1.0371583511804927,0.9349407182766699,0.10037249972980174
2018-01-29,13.84000015258789,0.25475979035765217,0.3622047598862048,0.1182470071203036,0.11132011610719213,1.2432613831682595,0.8537151022241473,0.09715848572571065
2018-01-30,14.789999961853027,0.33243238320454127,0.2684391213894921,0.12883548678612256,0.11404978987398307,1.2968020351633203,0.7532026308500056,0.08622660438300507
2018-01-31,13.539999961853027,0.18047076256611394,0.13685979305827578,0.12153116141210757,0.10254425866445555,1.3204054657178321,0.7819000472925266,0.08050238832451181
2018-02-01,13.470000267028809,0.16321246595637962,0.1022913234603331,0.13284693191324454,0.10784003284566912,1.2490723446186123,0.6547147727082054,0.07483936091042814
2018-02-02,17.309999465942383,0.562274330788308,0.5359360038018348,0.1699801660450657,0.1343837024948328,1.2881025856991826,0.3554175055977532,0.06833153223769693
2018-02-05,37.31999969482422,1.6965317401276105,2.3834996009352754,0.24658129930788117,0.1956666803023642,1.9073252347897727,-0.11576795179514424,0.07767277065857875
2018-02-06,29.979999542236328,1.0270452751563197,1.7009007668400402,0.28863731931972797,0.21801450754827875,1.375137823596319,0.21121182679513986,0.07800280738911797
2018-02-07,27.729999542236328,1.0480058803812078,1.4176110633534895,0.29184167264112887,0.22280119262900397,1.2446073207700807,0.07933508535170962,0.08198872587178414
2018-02-08,33.459999084472656,1.4840384870944927,1.8894645341037393,0.34660877609993207,0.2689387404016904,1.2441494681835858,-0.20086410448854553,0.10385761651421697
2018-02-09,29.059999465942383,0.6787984033805579,1.622743652169841,0.35050283425470063,0.2761972087887285,1.0521467466447587,0.02377625787352773,0.11491284247805657
2018-02-12,25.61000061035156,-0.3137727540254155,0.8504335497108242,0.37530395583087955,0.2832323360517454,0.9042046881847811,0.19685746590171652,0.11978030506959979
2018-02-13,24.96999931335449,-0.16711141779117333,0.6883028652980481,0.3798803903853112,0.28423625912012623,0.878494509836673,0.25555140892540007,0.12298142156640426
2018-02-14,19.26000022888184,-0.305445346309999,0.42245201500325535,0.3966260780307369,0.2899366571663776,0.6642830339948929,0.4110788339615596,0.12334154988280048
2018-02-15,19.1299991607666,-0.42827257369400196,0.4201929310715795,0.41087567354197185,0.29797261200839537,0.6420052847080997,0.560251377925038,0.12330924487653173
2018-02-16,19.459999084472656,-0.3303510171333862,0.12420564326188588,0.3981405486572927,0.2981236093377995,0.6527493454040003,0.5272561542751688,0.1229608944556757
2018-02-20,20.600000381469727,-0.19562671259198605,-0.4480171342464756,0.32837265410226296,0.29543675601101227,0.6972727652310761,0.5512552286229028,0.12144253888346981
2018-02-21,20.020000457763672,-0.19823784508249676,-0.33222145552206706,0.3061866134002795,0.2935306879654441,0.6820411384080061,0.5406223299475607,0.11810889747702014
2018-02-22,18.71999931335449,-0.028037430379547867,-0.32491887405762343,0.2956813781298817,0.2929317120558106,0.639056767940095,0.5499401961082077,0.11579164707606625
2018-02-23,16.489999771118164,-0.13800311058365167,-0.5071727369302153,0.16000697500690966,0.3025768347712306,0.5449855334624597,0.7284410522166711,0.11559343799979653
2018-02-26,15.800000190734863,-0.18807806094184998,-0.4562972993426211,0.15567429122730309,0.30129852720641354,0.5243968610543722,0.8504276988283601,0.11467429262859663
2018-02-27,18.59000015258789,-0.09757282483790086,-0.2741116864685347,0.17927656070004566,0.30406605463018316,0.6113803191611693,0.7485182592480866,0.11215540698155195
2018-02-28,19.850000381469727,-0.008491512108233734,-0.20504601812890233,0.1895259893654823,0.3035188633126049,0.6539956088668368,0.696751204977376,0.11050147804270002
2018-03-01,22.46999931335449,0.20032052016822566,0.1666666171508664,0.19865064916914604,0.3081663469064906,0.7291516266756001,0.5619894145070227,0.10602715776268926
2018-03-02,19.59000015258789,0.18799274860508497,0.02404605394676107,0.18071413609361173,0.30917850615336534,0.633614554786368,0.6578580275993072,0.10405617740426328
2018-03-05,18.729999542236328,0.18544299469183678,-0.03751282510690368,0.18621223689812064,0.3027592666407376,0.6186433118977612,0.7504139536267613,0.10654755335852749
2018-03-06,18.36000061035156,-0.012372218415733216,-0.10873785095329946,0.1866376024686771,0.2607435328713881,0.7041402104269118,0.7641774095223247,0.10503808417257729
2018-03-07,17.760000228881836,-0.10528967820771118,-0.11288712173857207,0.18471361307777331,0.24622522611686978,0.7212908485847882,0.7608680541125017,0.10753269715319065
2018-03-08,16.540000915527344,-0.26390736889354494,-0.11645291013830195,0.1846632396607412,0.23993442560076758,0.6893550549952608,0.782902894065542,0.1084652398592468
2018-03-09,14.640000343322754,-0.2526799270397774,-0.1121891724362325,0.18209977618660925,0.17439540879381038,0.8394716606692203,0.9600460316370693,0.09664968176781794
2018-03-12,15.779999732971191,-0.1575013284230391,-0.001265851741913293,0.17379117928217866,0.16941103772571028,0.9314623146645407,0.994236926863005,0.08973322241311062
2018-03-13,16.350000381469727,-0.1094771330099289,-0.12049487642453494,0.17681272779911483,0.17596786133745498,0.9291469622464297,0.819125758244651,0.08203326475015693
2018-03-14,17.229999542236328,-0.029842380620221265,-0.13198996417547726,0.17113603228639163,0.1764751667916322,0.9763413094024803,0.8051296437569151,0.07320423252133743
2018-03-15,16.59000015258789,0.003022928312755413,-0.2616822136381627,0.1368875498620642,0.16794172531435436,0.9878426651586809,0.7705211565352982,0.06934432869800618
2018-03-16,15.800000190734863,0.0792349603967859,-0.19346605065505107,0.13814723931127873,0.1582191097467581,0.9986151619753129,0.7049851104359405,0.06892189607533974
2018-03-19,19.020000457763672,0.20532324332190766,0.015483231319540991,0.18215166376710634,0.18014187871762652,1.0558344674298439,0.35348441018981547,0.06651487722067678
2018-03-20,18.200000762939453,0.11314986778632896,-0.008714588349299723,0.1815414095008783,0.1803281104218124,1.0092714175492181,0.3879838272063861,0.06410176511860637
2018-03-21,17.860000610351562,0.03656419529036525,0.00563065203721691,0.1817091666970221,0.18080443332620377,0.9878076705192789,0.3020014868842565,0.06120108133576059
2018-03-22,23.34000015258789,0.40687160566102,0.4111244776701841,0.2121752740810423,0.20243952424029454,1.1529369198123312,-0.046394876073379034,0.06575924874782625
2018-03-23,24.8700008392334,0.5740506670257632,0.698770509290084,0.19438635353557115,0.2068419494473007,1.2023673585405745,-0.18964408332293156,0.08503313735090823
2018-03-26,21.030000686645508,0.105678242928821,0.3326996858374345,0.2949348948560219,0.2441429965297037,0.8613804608598261,0.2475560001927803,0.08683333617778097
2018-03-27,22.5,0.23626368443987156,0.3761467568832828,0.3237987144675824,0.2658010527668128,0.8464977759038165,-0.015727252533369606,0.09883365465253267
2018-03-28,22.8700008392334,0.28051512081013397,0.3273361257597016,0.32148737836853625,0.2673489389927221,0.8554363793400346,-0.023094480430517674,0.11296838033317012
2018-03-29,19.96999931335449,-0.1443873529220926,0.20373713861837128,0.3476999187495117,0.27253420042215565,0.7327520466209726,0.15642696911838916,0.11820497667938346
2018-04-02,23.6200008392334,-0.05026135737108928,0.49493674393017995,0.3641163610780663,0.2866891321499315,0.8238889511472903,0.00779603826047363,0.13278576565332664
2018-04-03,21.100000381469727,0.0033285636014586117,0.10935856328315863,0.36881637616751106,0.2867997232484953,0.7357050467997769,0.13299343948016432,0.14121850881373846
2018-04-04,20.059999465942383,-0.1084444681803386,0.10219772665012372,0.3825596167922598,0.2935373210054776,0.6833883813216396,0.2621859058816581,0.1442868767725593
2018-04-05,18.940000534057617,-0.1718408465658594,0.06047031840973682,0.3862100657521713,0.29453928299479737,0.6430381829371182,0.318540648246891,0.14535196245549106
2018-04-06,21.489999771118164,0.07611419679655218,-0.07926308352078582,0.3867499383386882,0.30362097515190645,0.7077903547462876,0.18662545197110392,0.14971797186274582
2018-04-09,21.770000457763672,-0.07832346806681012,-0.12464818161885038,0.3675462985830282,0.2941235552214456,0.7401651473093693,0.255130411949363,0.14578166518550495
2018-04-10,20.46999931335449,-0.029857869986984142,-0.026628690204781202,0.33188329199497624,0.30711119443441787,0.6665338054854187,0.42153868182671894,0.13419745858988505
2018-04-11,20.239999771118164,0.008973096209767384,-0.10044445461697049,0.28583567096627344,0.30501546237150645,0.663572909181437,0.39839698408384844,0.12573010446526545
2018-04-12,18.489999771118164,-0.023759279316295068,-0.19151731121064763,0.28182077592959764,0.309751484037924,0.5969301431612952,0.5177779109975049,0.11449564366167811
2018-04-13,17.40999984741211,-0.1898557453308788,-0.1281922660973973,0.2710877035148653,0.3097677654971181,0.5620339424107729,0.4998461707748543,0.10090032781154004
2018-04-16,16.559999465942383,-0.2393202058920162,-0.29889928545490063,0.2137891128883641,0.31206599904908233,0.5306569609122266,0.6199013027654465,0.08542237566319114
2018-04-17,15.25,-0.2550073028067469,-0.27725119790079567,0.22823183845309428,0.3129469770910737,0.4873029975158364,0.8875238010185601,0.08337197495721947
2018-04-18,15.600000381469728,-0.22924898429443497,-0.22233296127673308,0.22135801000356306,0.31278931725129966,0.4987382727312408,0.9319707996814868,0.08058597643162801
2018-04-19,15.960000038146973,-0.13683070655972174,-0.1573389868998184,0.23085238550467566,0.3140910840915519,0.5081328584766488,0.8387247165689532,0.07657942272000365
2018-04-20,16.8799991607666,-0.030442314261380554,-0.2145184113285682,0.2020266057844989,0.3063259697568673,0.5510469508727697,0.6293464505579675,0.07622204969475757
2018-04-23,16.34000015258789,-0.013284983118927451,-0.24942582411564995,0.20313958843038527,0.29012568310237047,0.5632041940534559,0.5829831482965722,0.07531427747000069
2018-04-24,18.020000457763672,0.181639374279585,-0.119687295445704,0.20454807569007788,0.26832323571283856,0.6715780841674407,0.32033722999238684,0.07373924339367888
2018-04-25,17.84000015258789,0.1435897254066043,-0.11857705759241144,0.20366442839488347,0.24198683925871547,0.7372301819073146,0.3388721666352929,0.0740581715461841
2018-04-26,16.239999771118164,0.01754384287606192,-0.12168740010016421,0.2234027184619817,0.24891579669465308,0.652429455533507,0.6027996051838035,0.07180697271043758
2018-04-27,15.40999984741211,-0.0870852717084929,-0.11487650876098587,0.22161748208993853,0.241002263522415,0.6394130753041191,0.6026610368664118,0.07198065066748154
2018-04-30,15.93000030517578,-0.025091789692986977,-0.038043428809419466,0.22063535930193912,0.2161105896237141,0.7371226154587178,0.4778026750123828,0.06498743190443614
2018-05-01,15.489999771118164,-0.14039959058688545,0.01573768990938773,0.19685601460721175,0.2162146923331583,0.7164175386957571,0.6342887220119934,0.06141390255586354
2018-05-02,15.970000267028809,-0.10482062049129626,0.02371794080201317,0.19630956301968575,0.21129099413120958,0.7558296714298953,0.527314555420825,0.060621283687464965
2018-05-03,15.899999618530272,-0.020935970282004668,-0.003759424779028242,0.19327122160633528,0.2104598737316485,0.7554884138533655,0.5194673147731673,0.060392277292055443
2018-05-04,14.770000457763672,-0.04153143387317526,-0.12499992937837945,0.20110602361861538,0.19685551811078061,0.7502964915340519,0.8160472095816542,0.05561770133464723
2018-05-07,14.75,-0.07407409181231395,-0.09730722997184738,0.20224854183780544,0.19728878456981608,0.74763499770968,0.9299604316956908,0.05429807659109438
2018-05-08,14.710000038146973,-0.05035505129093276,-0.18368481329258957,0.15459915709499328,0.18402790282430584,0.7993353079826611,0.8641444122942814,0.057044957865659454
2018-05-09,13.420000076293944,-0.15967439875373834,-0.24775784969109305,0.15607007236695714,0.18477705770110217,0.7262806456201026,0.9792356934710004,0.061542563230954674
2018-05-10,13.229999542236328,-0.16792453712906108,-0.1853448442921123,0.1349199454146873,0.1837186880677648,0.7201226876471288,1.0373142860929063,0.07036040254200195
2018-05-11,12.649999618530272,-0.14353424329916298,-0.17910449423822283,0.13642989414804302,0.18205266528270753,0.6948538544539422,0.9507085809925232,0.07602931244907812
2018-05-14,12.93000030517578,-0.12338980981859127,-0.1883239135296989,0.12189546074454362,0.18104133609189688,0.7142015511094377,0.913698327179338,0.08165694696779796
2018-05-15,14.630000114440918,-0.005438472025737107,-0.0555196687788696,0.14146184465796566,0.17192738966873242,0.8509406292173588,0.7613109979212764,0.08335419183364329
2018-05-16,13.420000076293944,0.0,-0.15967439875373834,0.13286785709761167,0.17321097270641425,0.7747777098994943,0.8216063458465733,0.0862644495954407
2018-05-17,13.43000030517578,0.015117216164744152,-0.1553458724914616,0.1376038321667399,0.1701193557385256,0.7894457539457042,0.7564456511815018,0.0886201061222428
2018-05-18,13.420000076293944,0.060869603239808834,-0.09140151250030037,0.11617724326150015,0.15984651410202522,0.8395553792138603,0.678552568937463,0.0887582467661986
2018-05-21,13.079999923706056,0.011600898297754458,-0.11322034415552162,0.11256400823619492,0.1596886277798036,0.8190940147436304,0.7198305075020559,0.0888732319350497
2018-05-22,13.220000267028809,-0.09637729571993181,-0.10129162251897994,0.11273647339317548,0.1346148073174749,0.9820613742625522,0.6864133809933345,0.08163556366943188
2018-05-23,12.579999923706056,-0.06259315557469514,-0.06259315557469514,0.1074902482852803,0.13577917557320343,0.926504367889885,0.7759606605044113,0.07398664312276104
2018-05-24,12.529999732971191,-0.06701418851477892,-0.05291004032391766,0.09418114667465326,0.11939185488248455,1.049485305786083,0.7474245858804623,0.07194834387488884
2018-05-25,13.220000267028809,-0.014903115359770291,0.04505934116105226,0.09416565471433176,0.11932849942724588,1.1078661284171256,0.7387772658078698,0.0690785049468642
2018-05-29,17.020000457763672,0.30122328417730326,0.31631864315971425,0.0963416369686166,0.11686774321292957,1.456347148481659,0.6566784171623276,0.06111077230522257
2018-05-30,14.9399995803833,0.130105845583395,0.021189300308780634,0.08228522972633352,0.11349363186287845,1.3163733801763977,0.754768347653543,0.05715542996278317
2018-05-31,15.43000030517578,0.22655011118872204,0.14977646925892696,0.0772892047604138,0.10996936387822101,1.4031180831656722,0.7371838586961191,0.0481416209389441
2018-06-01,13.460000038146973,0.07422189345532049,0.002233784980602893,0.1029331219609742,0.11879586187374971,1.1330361029285334,1.100441863651793,0.03991406041674446
2018-06-04,12.739999771118164,-0.03630866007679168,-0.05067066328687886,0.09742541635450679,0.10623451914761357,1.1992335328798212,1.1908048121430799,0.04391062585062024
2018-06-05,12.399999618530272,-0.27144540040984466,-0.051987791218817914,0.09708853748790759,0.10425393603991118,1.1894034978001429,1.1216441425600312,0.049715448718703426
2018-06-06,11.640000343322754,-0.2208834892735574,-0.1195158768375093,0.09320088133699643,0.10399602747518237,1.1192735555308135,1.1129885848840342,0.05536053376310824
2018-06-07,12.130000114440918,-0.21386909432710266,-0.035771050238016966,0.1093099825475688,0.1065133858928817,1.138824009091196,0.9052560112772807,0.05812890268253715
2018-06-08,12.18000030517578,-0.09509656235836161,-0.027932915822370674,0.10904397910926476,0.10191075418223797,1.1951633959449819,0.8613149658896608,0.06135997934997762
2018-06-11,12.350000381469728,-0.03061219753963984,-0.06580936974176121,0.10857412959383872,0.10161785966538116,1.215337581615792,0.8607302695169106,0.06456456491341606
2018-06-12,12.34000015258789,-0.004838666757111754,-0.2749706333316225,0.10057667035717292,0.10244839184862659,1.2045089171161372,0.8907321593410863,0.06870811532669754
2018-06-13,12.9399995803833,0.11168377995850198,-0.13386881232754944,0.10073816072312398,0.09084108718024643,1.424465512473207,0.8495213362807067,0.06983846896393267
2018-06-14,12.119999885559082,-0.0008244211696197823,-0.2145171972878318,0.10343397954050981,0.09380845074694238,1.2919944620185644,0.9330265451693648,0.07433516464630442
2018-06-15,11.979999542236328,-0.01642042347523287,-0.10995546000863121,0.08863198592195404,0.09349653994401648,1.2813307903596933,0.8452698079810831,0.0753227485354491
2018-06-18,12.3100004196167,-0.003238863207894793,-0.03375191202721073,0.08369556652437084,0.09118867336057168,1.3499484054276547,0.7826448543881659,0.072705243695084
2018-06-19,13.350000381469728,0.08184766745485206,0.07661296711007948,0.08532551485729829,0.09245284924288578,1.4439793354986306,0.7207537803311089,0.06988587030191189
2018-06-20,12.789999961853027,-0.0115919338017344,0.09879721517276119,0.08766016822070925,0.09301435325614348,1.375056592247849,0.7991718120059298,0.06675328799813694
2018-06-21,14.640000343322754,0.2079208318117427,0.20692499630677252,0.08929568505471068,0.09860518762854865,1.4847089382834975,0.647071747259018,0.06346936968639068
2018-06-22,13.770000457763672,0.149415774951958,0.13054188117813403,0.09050224121417581,0.09937462295126054,1.3856656809170822,0.5921427803423266,0.05890897273314281
2018-06-25,17.329999923706055,0.4077984835881643,0.40323881687554053,0.14638455010976117,0.13202292348074265,1.3126508235695804,0.18388324508764028,0.05595815159209404
2018-06-26,15.920000076293944,0.19250933493541056,0.29011344241801096,0.1448633643159801,0.1312752484182514,1.2127190973253237,0.2073594127568075,0.049727602508690474
2018-06-27,17.90999984741211,0.40031273657777966,0.3840804040336445,0.15512464859852765,0.138777065991579,1.2905590501890918,-0.047531733445173245,0.05082504966369675
2018-06-28,16.850000381469727,0.150956283218596,0.39026407100435834,0.15156736501963958,0.14213591008192028,1.1854851016719279,0.0917326179056168,0.048449073592672
2018-06-29,16.09000015258789,0.16848217993458214,0.3430718503670611,0.1549102545123003,0.13069707307264805,1.231091085233734,0.16235606933522015,0.04987352360505528
2018-07-02,15.600000381469728,-0.09982686381145478,0.26726237609303594,0.16248260011076848,0.12875602054190352,1.2115938591308608,0.30609436500503245,0.050680441488638144
2018-07-03,16.139999389648438,0.013819052280162225,0.20898868377946456,0.16943530700193546,0.13392467075407613,1.2051550546117136,0.12663312475605434,0.05397744972983393
2018-07-05,14.970000267028809,-0.16415408182195568,0.17044568504126412,0.17992338936602742,0.1402827049104965,1.0671308538411775,0.3670401889478731,0.053806569543115065
2018-07-06,13.369999885559082,-0.20652821466625415,-0.0867486631134482,0.19653032374189155,0.14870733073088413,0.8990814252294521,0.6464992824026707,0.05426296392978451
2018-07-09,12.6899995803833,-0.2113114070827239,-0.07843143365848293,0.20104232615804374,0.15180840416017582,0.8359220723375664,0.7884740116523415,0.05621380321968349
2018-07-10,12.640000343322754,-0.18974358754907306,-0.27062894408716964,0.1514802550012201,0.15164091268069485,0.8335481579393008,0.7800879009932604,0.05805140328408584
2018-07-11,13.630000114440918,-0.15551421128413023,-0.14384421802001146,0.157234034313361,0.1519543399399096,0.896979982265127,0.6869264762972039,0.058474486830936014
2018-07-12,12.579999923706056,-0.15965265869678646,-0.297599104919937,0.14384261262904935,0.1633722085821304,0.7700208029801987,0.9317724916155832,0.06317929040666119
2018-07-13,12.18000030517578,-0.08900520497899322,-0.27715133356493193,0.14457435012999448,0.15983878663621748,0.7620178156692753,0.9155936744402591,0.06628241127159928
2018-07-16,12.829999923706056,0.011032336324043213,-0.2026103292707241,0.14884466489269885,0.15951554180488198,0.8043103373212123,0.8542851255787309,0.06898904289163164
2018-07-17,12.0600004196167,-0.0458860686671142,-0.2269230689287659,0.1486015366081826,0.16012568527385374,0.7531583954810982,0.9017455280265283,0.07358942183508675
2018-07-18,12.100000381469728,-0.1122523639123203,-0.2503097373578469,0.12573588783768525,0.15985483562255184,0.7569367754404481,0.8425658024000359,0.07727091588256875
2018-07-19,12.869999885559082,0.023052461336390273,-0.14028058410225575,0.12833366634432775,0.15962447349901884,0.8062673350423417,0.7638647859041398,0.07889555929823885
2018-07-20,12.859999656677246,0.05582917360129347,-0.0381451184178907,0.11026054208776415,0.15591682172260235,0.824798730156068,0.7429121064605003,0.08083681566358042
2018-07-23,12.619999885559082,-0.0163678908336512,-0.005516130586200152,0.10352492095312339,0.1556495958172836,0.8107955449093261,0.7603990167613393,0.08313948267496833
2018-07-24,12.40999984741211,0.029021510416044727,-0.018196241270843405,0.1043673423915197,0.12740169139936253,0.9740843870361837,0.7818394687654615,0.08253036652984383
2018-07-25,12.289999961853027,0.015702444164734874,-0.09831255622427815,0.11306650299856424,0.13357301865331728,0.9200959958650906,0.9025172636384458,0.08547883010184258
2018-07-26,12.140000343322754,-0.056721021657151094,-0.03497611947947288,0.12109118938362595,0.13627785979882534,0.8908270471259189,0.7009576240511053,0.07846557034773698
2018-07-27,13.029999732971191,0.01321929088899143,0.06978648657621234,0.13962816411297987,0.14648002498100754,0.889541064364281,0.5034123037511167,0.07177948195540933
2018-07-30,14.260000228881836,0.1299524848014766,0.11145754588303314,0.15451855402760356,0.15711414499372753,0.9076203946787311,0.2759258896361592,0.06627071641304322
2018-07-31,12.829999923706056,0.03384368101999047,0.06384738617727437,0.1570570619476001,0.1576027160362034,0.814072260071891,0.3647001805717074,0.06155991811116224
2018-08-01,13.149999618530272,0.06997556219256307,0.0867767937155226,0.15987508297095768,0.15048548309012552,0.8738384160719848,0.3724551920793351,0.049616218140014774
2018-08-02,12.1899995803833,0.0041185531834064815,-0.052836077018056704,0.17504910660286552,0.15163249104129786,0.8039173858235498,0.6282146868315761,0.041556706474830604
2018-08-03,11.640000343322754,-0.1066768548069249,-0.0948677562927489,0.17556011389507403,0.14307447581576685,0.8135623266802158,0.6825194678977153,0.03916063843868559
2018-08-06,11.270000457763672,-0.20967739993876688,-0.106973014266046,0.1771752688981894,0.14127883412674108,0.797713297071334,0.8006210073590166,0.03977808837702404
2018-08-07,10.93000030517578,-0.14809038424229748,-0.11925862694873102,0.17694786559475428,0.14155394205356608,0.7721438305857782,0.8509005803198849,0.0409686459184882
2018-08-08,10.850000381469728,-0.17490489002140408,-0.11716839583831717,0.16154119909236006,0.13956636006469011,0.7774079926166066,0.8468905506562944,0.04041403537272669
2018-08-09,11.270000457763672,-0.07547162873574931,-0.07166390946912948,0.13905822251130784,0.12703479630673187,0.8871585412355598,0.8024743122134461,0.04203771078691178
2018-08-10,13.15999984741211,0.13058414598426515,0.009976985196090693,0.12400027450339875,0.13043746081734753,1.008912605699995,0.6117762766248369,0.0422498330450706
2018-08-13,14.779999732971191,0.3114462406955407,0.036465602787029594,0.08981414573685502,0.13017022303184533,1.1354363070696558,0.577859517680049,0.04226984312112818
2018-08-14,13.3100004196167,0.21774931820577326,0.037412353761884454,0.08804981764009312,0.13027844234945807,1.0216579335446796,0.7149923733499141,0.04301085819905625
2018-08-15,14.640000343322754,0.349308739963347,0.11330804319513854,0.11570349633020963,0.13767091061520514,1.0634054992373843,0.4325500579497028,0.04309571441458385
2018-08-16,13.449999809265137,0.1934338298983571,0.10336343496758493,0.0946618507123955,0.13696808946801622,0.9819805373284324,0.5036285732178166,0.042928383907072536
2018-08-17,12.640000343322754,-0.03951364058652418,0.08591065038702062,0.09329185808987203,0.13695808224256475,0.9229101442101246,0.503188776598832,0.042722622647517264
2018-08-20,12.489999771118164,-0.15493910711950154,0.10825193112694675,0.08710280714664023,0.13656184022692908,0.914603944290963,0.48144476855923446,0.04270401518311591
2018-08-21,12.859999656677246,-0.033809222295457464,0.17657816080641253,0.08714439534340417,0.1363942161792001,0.9428552043424825,0.5669656916566453,0.04272018837365485
2018-08-22,12.25,-0.16325138574281683,0.12903221836943657,0.08984484327239434,0.1272211418195447,0.9628902731729814,0.6789000032298813,0.040502272971604594
2018-08-23,12.40999984741211,-0.07732341833466905,0.1011534466143802,0.08996159676778744,0.11476763909410287,1.0813152510035187,0.6370360267181091,0.04079010408427897
2018-08-24,11.989999771118164,-0.05142409450550067,-0.08890578190424703,0.09284027255845127,0.10670307108089579,1.1236789765899122,0.829808151772894,0.04112626278161612
2018-08-27,12.15999984741211,-0.026421131285297994,-0.17726657191436834,0.1021269479734733,0.09378990795665516,1.2965147436792273,1.0614293081328339,0.03789799552408918
2018-08-28,12.5,-0.02799375321058617,-0.06085652848086276,0.0996179718239322,0.09191673307955539,1.3599264879421957,1.0548527708983397,0.03688593127186095
2018-08-29,12.25,0.0,-0.16325138574281683,0.07404318954625459,0.09748796947345294,1.256565304023058,1.2115462757255753,0.04146321700853301
2018-08-30,13.529999732971191,0.09024979043755899,0.005947949802270314,0.07973725380896161,0.0896664642745026,1.5089253091937247,1.0509410860557826,0.046717141131450174
2018-08-31,12.859999656677246,0.07256045889631801,0.017405008495170682,0.07864682515633586,0.0895781440258186,1.4356180066613884,0.9905428440948294,0.05138348208082483
2018-09-04,13.15999984741211,0.08223684313719959,0.05364292142288507,0.08575484895827443,0.09070088714657694,1.4509229469988454,0.8599993595250968,0.05414730707762234
2018-09-05,13.90999984741211,0.11279998779296885,0.08164853956194906,0.11861996581379086,0.1033187666146698,1.3463188056909197,0.6080809525810955,0.05433302573115353
2018-09-06,14.649999618530272,0.19591833620655286,0.19591833620655286,0.12910700590701588,0.10852721056496022,1.349891842079673,0.4436821404914367,0.05437878652957183
2018-09-07,14.880000114440918,0.09977830067357041,0.19903306183713476,0.13064109649984817,0.10935574350109396,1.3606967167931203,0.3777949488222059,0.05468670152274752
2018-09-10,14.15999984741211,0.10108866449773735,0.18098416327922706,0.12226134504593175,0.10635812760313472,1.3313509899543179,0.4321388383654965,0.05401097481095969
2018-09-11,13.220000267028809,0.004559302455348968,0.08717108823338426,0.11680173563818115,0.10930968902479182,1.2094079111349834,0.5610948159104365,0.053041574919359305
2018-09-12,13.140000343322754,-0.05535582405003481,0.05120002746582042,0.1166533240889782,0.10806744035238833,1.2159074278502013,0.4994810426718745,0.05274738436404587
2018-09-13,12.369999885559082,-0.15563138514265196,0.009795909025231087,0.11414333662874135,0.10309170630117068,1.199902526535116,0.6815267382763797,0.050614318926221105
2018-09-14,12.06999969482422,-0.1888441127691669,-0.10790835675991206,0.11445672113071377,0.10398664217389438,1.1607259781155208,0.6050346331473059,0.04844657070498553
2018-09-17,13.68000030517578,-0.03389827312209015,0.06376366021695556,0.13074026836034716,0.11793266439852698,1.1599839938278074,0.2898315785493837,0.04657223625842468
2018-09-18,12.789999961853027,-0.032526497465224624,-0.028115493149632687,0.14164162486179793,0.12100903815458695,1.0569458411456856,0.4433635743306781,0.04330115563230067
2018-09-19,11.75,-0.10578388942197392,-0.15528395910183757,0.1266804117433235,0.12067109060320846,0.9737212070649492,0.40574416793887996,0.04086869494675824
2018-09-20,11.800000190734863,-0.04607919968452423,-0.19453921515400885,0.12851604737096226,0.12574057070874942,0.9384401648746281,0.6558410971000543,0.03951312054583204
2018-09-21,11.68000030517578,-0.03231146640506366,-0.21505374896869556,0.13068475077354122,0.1275873305943541,0.9154514206673616,0.4963178117181532,0.036942205923749805
