date,signal,leverage_level,ticker,shares,prob_up,tqqq_alloc,sqqq_alloc,cash_alloc,vol_adjusted,actual_return,strategy_return,daily_pnl,equity,prediction,actual,correct,was_stopped
2020-10-22,CASH,0,,0,0.3911,0.0,0.0,1.0,False,0.0019705734852089,0.0,0.0,59253.33,0,1,0,False
2020-10-23,LONG,100,TQQQ,1122,0.6646,0.33,0.0,0.67,False,-0.0149960987571754,-0.008734,-517.52,58735.81,1,0,0,True
2020-10-26,CASH,0,,0,0.6026,0.0,0.0,1.0,False,0.0078083304163532,0.0,0.0,58735.81,1,1,1,False
2020-10-27,LONG,100,TQQQ,1139,0.671,0.33,0.0,0.67,False,-0.0389867291831111,-0.016556,-972.42,57763.39,1,0,0,True
2020-10-28,LONG,100,TQQQ,1269,0.671,0.33,0.0,0.67,False,0.0174863780881013,0.016339,943.82,58707.21,1,1,1,False
2020-10-29,LONG,100,TQQQ,1227,0.6551,0.33,0.0,0.67,False,-0.0253627460982683,-0.00742,-435.59,58271.62,1,0,0,True
2020-10-30,LONG,100,TQQQ,1309,0.6869,0.33,0.0,0.67,False,0.0022273594648445,-0.008661,-504.7,57766.92,1,1,1,True
2020-11-02,CASH,0,,0,0.5867,0.0,0.0,1.0,False,0.0172975135940443,0.0,0.0,57766.92,1,1,1,False
2020-11-03,LONG,100,TQQQ,1235,0.7408,0.33,0.0,0.67,False,0.0446386675335073,0.044148,2550.28,60317.2,1,1,1,False
2020-11-04,CASH,0,,0,0.5198,0.0,0.0,1.0,False,0.0260709312706197,0.0,0.0,60317.2,1,1,1,False
2020-11-05,CASH,0,,0,0.3657,0.0,0.0,1.0,False,0.0007472084383965,0.0,0.0,60317.2,0,1,0,False
2020-11-06,SHORT,-100,SQQQ,8,0.3449,0.0,0.33,0.67,False,-0.0204337575540358,-0.008955,-540.16,59777.04,0,0,1,True
2020-11-09,CASH,0,,0,0.5645,0.0,0.0,1.0,False,-0.0179146296675615,0.0,0.0,59777.04,1,0,0,False
2020-11-10,CASH,0,,0,0.5804,0.0,0.0,1.0,False,0.0223696141327971,0.0,0.0,59777.04,1,1,1,False
2020-11-11,LONG,100,TQQQ,1099,0.725,0.33,0.0,0.67,False,-0.0046935940892626,-0.008581,-512.94,59264.09,1,0,0,True
2020-11-12,LONG,100,TQQQ,1106,0.725,0.33,0.0,0.67,False,0.0087725340944526,0.008281,490.79,59754.88,1,1,1,False
2020-11-13,CASH,0,,0,0.6407,0.0,0.0,1.0,False,0.0078026315209782,0.0,0.0,59754.88,1,1,1,False
2020-11-16,CASH,0,,0,0.4658,0.0,0.0,1.0,False,-0.0031719752886731,0.0,0.0,59754.88,0,0,1,False
2020-11-17,CASH,0,,0,0.4133,0.0,0.0,1.0,False,-0.0073904394679685,0.0,0.0,59754.88,0,0,1,False
2020-11-18,LONG,100,TQQQ,1097,0.671,0.33,0.0,0.67,False,0.0078246859669415,0.007802,466.22,60221.1,1,1,1,False
2020-11-19,CASH,0,,0,0.5501,0.0,0.0,1.0,False,-0.0068404130467184,0.0,0.0,60221.1,1,0,0,False
2020-11-20,LONG,100,TQQQ,1101,0.7553,0.33,0.0,0.67,True,3.447126336753037e-05,-0.008575,-516.41,59704.69,1,1,1,True
2020-11-23,LONG,100,TQQQ,1092,0.7091,0.33,0.0,0.67,False,0.0140500236456309,0.013123,783.51,60488.2,1,1,1,False
2020-11-24,LONG,100,TQQQ,1063,0.6566,0.33,0.0,0.67,False,0.0061466280133477,0.005865,354.78,60842.98,1,1,1,False
2020-11-25,CASH,0,,0,0.4961,0.0,0.0,1.0,False,0.0092142939029837,0.0,0.0,60842.98,0,1,0,False
2020-11-27,CASH,0,,0,0.3657,0.0,0.0,1.0,False,0.0020400164932292,0.0,0.0,60842.98,0,1,0,False
2020-11-30,CASH,0,,0,0.6026,0.0,0.0,1.0,False,0.0128162218826173,0.0,0.0,60842.98,1,1,1,False
2020-12-01,CASH,0,,0,0.4196,0.0,0.0,1.0,False,0.0012852259257221,0.0,0.0,60842.98,0,1,0,False
2020-12-02,CASH,0,,0,0.5501,0.0,0.0,1.0,False,0.0014151478267034,0.0,0.0,60842.98,1,1,1,False
2020-12-03,CASH,0,,0,0.5579,0.0,0.0,1.0,False,0.0040751618224976,0.0,0.0,60842.98,1,1,1,False
2020-12-04,CASH,0,,0,0.5501,0.0,0.0,1.0,False,0.0056625132513039,0.0,0.0,60842.98,1,1,1,False
2020-12-07,CASH,0,,0,0.6329,0.0,0.0,1.0,False,0.0033848935554821,0.0,0.0,60842.98,1,1,1,False
2020-12-08,CASH,0,,0,0.4817,0.0,0.0,1.0,False,-0.0226410548277989,0.0,0.0,60842.98,0,0,1,False
2020-12-09,CASH,0,,0,0.5501,0.0,0.0,1.0,False,0.0040157693567499,0.0,0.0,60842.98,1,1,1,False
2020-12-10,LONG,100,TQQQ,988,0.6566,0.33,0.0,0.67,False,-0.0022146731934661,-0.008535,-519.29,60323.69,1,0,0,True
2020-12-11,LONG,100,TQQQ,987,0.725,0.33,0.0,0.67,False,0.0072552671761589,0.006708,404.67,60728.36,1,1,1,False
2020-12-14,CASH,0,,0,0.6185,0.0,0.0,1.0,False,0.0106893826755034,0.0,0.0,60728.36,1,1,1,False
2020-12-15,CASH,0,,0,0.6104,0.0,0.0,1.0,False,0.005499698637807,0.0,0.0,60728.36,1,1,1,False
2020-12-16,LONG,100,TQQQ,928,0.6869,0.33,0.0,0.67,False,0.00653760418748,0.006456,392.08,61120.44,1,1,1,False
2020-12-17,LONG,100,TQQQ,915,0.6869,0.33,0.0,0.67,False,-0.0030225158887662,-0.008512,-520.25,60600.19,1,0,0,True
2020-12-18,CASH,0,,0,0.5039,0.0,0.0,1.0,False,-0.0036766565820665,0.0,0.0,60600.19,1,0,0,False
2020-12-21,CASH,0,,0,0.4418,0.0,0.0,1.0,False,0.0027191386164016,0.0,0.0,60600.19,0,1,0,False
2020-12-22,CASH,0,,0,0.3671,0.0,0.0,1.0,False,-0.0050361489844157,0.0,0.0,60600.19,0,0,1,False
2020-12-23,LONG,100,TQQQ,927,0.6566,0.33,0.0,0.67,False,0.0044126713098533,0.003977,241.02,60841.21,1,1,1,False
2020-12-24,CASH,0,,0,0.3593,0.0,0.0,1.0,False,0.0100788058592649,0.0,0.0,60841.21,0,1,0,False
2020-12-28,LONG,100,TQQQ,892,0.7105,0.33,0.0,0.67,False,0.0008954803180745,0.000678,41.25,60882.46,1,1,1,False
2020-12-29,CASH,0,,0,0.5818,0.0,0.0,1.0,False,3.198417017613586e-05,0.0,0.0,60882.46,1,1,1,False
2020-12-30,CASH,0,,0,0.6343,0.0,0.0,1.0,False,0.0024602645961868,0.0,0.0,60882.46,1,1,1,False
2020-12-31,LONG,100,TQQQ,884,0.7394,0.33,0.0,0.67,False,-0.0141199490459342,-0.008506,-517.89,60364.57,1,0,0,True
2021-01-04,CASH,0,,0,0.4817,0.0,0.0,1.0,False,0.0082441169477096,0.0,0.0,60364.57,0,1,0,False
2021-01-05,CASH,0,,0,0.5882,0.0,0.0,1.0,False,-0.0138522959326464,0.0,0.0,60364.57,1,0,0,False
2021-01-06,CASH,0,,0,0.3911,0.0,0.0,1.0,False,0.0241919822939704,0.0,0.0,60364.57,0,1,0,False
2021-01-07,LONG,100,TQQQ,869,0.7948,0.33,0.0,0.67,True,0.012857920032089,0.012488,753.86,61118.43,1,1,1,False
2021-01-08,LONG,100,TQQQ,847,0.8092,0.33,0.0,0.67,True,-0.0144500058590153,-0.009753,-596.08,60522.35,1,0,0,True
2021-01-11,CASH,0,,0,0.512,0.0,0.0,1.0,False,-0.0015902295612455,0.0,0.0,60522.35,1,0,0,False
2021-01-12,LONG,100,TQQQ,882,0.7235,0.33,0.0,0.67,False,0.0067532971027841,0.006121,370.44,60892.79,1,1,1,False
2021-01-13,CASH,0,,0,0.6248,0.0,0.0,1.0,False,-0.0053474319570714,0.0,0.0,60892.79,1,0,0,False
2021-01-14,CASH,0,,0,0.604,0.0,0.0,1.0,False,-0.0079211729079247,0.0,0.0,60892.79,1,0,0,False
2021-01-15,CASH,0,,0,0.4961,0.0,0.0,1.0,False,0.0145899394736954,0.0,0.0,60892.79,0,1,0,False
2021-01-19,LONG,100,TQQQ,868,0.6502,0.33,0.0,0.67,False,0.0232609123174947,0.0227,1382.29,62275.08,1,1,1,False
2021-01-20,LONG,100,TQQQ,830,0.8473,0.33,0.0,0.67,True,0.0079994947826411,0.00793,493.85,62768.93,1,1,1,False
2021-01-21,CASH,0,,0,0.5945,0.0,0.0,1.0,False,-0.0028801690342508,0.0,0.0,62768.93,1,0,0,False
2021-01-22,CASH,0,,0,0.5867,0.0,0.0,1.0,False,0.0082661539328634,0.0,0.0,62768.93,1,1,1,False
2021-01-25,CASH,0,,0,0.5198,0.0,0.0,1.0,False,0.0014629575683708,0.0,0.0,62768.93,1,1,1,False
2021-01-26,CASH,0,,0,0.6263,0.0,0.0,1.0,False,-0.0278766966864386,0.0,0.0,62768.93,1,0,0,False
2021-01-27,CASH,0,,0,0.6185,0.0,0.0,1.0,False,0.0059168352746257,0.0,0.0,62768.93,1,1,1,False
2021-01-28,LONG,100,TQQQ,858,0.7172,0.33,0.0,0.67,False,-0.0210382472660785,-0.008483,-532.46,62236.47,1,0,0,True
2021-01-29,CASH,0,,0,0.6329,0.0,0.0,1.0,False,0.024987334467653,0.0,0.0,62236.47,1,1,1,False
2021-02-01,CASH,0,,0,0.6329,0.0,0.0,1.0,False,0.0163140593914334,0.0,0.0,62236.47,1,1,1,False
2021-02-02,LONG,100,TQQQ,806,0.6502,0.33,0.0,0.67,False,-0.0039672479920219,-0.004047,-251.87,61984.59,1,0,0,False
2021-02-03,LONG,100,TQQQ,812,0.725,0.33,0.0,0.67,False,0.011826660009238,0.011397,706.44,62691.03,1,1,1,False
2021-02-04,LONG,100,TQQQ,794,0.7697,0.33,0.0,0.67,True,0.0033914581828584,0.003198,200.49,62891.52,1,1,1,False
2021-02-05,CASH,0,,0,0.4372,0.0,0.0,1.0,False,0.0066996659791247,0.0,0.0,62891.52,0,1,0,False
2021-02-08,CASH,0,,0,0.4499,0.0,0.0,1.0,False,-0.0002097751947282,0.0,0.0,62891.52,0,0,1,False
2021-02-09,CASH,0,,0,0.4595,0.0,0.0,1.0,False,-0.0022788214547416,0.0,0.0,62891.52,0,0,1,False
2021-02-10,SHORT,-100,SQQQ,13,0.3449,0.0,0.33,0.67,False,0.0054995839887772,-0.005172,-325.26,62566.26,0,1,0,False
2021-02-11,CASH,0,,0,0.5564,0.0,0.0,1.0,False,0.0055891736201074,0.0,0.0,62566.26,1,1,1,False
2021-02-12,CASH,0,,0,0.4658,0.0,0.0,1.0,False,-0.0027047217390184,0.0,0.0,62566.26,0,0,1,False
2021-02-16,LONG,100,TQQQ,756,0.6724,0.33,0.0,0.67,False,-0.0047982828519391,-0.009183,-574.56,61991.7,1,0,0,True
2021-02-17,CASH,0,,0,0.4355,0.0,0.0,1.0,False,-0.0043721483158167,0.0,0.0,61991.7,0,0,1,False
2021-02-18,CASH,0,,0,0.4961,0.0,0.0,1.0,False,-0.0043613324561836,0.0,0.0,61991.7,0,0,1,False
2021-02-19,LONG,100,TQQQ,780,0.7186,0.33,0.0,0.67,False,-0.0259198442904644,-0.013715,-850.2,61141.5,1,0,0,True
2021-02-22,LONG,100,TQQQ,834,0.6947,0.33,0.0,0.67,False,-0.0029772715786173,-0.017051,-1042.5,60099.0,1,0,0,True
2021-02-23,CASH,0,,0,0.6421,0.0,0.0,1.0,False,0.0082431062769781,0.0,0.0,60099.0,1,1,1,False
2021-02-24,CASH,0,,0,0.4196,0.0,0.0,1.0,False,-0.0348626111138101,0.0,0.0,60099.0,0,0,1,False
2021-02-25,CASH,0,,0,0.5723,0.0,0.0,1.0,False,0.0041876678464429,0.0,0.0,60099.0,1,1,1,False
2021-02-26,CASH,0,,0,0.6343,0.0,0.0,1.0,False,0.0300820692964851,0.0,0.0,60099.0,1,1,1,False
2021-03-01,SHORT,-100,SQQQ,12,0.3434,0.0,0.33,0.67,False,-0.0160388222755405,0.01572,944.76,61043.76,0,0,1,False
2021-03-02,CASH,0,,0,0.5737,0.0,0.0,1.0,False,-0.0290200703878751,0.0,0.0,61043.76,1,0,0,False
2021-03-03,LONG,100,TQQQ,955,0.725,0.33,0.0,0.67,False,-0.0163669216543417,-0.008527,-520.49,60523.27,1,0,0,True
2021-03-04,LONG,100,TQQQ,996,0.83,0.33,0.0,0.67,True,0.0150607907936266,-0.008542,-516.98,60006.29,1,1,1,True
2021-03-05,LONG,100,TQQQ,945,0.7027,0.33,0.0,0.67,False,-0.0283140807365346,-0.008526,-511.63,59494.66,1,0,0,True
2021-03-08,CASH,0,,0,0.5659,0.0,0.0,1.0,False,0.0394411764885433,0.0,0.0,59494.66,1,1,1,False
2021-03-09,SHORT,-100,SQQQ,10,0.275,0.0,0.33,0.67,False,-0.0028546177060689,-0.01282,-762.7,58731.96,0,0,1,True
2021-03-10,CASH,0,,0,0.5645,0.0,0.0,1.0,False,0.0230314061684615,0.0,0.0,58731.96,1,1,1,False
2021-03-11,CASH,0,,0,0.512,0.0,0.0,1.0,False,-0.0081122406632035,0.0,0.0,58731.96,1,0,0,False
2021-03-12,LONG,100,TQQQ,875,0.6932,0.33,0.0,0.67,False,0.0106827972119165,0.010243,601.56,59333.52,1,1,1,False
2021-03-15,CASH,0,,0,0.6473,0.0,0.0,1.0,False,0.0054888187237787,0.0,0.0,59333.52,1,1,1,False
2021-03-16,CASH,0,,0,0.458,0.0,0.0,1.0,False,0.0041175599834932,0.0,0.0,59333.52,0,1,0,False
2021-03-17,CASH,0,,0,0.512,0.0,0.0,1.0,False,-0.03063058570524,0.0,0.0,59333.52,1,0,0,False
2021-03-18,LONG,100,TQQQ,917,0.7172,0.33,0.0,0.67,False,0.0035252085418311,-0.008524,-505.77,58827.75,1,1,1,True
2021-03-19,LONG,100,TQQQ,897,0.6502,0.33,0.0,0.67,False,0.0174681306995088,0.017268,1015.85,59843.6,1,1,1,False
2021-03-22,LONG,100,TQQQ,867,0.7313,0.33,0.0,0.67,False,-0.004362650873373,-0.008505,-508.96,59334.64,1,0,0,True
2021-03-23,LONG,100,TQQQ,871,0.7775,0.33,0.0,0.67,True,-0.0168652861828639,-0.008509,-504.86,58829.78,1,0,0,True
2021-03-24,CASH,0,,0,0.6407,0.0,0.0,1.0,False,-0.0017315181113173,0.0,0.0,58829.78,1,0,0,False
2021-03-25,CASH,0,,0,0.5948,0.0,0.0,1.0,False,0.0150002043784831,0.0,0.0,58829.78,1,1,1,False
2021-03-26,CASH,0,,0,0.3815,0.0,0.0,1.0,False,-0.0002847985376285,0.0,0.0,58829.78,0,0,1,False
2021-03-29,CASH,0,,0,0.6329,0.0,0.0,1.0,False,-0.0050330673908992,0.0,0.0,58829.78,1,0,0,False
2021-03-30,CASH,0,,0,0.5198,0.0,0.0,1.0,False,0.0153028679260378,0.0,0.0,58829.78,1,1,1,False
2021-03-31,CASH,0,,0,0.542,0.0,0.0,1.0,False,0.0170463521391661,0.0,0.0,58829.78,1,1,1,False
2021-04-01,CASH,0,,0,0.4895,0.0,0.0,1.0,False,0.0199648159796757,0.0,0.0,58829.78,0,1,0,False
2021-04-05,CASH,0,,0,0.3671,0.0,0.0,1.0,False,-0.0006947001275644,0.0,0.0,58829.78,0,0,1,False
2021-04-06,SHORT,-100,SQQQ,13,0.3131,0.0,0.33,0.67,False,0.00241819652759,-0.002767,-162.76,58667.02,0,1,0,False
2021-04-07,CASH,0,,0,0.4069,0.0,0.0,1.0,False,0.0104336032387173,0.0,0.0,58667.02,0,1,0,False
2021-04-08,CASH,0,,0,0.4133,0.0,0.0,1.0,False,0.0060582513448892,0.0,0.0,58667.02,0,1,0,False
2021-04-09,CASH,0,,0,0.5962,0.0,0.0,1.0,False,-0.001305128720436,0.0,0.0,58667.02,1,0,0,False
2021-04-12,CASH,0,,0,0.5962,0.0,0.0,1.0,False,0.0116731295305123,0.0,0.0,58667.02,1,1,1,False
2021-04-13,CASH,0,,0,0.4499,0.0,0.0,1.0,False,-0.0120082098197249,0.0,0.0,58667.02,0,0,1,False
2021-04-14,CASH,0,,0,0.4499,0.0,0.0,1.0,False,0.0151554944516794,0.0,0.0,58667.02,0,1,0,False
2021-04-15,CASH,0,,0,0.5342,0.0,0.0,1.0,False,0.001170997427522,0.0,0.0,58667.02,1,1,1,False
2021-04-16,CASH,0,,0,0.6185,0.0,0.0,1.0,False,-0.0091517932032382,0.0,0.0,58667.02,1,0,0,False
2021-04-19,CASH,0,,0,0.4341,0.0,0.0,1.0,False,-0.0072887192667424,0.0,0.0,58667.02,0,0,1,False
2021-04-20,CASH,0,,0,0.6488,0.0,0.0,1.0,False,0.0085609965561701,0.0,0.0,58667.02,1,1,1,False
2021-04-21,CASH,0,,0,0.3593,0.0,0.0,1.0,False,-0.0120545734766283,0.0,0.0,58667.02,0,0,1,False
2021-04-22,CASH,0,,0,0.5579,0.0,0.0,1.0,False,0.0125895019899244,0.0,0.0,58667.02,1,1,1,False
2021-04-23,CASH,0,,0,0.3752,0.0,0.0,1.0,False,0.0065110817501887,0.0,0.0,58667.02,0,1,0,False
2021-04-26,LONG,100,TQQQ,696,0.6788,0.33,0.0,0.67,False,-0.0043322043297566,-0.008451,-495.79,58171.23,1,0,0,True
2021-04-27,CASH,0,,0,0.6185,0.0,0.0,1.0,False,-0.0033808435017474,0.0,0.0,58171.23,1,0,0,False
2021-04-28,LONG,100,TQQQ,706,0.6724,0.33,0.0,0.67,False,0.0035988236598911,0.003064,178.27,58349.5,1,1,1,False
2021-04-29,CASH,0,,0,0.4817,0.0,0.0,1.0,False,-0.0065546145973983,0.0,0.0,58349.5,0,0,1,False
2021-04-30,LONG,100,TQQQ,715,0.6869,0.33,0.0,0.67,False,-0.0053255653864795,-0.008457,-493.48,57856.02,1,0,0,True
2021-05-03,CASH,0,,0,0.5039,0.0,0.0,1.0,False,-0.0179957397573807,0.0,0.0,57856.02,1,0,0,False
2021-05-04,LONG,100,TQQQ,761,0.7091,0.33,0.0,0.67,False,-0.003362257890255,-0.00411,-237.81,57618.2,1,0,0,False
2021-05-05,CASH,0,,0,0.4975,0.0,0.0,1.0,False,0.0075373400465883,0.0,0.0,57618.2,0,1,0,False
2021-05-06,CASH,0,,0,0.6263,0.0,0.0,1.0,False,0.0081143928151914,0.0,0.0,57618.2,1,1,1,False
2021-05-07,CASH,0,,0,0.3974,0.0,0.0,1.0,False,-0.0252543451021115,0.0,0.0,57618.2,0,0,1,False
2021-05-10,CASH,0,,0,0.6407,0.0,0.0,1.0,False,-0.0013814224998184,0.0,0.0,57618.2,1,0,0,False
2021-05-11,CASH,0,,0,0.6263,0.0,0.0,1.0,False,-0.025882951564191,0.0,0.0,57618.2,1,0,0,False
2021-05-12,LONG,100,TQQQ,861,0.6869,0.33,0.0,0.67,False,0.0077313313017173,0.00665,383.15,58001.35,1,1,1,False
2021-05-13,CASH,0,,0,0.6392,0.0,0.0,1.0,False,0.0220768409575833,0.0,0.0,58001.35,1,1,1,False
2021-05-14,CASH,0,,0,0.4817,0.0,0.0,1.0,False,-0.0060663957151411,0.0,0.0,58001.35,0,0,1,False
2021-05-17,CASH,0,,0,0.4802,0.0,0.0,1.0,False,-0.006750724135151,0.0,0.0,58001.35,0,0,1,False
2021-05-18,CASH,0,,0,0.4739,0.0,0.0,1.0,False,0.0011482686232568,0.0,0.0,58001.35,0,1,0,False
2021-05-19,CASH,0,,0,0.488,0.0,0.0,1.0,False,0.0193434089872985,0.0,0.0,58001.35,0,1,0,False
2021-05-20,CASH,0,,0,0.4118,0.0,0.0,1.0,False,-0.0055347045006817,0.0,0.0,58001.35,0,0,1,False
2021-05-21,CASH,0,,0,0.5198,0.0,0.0,1.0,False,0.0168190570189028,0.0,0.0,58001.35,1,1,1,False
2021-05-24,LONG,100,TQQQ,755,0.7711,0.33,0.0,0.67,True,0.0013833913012193,0.001334,77.39,58078.74,1,1,1,False
2021-05-25,CASH,0,,0,0.5867,0.0,0.0,1.0,False,0.0034838083246437,0.0,0.0,58078.74,1,1,1,False
2021-05-26,CASH,0,,0,0.5723,0.0,0.0,1.0,False,-0.0037410588146323,0.0,0.0,58078.74,1,0,0,False
2021-05-27,CASH,0,,0,0.4672,0.0,0.0,1.0,False,0.0031542531169403,0.0,0.0,58078.74,0,1,0,False
2021-05-28,CASH,0,,0,0.4817,0.0,0.0,1.0,False,-0.0033240061567042,0.0,0.0,58078.74,0,0,1,False
2021-06-01,LONG,100,TQQQ,754,0.6551,0.33,0.0,0.67,False,0.0019529892499856,0.001461,84.83,58163.56,1,1,1,False
2021-06-02,CASH,0,,0,0.6026,0.0,0.0,1.0,False,-0.010405737271721,0.0,0.0,58163.56,1,0,0,False
2021-06-03,CASH,0,,0,0.6343,0.0,0.0,1.0,False,0.0169697154651988,0.0,0.0,58163.56,1,1,1,False
2021-06-04,CASH,0,,0,0.5659,0.0,0.0,1.0,False,0.0029797377288829,0.0,0.0,58163.56,1,1,1,False
2021-06-07,LONG,100,TQQQ,731,0.671,0.33,0.0,0.67,False,0.0004753525228997,0.000126,7.31,58170.87,1,1,1,False
2021-06-08,CASH,0,,0,0.3815,0.0,0.0,1.0,False,0.0002375180245459,0.0,0.0,58170.87,0,1,0,False
2021-06-09,CASH,0,,0,0.6089,0.0,0.0,1.0,False,0.0104204067325308,0.0,0.0,58170.87,1,1,1,False
2021-06-10,LONG,100,TQQQ,708,0.7997,0.33,0.0,0.67,True,0.0026149085203444,0.002373,138.06,58308.93,1,1,1,False
2021-06-11,CASH,0,,0,0.6488,0.0,0.0,1.0,False,0.0095827559044414,0.0,0.0,58308.93,1,1,1,False
2021-06-14,CASH,0,,0,0.6329,0.0,0.0,1.0,False,-0.0065310148797438,0.0,0.0,58308.93,1,0,0,False
2021-06-15,CASH,0,,0,0.4817,0.0,0.0,1.0,False,-0.0036521941340911,0.0,0.0,58308.93,0,0,1,False
2021-06-16,CASH,0,,0,0.6121,0.0,0.0,1.0,False,0.0126975351111882,0.0,0.0,58308.93,1,1,1,False
2021-06-17,CASH,0,,0,0.6263,0.0,0.0,1.0,False,-0.0078473141941733,0.0,0.0,58308.93,1,0,0,False
2021-06-18,CASH,0,,0,0.5342,0.0,0.0,1.0,False,0.0050491213381667,0.0,0.0,58308.93,1,1,1,False
2021-06-21,LONG,100,TQQQ,684,0.671,0.33,0.0,0.67,False,0.0093217043477891,0.008974,523.26,58832.19,1,1,1,False
2021-06-22,CASH,0,,0,0.647,0.0,0.0,1.0,False,0.0004890609275087,0.0,0.0,58832.19,1,1,1,False
2021-06-23,CASH,0,,0,0.5039,0.0,0.0,1.0,False,0.0061828506195487,0.0,0.0,58832.19,1,1,1,False
2021-06-24,LONG,100,TQQQ,658,0.7934,0.33,0.0,0.67,True,-0.0012290239085315,-0.001258,-74.02,58758.17,1,0,0,False
2021-06-25,LONG,100,TQQQ,660,0.7091,0.33,0.0,0.67,False,0.0121616210837294,0.011457,673.2,59431.37,1,1,1,False
2021-06-28,CASH,0,,0,0.5261,0.0,0.0,1.0,False,0.0036187803856806,0.0,0.0,59431.37,1,1,1,False
2021-06-29,CASH,0,,0,0.5486,0.0,0.0,1.0,False,-0.001577502391614,0.0,0.0,59431.37,1,0,0,False
2021-06-30,LONG,100,TQQQ,640,0.6502,0.33,0.0,0.67,False,0.0003950417609426,-5.4e-05,-3.2,59428.17,1,1,1,False
2021-07-01,LONG,100,TQQQ,640,0.6869,0.33,0.0,0.67,False,0.0114787129202869,0.010985,652.8,60080.97,1,1,1,False
2021-07-02,CASH,0,,0,0.4436,0.0,0.0,1.0,False,0.0043218484543285,0.0,0.0,60080.97,0,1,0,False
2021-07-06,CASH,0,,0,0.488,0.0,0.0,1.0,False,0.0021100245994436,0.0,0.0,60080.97,0,1,0,False
2021-07-07,LONG,100,TQQQ,613,0.7631,0.33,0.0,0.67,True,-0.0060396817277541,-0.014361,-862.8,59218.17,1,0,0,True
2021-07-08,CASH,0,,0,0.6026,0.0,0.0,1.0,False,0.0062436123994411,0.0,0.0,59218.17,1,1,1,False
2021-07-09,CASH,0,,0,0.6104,0.0,0.0,1.0,False,0.0039057190215439,0.0,0.0,59218.17,1,1,1,False
2021-07-12,LONG,100,TQQQ,597,0.7472,0.33,0.0,0.67,False,0.0,-0.000378,-22.39,59195.78,1,0,0,False
2021-07-13,LONG,100,TQQQ,597,0.7934,0.33,0.0,0.67,True,0.001793482347558,0.001588,94.03,59289.81,1,1,1,False
2021-07-14,LONG,100,TQQQ,595,0.8999,0.33,0.0,0.67,True,-0.00702348929712,-0.00841,-498.63,58791.18,1,0,0,True
2021-07-15,CASH,0,,0,0.5342,0.0,0.0,1.0,False,-0.0080993648040011,0.0,0.0,58791.18,1,0,0,False
2021-07-16,CASH,0,,0,0.5962,0.0,0.0,1.0,False,-0.008193491682808,0.0,0.0,58791.18,1,0,0,False
2021-07-19,LONG,100,TQQQ,633,0.6551,0.33,0.0,0.67,False,0.0116164179693949,0.010659,626.67,59417.85,1,1,1,False
2021-07-20,CASH,0,,0,0.5882,0.0,0.0,1.0,False,0.0077203627406059,0.0,0.0,59417.85,1,1,1,False
2021-07-21,LONG,100,TQQQ,605,0.7027,0.33,0.0,0.67,False,0.0066102850552494,0.00672,399.3,59817.15,1,1,1,False
2021-07-22,CASH,0,,0,0.5278,0.0,0.0,1.0,False,0.0116774278264961,0.0,0.0,59817.15,1,1,1,False
2021-07-23,LONG,100,TQQQ,578,0.6947,0.33,0.0,0.67,False,0.0007875557244159,0.001184,70.81,59887.96,1,1,1,False
2021-07-26,LONG,100,TQQQ,576,0.7394,0.33,0.0,0.67,False,-0.0110179317381494,-0.008403,-503.21,59384.75,1,0,0,True
2021-07-27,CASH,0,,0,0.5564,0.0,0.0,1.0,False,0.0038415990028839,0.0,0.0,59384.75,1,1,1,False
2021-07-28,CASH,0,,0,0.5564,0.0,0.0,1.0,False,0.0017768483665132,0.0,0.0,59384.75,1,1,1,False
2021-07-29,CASH,0,,0,0.604,0.0,0.0,1.0,False,-0.0052117539970838,0.0,0.0,59384.75,1,0,0,False
2021-07-30,CASH,0,,0,0.4499,0.0,0.0,1.0,False,8.228537371191003e-05,0.0,0.0,59384.75,0,1,0,False
2021-08-02,CASH,0,,0,0.6248,0.0,0.0,1.0,False,0.0060614136535441,0.0,0.0,59384.75,1,1,1,False
2021-08-03,CASH,0,,0,0.4817,0.0,0.0,1.0,False,0.0014448864066531,0.0,0.0,59384.75,0,1,0,False
2021-08-04,CASH,0,,0,0.6407,0.0,0.0,1.0,False,0.0063429441745312,0.0,0.0,59384.75,1,1,1,False
2021-08-05,CASH,0,,0,0.6185,0.0,0.0,1.0,False,-0.004382356090352,0.0,0.0,59384.75,1,0,0,False
2021-08-06,CASH,0,,0,0.6185,0.0,0.0,1.0,False,0.0018476381358878,0.0,0.0,59384.75,1,1,1,False
2021-08-09,CASH,0,,0,0.6185,0.0,0.0,1.0,False,-0.0051257413069846,0.0,0.0,59384.75,1,0,0,False
2021-08-10,CASH,0,,0,0.512,0.0,0.0,1.0,False,-0.0017173832981729,0.0,0.0,59384.75,1,0,0,False
2021-08-11,CASH,0,,0,0.6263,0.0,0.0,1.0,False,0.003604509311649,0.0,0.0,59384.75,1,1,1,False
2021-08-12,CASH,0,,0,0.5882,0.0,0.0,1.0,False,0.0035099408189984,0.0,0.0,59384.75,1,1,1,False
2021-08-13,CASH,0,,0,0.6407,0.0,0.0,1.0,False,0.0004338258742255,0.0,0.0,59384.75,1,1,1,False
2021-08-16,LONG,100,TQQQ,570,0.7013,0.33,0.0,0.67,False,-0.0088080652155447,-0.007799,-463.12,58921.62,1,0,0,True
