date,signal,leverage_level,ticker,shares,prob_up,tqqq_alloc,sqqq_alloc,cash_alloc,vol_adjusted,actual_return,strategy_return,daily_pnl,equity,prediction,actual,correct,was_stopped
2020-10-08,SHORT,-100,SQQQ,7,0.4196,0.0,0.33,0.67,False,0.0152801525781285,-0.013858,-892.64,63521.2,0,1,0,False
2020-10-09,LONG,100,TQQQ,1188,0.5804,0.33,0.0,0.67,False,0.0308704896153606,0.030391,1930.5,65451.7,1,1,1,False
2020-10-12,SHORT,-100,SQQQ,8,0.1922,0.0,0.33,0.67,True,-3.398555551725746e-05,-0.000308,-20.16,65431.54,0,0,1,False
2020-10-13,SHORT,-100,SQQQ,8,0.3815,0.0,0.33,0.67,False,-0.0083525449777331,0.007486,489.84,65921.38,0,0,1,False
2020-10-14,CASH,0,,0,0.4514,0.0,0.0,1.0,False,-0.0067109206035135,0.0,0.0,65921.38,0,0,1,False
2020-10-15,LONG,100,TQQQ,1181,0.7553,0.33,0.0,0.67,True,-0.0054808559270531,-0.005419,-357.25,65564.13,1,0,0,False
2020-10-16,LONG,100,TQQQ,1192,0.6248,0.33,0.0,0.67,False,-0.0163253329632566,-0.016749,-1098.13,64466.0,1,0,0,False
2020-10-19,LONG,100,TQQQ,1234,0.7394,0.33,0.0,0.67,True,0.0021494569956981,0.001747,112.6,64578.6,1,1,1,False
2020-10-20,SHORT,-100,SQQQ,7,0.3988,0.0,0.33,0.67,False,-0.000773535451884,0.000946,61.11,64639.71,0,0,1,False
2020-10-21,CASH,0,,0,0.5039,0.0,0.0,1.0,False,-3.52220892325672e-05,0.0,0.0,64639.71,1,0,0,False
2020-10-22,SHORT,-100,SQQQ,7,0.3911,0.0,0.33,0.67,False,0.0019705734852089,-0.002033,-131.39,64508.32,0,1,0,False
2020-10-23,LONG,100,TQQQ,1222,0.6646,0.33,0.0,0.67,False,-0.0149960987571754,-0.015415,-994.4,63513.92,1,0,0,False
2020-10-26,LONG,100,TQQQ,1261,0.6026,0.33,0.0,0.67,False,0.0078083304163532,0.007396,469.72,63983.64,1,1,1,False
2020-10-27,LONG,100,TQQQ,1241,0.671,0.33,0.0,0.67,False,-0.0389867291831111,-0.039106,-2502.17,61481.47,1,0,0,False
2020-10-28,LONG,100,TQQQ,1351,0.671,0.33,0.0,0.67,False,0.0174863780881013,0.016343,1004.81,62486.28,1,1,1,False
2020-10-29,LONG,100,TQQQ,1306,0.6551,0.33,0.0,0.67,False,-0.0253627460982683,-0.023356,-1459.46,61026.82,1,0,0,False
2020-10-30,LONG,100,TQQQ,1371,0.6869,0.33,0.0,0.67,False,0.0022273594648445,-0.000337,-20.56,61006.26,1,1,1,False
2020-11-02,LONG,100,TQQQ,1370,0.5867,0.33,0.0,0.67,False,0.0172975135940443,0.016141,984.69,61990.95,1,1,1,False
2020-11-03,LONG,100,TQQQ,1326,0.7408,0.33,0.0,0.67,True,0.0446386675335073,0.044171,2738.19,64729.14,1,1,1,False
2020-11-04,CASH,0,,0,0.5198,0.0,0.0,1.0,False,0.0260709312706197,0.0,0.0,64729.14,1,1,1,False
2020-11-05,SHORT,-100,SQQQ,9,0.3657,0.0,0.33,0.67,False,0.0007472084383965,-0.001219,-78.93,64650.21,0,1,0,False
2020-11-06,SHORT,-100,SQQQ,9,0.3449,0.0,0.33,0.67,False,-0.0204337575540358,0.020009,1293.57,65943.78,0,0,1,False
2020-11-09,LONG,100,TQQQ,1224,0.5645,0.33,0.0,0.67,False,-0.0179146296675615,-0.018167,-1197.99,64745.79,1,0,0,False
2020-11-10,LONG,100,TQQQ,1270,0.5804,0.33,0.0,0.67,False,0.0223696141327971,0.021773,1409.7,66155.49,1,1,1,False
2020-11-11,LONG,100,TQQQ,1216,0.725,0.33,0.0,0.67,True,-0.0046935940892626,-0.005193,-343.52,65811.97,1,0,0,False
2020-11-12,LONG,100,TQQQ,1228,0.725,0.33,0.0,0.67,True,0.0087725340944526,0.00828,544.93,66356.89,1,1,1,False
2020-11-13,LONG,100,TQQQ,1206,0.6407,0.33,0.0,0.67,False,0.0078026315209782,0.007224,479.38,66836.28,1,1,1,False
2020-11-16,CASH,0,,0,0.4658,0.0,0.0,1.0,False,-0.0031719752886731,0.0,0.0,66836.28,0,0,1,False
2020-11-17,SHORT,-100,SQQQ,9,0.4133,0.0,0.33,0.67,False,-0.0073904394679685,0.007572,506.07,67342.35,0,0,1,False
2020-11-18,LONG,100,TQQQ,1237,0.671,0.33,0.0,0.67,False,0.0078246859669415,0.007807,525.72,67868.07,1,1,1,False
2020-11-19,LONG,100,TQQQ,1216,0.5501,0.33,0.0,0.67,False,-0.0068404130467184,-0.007055,-478.8,67389.27,1,0,0,False
2020-11-20,LONG,100,TQQQ,1233,0.7553,0.33,0.0,0.67,True,3.447126336753037e-05,-0.000297,-20.04,67369.24,1,1,1,False
2020-11-23,LONG,100,TQQQ,1232,0.7091,0.33,0.0,0.67,True,0.0140500236456309,0.013121,883.96,68253.19,1,1,1,False
2020-11-24,LONG,100,TQQQ,1199,0.6566,0.33,0.0,0.67,False,0.0061466280133477,0.005863,400.17,68653.36,1,1,1,False
2020-11-25,CASH,0,,0,0.4961,0.0,0.0,1.0,False,0.0092142939029837,0.0,0.0,68653.36,0,1,0,False
2020-11-27,SHORT,-100,SQQQ,10,0.3657,0.0,0.33,0.67,False,0.0020400164932292,-0.001824,-125.2,68528.16,0,1,0,False
2020-11-30,LONG,100,TQQQ,1144,0.6026,0.33,0.0,0.67,False,0.0128162218826173,0.012625,865.15,69393.31,1,1,1,False
2020-12-01,SHORT,-100,SQQQ,10,0.4196,0.0,0.33,0.67,False,0.0012852259257221,-0.001264,-87.7,69305.61,0,1,0,False
2020-12-02,LONG,100,TQQQ,1109,0.5501,0.33,0.0,0.67,False,0.0014151478267034,0.00102,70.7,69376.31,1,1,1,False
2020-12-03,LONG,100,TQQQ,1106,0.5579,0.33,0.0,0.67,False,0.0040751618224976,0.003726,258.53,69634.84,1,1,1,False
2020-12-04,LONG,100,TQQQ,1096,0.5501,0.33,0.0,0.67,False,0.0056625132513039,0.005273,367.16,70002.0,1,1,1,False
2020-12-07,LONG,100,TQQQ,1084,0.6329,0.33,0.0,0.67,False,0.0033848935554821,0.00271,189.7,70191.7,1,1,1,False
2020-12-08,CASH,0,,0,0.4817,0.0,0.0,1.0,False,-0.0226410548277989,0.0,0.0,70191.7,0,0,1,False
2020-12-09,LONG,100,TQQQ,1154,0.5501,0.33,0.0,0.67,False,0.0040157693567499,0.00372,261.09,70452.79,1,1,1,False
2020-12-10,LONG,100,TQQQ,1145,0.6566,0.33,0.0,0.67,False,-0.0022146731934661,-0.002641,-186.06,70266.73,1,0,0,False
2020-12-11,LONG,100,TQQQ,1150,0.725,0.33,0.0,0.67,True,0.0072552671761589,0.00671,471.5,70738.23,1,1,1,False
2020-12-14,LONG,100,TQQQ,1133,0.6185,0.33,0.0,0.67,False,0.0106893826755034,0.00993,702.46,71440.69,1,1,1,False
2020-12-15,LONG,100,TQQQ,1110,0.6104,0.33,0.0,0.67,False,0.005499698637807,0.005224,373.24,71813.93,1,1,1,False
2020-12-16,LONG,100,TQQQ,1097,0.6869,0.33,0.0,0.67,False,0.00653760418748,0.006454,463.48,72277.41,1,1,1,False
2020-12-17,LONG,100,TQQQ,1082,0.6869,0.33,0.0,0.67,False,-0.0030225158887662,-0.003892,-281.32,71996.09,1,0,0,False
2020-12-18,CASH,0,,0,0.5039,0.0,0.0,1.0,False,-0.0036766565820665,0.0,0.0,71996.09,1,0,0,False
2020-12-21,SHORT,-100,SQQQ,11,0.4418,0.0,0.33,0.67,False,0.0027191386164016,-0.002677,-192.72,71803.37,0,1,0,False
2020-12-22,SHORT,-100,SQQQ,11,0.3671,0.0,0.33,0.67,False,-0.0050361489844157,0.004401,316.03,72119.4,0,0,1,False
2020-12-23,LONG,100,TQQQ,1104,0.6566,0.33,0.0,0.67,False,0.0044126713098533,0.00398,287.04,72406.44,1,1,1,False
2020-12-24,SHORT,-100,SQQQ,12,0.3593,0.0,0.33,0.67,False,0.0100788058592649,-0.009947,-720.24,71686.2,0,1,0,False
2020-12-28,LONG,100,TQQQ,1052,0.7105,0.33,0.0,0.67,True,0.0008954803180745,0.000679,48.65,71734.85,1,1,1,False
2020-12-29,LONG,100,TQQQ,1049,0.5818,0.33,0.0,0.67,False,3.198417017613586e-05,-0.000347,-24.91,71709.94,1,1,1,False
2020-12-30,LONG,100,TQQQ,1049,0.6343,0.33,0.0,0.67,False,0.0024602645961868,0.002286,163.91,71873.84,1,1,1,False
2020-12-31,LONG,100,TQQQ,1043,0.7394,0.33,0.0,0.67,True,-0.0141199490459342,-0.014711,-1057.34,70816.5,1,0,0,False
2021-01-04,CASH,0,,0,0.4817,0.0,0.0,1.0,False,0.0082441169477096,0.0,0.0,70816.5,0,1,0,False
2021-01-05,LONG,100,TQQQ,1049,0.5882,0.33,0.0,0.67,False,-0.0138522959326464,-0.013943,-987.37,69829.13,1,0,0,False
2021-01-06,SHORT,-100,SQQQ,11,0.3911,0.0,0.33,0.67,False,0.0241919822939704,-0.023632,-1650.22,68178.91,0,1,0,False
2021-01-07,LONG,100,TQQQ,982,0.7948,0.33,0.0,0.67,True,0.012857920032089,0.012495,851.89,69030.8,1,1,1,False
2021-01-08,LONG,100,TQQQ,957,0.8092,0.33,0.0,0.67,True,-0.0144500058590153,-0.014851,-1025.19,68005.61,1,0,0,False
2021-01-11,CASH,0,,0,0.512,0.0,0.0,1.0,False,-0.0015902295612455,0.0,0.0,68005.61,1,0,0,False
2021-01-12,LONG,100,TQQQ,991,0.7235,0.33,0.0,0.67,True,0.0067532971027841,0.00612,416.22,68421.83,1,1,1,False
2021-01-13,LONG,100,TQQQ,978,0.6248,0.33,0.0,0.67,False,-0.0053474319570714,-0.005307,-363.08,68058.75,1,0,0,False
2021-01-14,LONG,100,TQQQ,988,0.604,0.33,0.0,0.67,False,-0.0079211729079247,-0.008311,-565.63,67493.12,1,0,0,False
2021-01-15,CASH,0,,0,0.4961,0.0,0.0,1.0,False,0.0145899394736954,0.0,0.0,67493.12,0,1,0,False
2021-01-19,LONG,100,TQQQ,962,0.6502,0.33,0.0,0.67,False,0.0232609123174947,0.022698,1531.99,69025.1,1,1,1,False
2021-01-20,LONG,100,TQQQ,920,0.8473,0.33,0.0,0.67,True,0.0079994947826411,0.00793,547.4,69572.5,1,1,1,False
2021-01-21,LONG,100,TQQQ,905,0.5945,0.33,0.0,0.67,False,-0.0028801690342508,-0.003252,-226.25,69346.25,1,0,0,False
2021-01-22,LONG,100,TQQQ,910,0.5867,0.33,0.0,0.67,False,0.0082661539328634,0.008891,616.53,69962.78,1,1,1,False
2021-01-25,CASH,0,,0,0.5198,0.0,0.0,1.0,False,0.0014629575683708,0.0,0.0,69962.78,1,1,1,False
2021-01-26,LONG,100,TQQQ,892,0.6263,0.33,0.0,0.67,False,-0.0278766966864386,-0.026838,-1877.66,68085.12,1,0,0,False
2021-01-27,LONG,100,TQQQ,945,0.6185,0.33,0.0,0.67,False,0.0059168352746257,0.00458,311.85,68396.97,1,1,1,False
2021-01-28,LONG,100,TQQQ,935,0.7172,0.33,0.0,0.67,True,-0.0210382472660785,-0.020813,-1423.54,66973.43,1,0,0,False
2021-01-29,LONG,100,TQQQ,977,0.6329,0.33,0.0,0.67,False,0.024987334467653,0.023961,1604.72,68578.15,1,1,1,False
2021-02-01,LONG,100,TQQQ,932,0.6329,0.33,0.0,0.67,False,0.0163140593914334,0.015697,1076.46,69654.61,1,1,1,False
2021-02-02,LONG,100,TQQQ,903,0.6502,0.33,0.0,0.67,False,-0.0039672479920219,-0.004051,-282.19,69372.42,1,0,0,False
2021-02-03,LONG,100,TQQQ,909,0.725,0.33,0.0,0.67,True,0.011826660009238,0.0114,790.83,70163.25,1,1,1,False
2021-02-04,LONG,100,TQQQ,888,0.7697,0.33,0.0,0.67,True,0.0033914581828584,0.003196,224.22,70387.47,1,1,1,False
2021-02-05,SHORT,-100,SQQQ,14,0.4372,0.0,0.33,0.67,False,0.0066996659791247,-0.00622,-437.78,69949.69,0,1,0,False
2021-02-08,SHORT,-100,SQQQ,15,0.4499,0.0,0.33,0.67,False,-0.0002097751947282,0.000264,18.45,69968.14,0,0,1,False
2021-02-09,CASH,0,,0,0.4595,0.0,0.0,1.0,False,-0.0022788214547416,0.0,0.0,69968.14,0,0,1,False
2021-02-10,SHORT,-100,SQQQ,14,0.3449,0.0,0.33,0.67,False,0.0054995839887772,-0.005006,-350.28,69617.86,0,1,0,False
2021-02-11,LONG,100,TQQQ,848,0.5564,0.33,0.0,0.67,False,0.0055891736201074,0.00536,373.12,69990.99,1,1,1,False
2021-02-12,CASH,0,,0,0.4658,0.0,0.0,1.0,False,-0.0027047217390184,0.0,0.0,69990.99,0,0,1,False
2021-02-16,LONG,100,TQQQ,846,0.6724,0.33,0.0,0.67,False,-0.0047982828519391,-0.004835,-338.4,69652.58,1,0,0,False
2021-02-17,SHORT,-100,SQQQ,15,0.4355,0.0,0.33,0.67,False,-0.0043721483158167,0.004303,299.7,69952.28,0,0,1,False
2021-02-18,CASH,0,,0,0.4961,0.0,0.0,1.0,False,-0.0043613324561836,0.0,0.0,69952.28,0,0,1,False
2021-02-19,LONG,100,TQQQ,880,0.7186,0.33,0.0,0.67,True,-0.0259198442904644,-0.025789,-1804.0,68148.28,1,0,0,False
2021-02-22,LONG,100,TQQQ,930,0.6947,0.33,0.0,0.67,False,-0.0029772715786173,-0.003207,-218.55,67929.73,1,0,0,False
2021-02-23,LONG,100,TQQQ,935,0.6421,0.33,0.0,0.67,False,0.0082431062769781,0.007674,521.26,68451.0,1,1,1,False
2021-02-24,SHORT,-100,SQQQ,13,0.4196,0.0,0.33,0.67,False,-0.0348626111138101,0.033469,2290.99,70741.99,0,0,1,False
2021-02-25,LONG,100,TQQQ,1062,0.5723,0.33,0.0,0.67,False,0.0041876678464429,0.004654,329.22,71071.21,1,1,1,False
2021-02-26,LONG,100,TQQQ,1051,0.6343,0.33,0.0,0.67,False,0.0300820692964851,0.028467,2023.17,73094.38,1,1,1,False
2021-03-01,SHORT,-100,SQQQ,14,0.3434,0.0,0.33,0.67,False,-0.0160388222755405,0.015079,1102.22,74196.6,0,0,1,False
2021-03-02,LONG,100,TQQQ,1060,0.5737,0.33,0.0,0.67,False,-0.0290200703878751,-0.028894,-2143.85,72052.75,1,0,0,False
2021-03-03,LONG,100,TQQQ,1127,0.725,0.33,0.0,0.67,True,-0.0163669216543417,-0.016619,-1197.44,70855.31,1,0,0,False
2021-03-04,LONG,100,TQQQ,1166,0.83,0.33,0.0,0.67,True,0.0150607907936266,0.01444,1023.17,71878.48,1,1,1,False
2021-03-05,LONG,100,TQQQ,1132,0.7027,0.33,0.0,0.67,True,-0.0283140807365346,-0.028505,-2048.92,69829.56,1,0,0,False
2021-03-08,LONG,100,TQQQ,1203,0.5659,0.33,0.0,0.67,False,0.0394411764885433,0.038504,2688.71,72518.27,1,1,1,False
2021-03-09,SHORT,-100,SQQQ,13,0.275,0.0,0.33,0.67,True,-0.0028546177060689,0.002461,178.49,72696.76,0,0,1,False
2021-03-10,LONG,100,TQQQ,1130,0.5645,0.33,0.0,0.67,False,0.0230314061684615,0.022578,1641.32,74338.08,1,1,1,False
2021-03-11,CASH,0,,0,0.512,0.0,0.0,1.0,False,-0.0081122406632035,0.0,0.0,74338.08,1,0,0,False
2021-03-12,LONG,100,TQQQ,1108,0.6932,0.33,0.0,0.67,False,0.0106827972119165,0.010247,761.75,75099.83,1,1,1,False
2021-03-15,LONG,100,TQQQ,1085,0.6473,0.33,0.0,0.67,False,0.0054888187237787,0.005129,385.17,75485.01,1,1,1,False
2021-03-16,CASH,0,,0,0.458,0.0,0.0,1.0,False,0.0041175599834932,0.0,0.0,75485.01,0,1,0,False
2021-03-17,CASH,0,,0,0.512,0.0,0.0,1.0,False,-0.03063058570524,0.0,0.0,75485.01,1,0,0,False
2021-03-18,LONG,100,TQQQ,1166,0.7172,0.33,0.0,0.67,True,0.0035252085418311,0.0039,294.42,75779.42,1,1,1,False
2021-03-19,LONG,100,TQQQ,1156,0.6502,0.33,0.0,0.67,False,0.0174681306995088,0.017276,1309.17,77088.59,1,1,1,False
2021-03-22,LONG,100,TQQQ,1117,0.7313,0.33,0.0,0.67,True,-0.004362650873373,-0.0046,-354.65,76733.94,1,0,0,False
2021-03-23,LONG,100,TQQQ,1126,0.7775,0.33,0.0,0.67,True,-0.0168652861828639,-0.016949,-1300.53,75433.41,1,0,0,False
2021-03-24,LONG,100,TQQQ,1166,0.6407,0.33,0.0,0.67,False,-0.0017315181113173,-0.002087,-157.41,75276.0,1,0,0,False
2021-03-25,LONG,100,TQQQ,1170,0.5948,0.33,0.0,0.67,False,0.0150002043784831,0.014261,1073.47,76349.48,1,1,1,False
2021-03-26,SHORT,-100,SQQQ,14,0.3815,0.0,0.33,0.67,False,-0.0002847985376285,0.000455,34.72,76384.2,0,0,1,False
2021-03-29,LONG,100,TQQQ,1138,0.6329,0.33,0.0,0.67,False,-0.0050330673908992,-0.004991,-381.23,76002.97,1,0,0,False
2021-03-30,CASH,0,,0,0.5198,0.0,0.0,1.0,False,0.0153028679260378,0.0,0.0,76002.97,1,1,1,False
2021-03-31,CASH,0,,0,0.542,0.0,0.0,1.0,False,0.0170463521391661,0.0,0.0,76002.97,1,1,1,False
2021-04-01,CASH,0,,0,0.4895,0.0,0.0,1.0,False,0.0199648159796757,0.0,0.0,76002.97,0,1,0,False
2021-04-05,SHORT,-100,SQQQ,17,0.3671,0.0,0.33,0.67,False,-0.0006947001275644,0.000834,63.41,76066.38,0,0,1,False
2021-04-06,SHORT,-100,SQQQ,17,0.3131,0.0,0.33,0.67,False,0.00241819652759,-0.002798,-212.84,75853.54,0,1,0,False
2021-04-07,SHORT,-100,SQQQ,17,0.4069,0.0,0.33,0.67,False,0.0104336032387173,-0.01037,-786.59,75066.95,0,1,0,False
2021-04-08,SHORT,-100,SQQQ,17,0.4133,0.0,0.33,0.67,False,0.0060582513448892,-0.005666,-425.34,74641.61,0,1,0,False
2021-04-09,LONG,100,TQQQ,918,0.5962,0.33,0.0,0.67,False,-0.001305128720436,-0.001537,-114.75,74526.86,1,0,0,False
2021-04-12,LONG,100,TQQQ,920,0.5962,0.33,0.0,0.67,False,0.0116731295305123,0.011048,823.4,75350.26,1,1,1,False
2021-04-13,SHORT,-100,SQQQ,18,0.4499,0.0,0.33,0.67,False,-0.0120082098197249,0.011641,877.14,76227.4,0,0,1,False
2021-04-14,SHORT,-100,SQQQ,18,0.4499,0.0,0.33,0.67,False,0.0151554944516794,-0.015354,-1170.36,75057.04,0,1,0,False
2021-04-15,CASH,0,,0,0.5342,0.0,0.0,1.0,False,0.001170997427522,0.0,0.0,75057.04,1,1,1,False
2021-04-16,LONG,100,TQQQ,886,0.6185,0.33,0.0,0.67,False,-0.0091517932032382,-0.009237,-693.29,74363.75,1,0,0,False
2021-04-19,SHORT,-100,SQQQ,18,0.4341,0.0,0.33,0.67,False,-0.0072887192667424,0.006954,517.14,74880.89,0,0,1,False
2021-04-20,LONG,100,TQQQ,929,0.6488,0.33,0.0,0.67,False,0.0085609965561701,0.008095,606.17,75487.06,1,1,1,False
2021-04-21,SHORT,-100,SQQQ,18,0.3593,0.0,0.33,0.67,False,-0.0120545734766283,0.01162,877.14,76364.2,0,0,1,False
2021-04-22,LONG,100,TQQQ,959,0.5579,0.33,0.0,0.67,False,0.0125895019899244,0.012181,930.23,77294.43,1,1,1,False
2021-04-23,SHORT,-100,SQQQ,18,0.3752,0.0,0.33,0.67,False,0.0065110817501887,-0.006409,-495.36,76799.07,0,1,0,False
2021-04-26,LONG,100,TQQQ,911,0.6788,0.33,0.0,0.67,False,-0.0043322043297566,-0.004567,-350.73,76448.33,1,0,0,False
2021-04-27,LONG,100,TQQQ,919,0.6185,0.33,0.0,0.67,False,-0.0033808435017474,-0.003636,-278.0,76170.34,1,0,0,False
2021-04-28,LONG,100,TQQQ,925,0.6724,0.33,0.0,0.67,False,0.0035988236598911,0.003066,233.56,76403.9,1,1,1,False
2021-04-29,CASH,0,,0,0.4817,0.0,0.0,1.0,False,-0.0065546145973983,0.0,0.0,76403.9,0,0,1,False
2021-04-30,LONG,100,TQQQ,936,0.6869,0.33,0.0,0.67,False,-0.0053255653864795,-0.005635,-430.56,75973.34,1,0,0,False
2021-05-03,CASH,0,,0,0.5039,0.0,0.0,1.0,False,-0.0179957397573807,0.0,0.0,75973.34,1,0,0,False
2021-05-04,LONG,100,TQQQ,999,0.7091,0.33,0.0,0.67,True,-0.003362257890255,-0.004109,-312.19,75661.15,1,0,0,False
2021-05-05,CASH,0,,0,0.4975,0.0,0.0,1.0,False,0.0075373400465883,0.0,0.0,75661.15,0,1,0,False
2021-05-06,LONG,100,TQQQ,985,0.6263,0.33,0.0,0.67,False,0.0081143928151914,0.007811,591.0,76252.15,1,1,1,False
2021-05-07,SHORT,-100,SQQQ,17,0.3974,0.0,0.33,0.67,False,-0.0252543451021115,0.023683,1805.91,78058.06,0,0,1,False
2021-05-10,LONG,100,TQQQ,1073,0.6407,0.33,0.0,0.67,False,-0.0013814224998184,-0.001924,-150.22,77907.84,1,0,0,False
2021-05-11,LONG,100,TQQQ,1076,0.6263,0.33,0.0,0.67,False,-0.025882951564191,-0.025378,-1977.15,75930.69,1,0,0,False
2021-05-12,LONG,100,TQQQ,1135,0.6869,0.33,0.0,0.67,False,0.0077313313017173,0.006652,505.08,76435.77,1,1,1,False
2021-05-13,LONG,100,TQQQ,1119,0.6392,0.33,0.0,0.67,False,0.0220768409575833,0.021154,1616.96,78052.72,1,1,1,False
2021-05-14,CASH,0,,0,0.4817,0.0,0.0,1.0,False,-0.0060663957151411,0.0,0.0,78052.72,0,0,1,False
2021-05-17,CASH,0,,0,0.4802,0.0,0.0,1.0,False,-0.006750724135151,0.0,0.0,78052.72,0,0,1,False
2021-05-18,CASH,0,,0,0.4739,0.0,0.0,1.0,False,0.0011482686232568,0.0,0.0,78052.72,0,1,0,False
2021-05-19,CASH,0,,0,0.488,0.0,0.0,1.0,False,0.0193434089872985,0.0,0.0,78052.72,0,1,0,False
2021-05-20,SHORT,-100,SQQQ,17,0.4118,0.0,0.33,0.67,False,-0.0055347045006817,0.005168,403.41,78456.13,0,0,1,False
2021-05-21,CASH,0,,0,0.5198,0.0,0.0,1.0,False,0.0168190570189028,0.0,0.0,78456.13,1,1,1,False
2021-05-24,LONG,100,TQQQ,1022,0.7711,0.33,0.0,0.67,True,0.0013833913012193,0.001335,104.75,78560.89,1,1,1,False
2021-05-25,LONG,100,TQQQ,1018,0.5867,0.33,0.0,0.67,False,0.0034838083246437,0.003078,241.78,78802.66,1,1,1,False
2021-05-26,LONG,100,TQQQ,1011,0.5723,0.33,0.0,0.67,False,-0.0037410588146323,-0.004105,-323.52,78479.14,1,0,0,False
2021-05-27,CASH,0,,0,0.4672,0.0,0.0,1.0,False,0.0031542531169403,0.0,0.0,78479.14,0,1,0,False
2021-05-28,CASH,0,,0,0.4817,0.0,0.0,1.0,False,-0.0033240061567042,0.0,0.0,78479.14,0,0,1,False
2021-06-01,LONG,100,TQQQ,1019,0.6551,0.33,0.0,0.67,False,0.0019529892499856,0.001461,114.64,78593.78,1,1,1,False
2021-06-02,LONG,100,TQQQ,1015,0.6026,0.33,0.0,0.67,False,-0.010405737271721,-0.010622,-834.84,77758.94,1,0,0,False
2021-06-03,LONG,100,TQQQ,1037,0.6343,0.33,0.0,0.67,False,0.0169697154651988,0.016637,1293.66,79052.6,1,1,1,False
2021-06-04,LONG,100,TQQQ,1003,0.5659,0.33,0.0,0.67,False,0.0029797377288829,0.002664,210.63,79263.23,1,1,1,False
2021-06-07,LONG,100,TQQQ,997,0.671,0.33,0.0,0.67,False,0.0004753525228997,0.000126,9.97,79273.2,1,1,1,False
2021-06-08,SHORT,-100,SQQQ,19,0.3815,0.0,0.33,0.67,False,0.0002375180245459,-0.000604,-47.88,79225.32,0,1,0,False
2021-06-09,LONG,100,TQQQ,994,0.6089,0.33,0.0,0.67,False,0.0104204067325308,0.009849,780.29,80005.61,1,1,1,False
2021-06-10,LONG,100,TQQQ,974,0.7997,0.33,0.0,0.67,True,0.0026149085203444,0.002374,189.93,80195.54,1,1,1,False
2021-06-11,LONG,100,TQQQ,969,0.6488,0.33,0.0,0.67,False,0.0095827559044414,0.009002,721.9,80917.44,1,1,1,False
2021-06-14,LONG,100,TQQQ,951,0.6329,0.33,0.0,0.67,False,-0.0065310148797438,-0.006346,-513.54,80403.9,1,0,0,False
2021-06-15,CASH,0,,0,0.4817,0.0,0.0,1.0,False,-0.0036521941340911,0.0,0.0,80403.9,0,0,1,False
2021-06-16,LONG,100,TQQQ,973,0.6121,0.33,0.0,0.67,False,0.0126975351111882,0.012071,970.57,81374.47,1,1,1,False
2021-06-17,LONG,100,TQQQ,949,0.6263,0.33,0.0,0.67,False,-0.0078473141941733,-0.008105,-659.55,80714.92,1,0,0,False
2021-06-18,CASH,0,,0,0.5342,0.0,0.0,1.0,False,0.0050491213381667,0.0,0.0,80714.92,1,1,1,False
2021-06-21,LONG,100,TQQQ,947,0.671,0.33,0.0,0.67,False,0.0093217043477891,0.008975,724.45,81439.37,1,1,1,False
2021-06-22,LONG,100,TQQQ,930,0.647,0.33,0.0,0.67,False,0.0004890609275087,0.000343,27.9,81467.27,1,1,1,False
2021-06-23,CASH,0,,0,0.5039,0.0,0.0,1.0,False,0.0061828506195487,0.0,0.0,81467.27,1,1,1,False
2021-06-24,LONG,100,TQQQ,912,0.7934,0.33,0.0,0.67,True,-0.0012290239085315,-0.001259,-102.6,81364.67,1,0,0,False
2021-06-25,LONG,100,TQQQ,913,0.7091,0.33,0.0,0.67,True,0.0121616210837294,0.011445,931.26,82295.93,1,1,1,False
2021-06-28,CASH,0,,0,0.5261,0.0,0.0,1.0,False,0.0036187803856806,0.0,0.0,82295.93,1,1,1,False
2021-06-29,CASH,0,,0,0.5486,0.0,0.0,1.0,False,-0.001577502391614,0.0,0.0,82295.93,1,0,0,False
2021-06-30,LONG,100,TQQQ,886,0.6502,0.33,0.0,0.67,False,0.0003950417609426,-5.4e-05,-4.43,82291.5,1,1,1,False
2021-07-01,LONG,100,TQQQ,886,0.6869,0.33,0.0,0.67,False,0.0114787129202869,0.010982,903.72,83195.22,1,1,1,False
2021-07-02,SHORT,-100,SQQQ,24,0.4436,0.0,0.33,0.67,False,0.0043218484543285,-0.003612,-300.48,82894.74,0,1,0,False
2021-07-06,CASH,0,,0,0.488,0.0,0.0,1.0,False,0.0021100245994436,0.0,0.0,82894.74,0,1,0,False
2021-07-07,LONG,100,TQQQ,846,0.7631,0.33,0.0,0.67,True,-0.0060396817277541,-0.005919,-490.68,82404.06,1,0,0,False
2021-07-08,LONG,100,TQQQ,856,0.6026,0.33,0.0,0.67,False,0.0062436123994411,0.005376,442.98,82847.04,1,1,1,False
2021-07-09,LONG,100,TQQQ,846,0.6104,0.33,0.0,0.67,False,0.0039057190215439,0.003931,325.71,83172.75,1,1,1,False
2021-07-12,LONG,100,TQQQ,839,0.7472,0.33,0.0,0.67,True,0.0,-0.000378,-31.46,83141.29,1,0,0,False
2021-07-13,LONG,100,TQQQ,839,0.7934,0.33,0.0,0.67,True,0.001793482347558,0.001589,132.14,83273.43,1,1,1,False
2021-07-14,LONG,100,TQQQ,836,0.8999,0.33,0.0,0.67,True,-0.00702348929712,-0.007027,-585.2,82688.23,1,0,0,False
2021-07-15,CASH,0,,0,0.5342,0.0,0.0,1.0,False,-0.0080993648040011,0.0,0.0,82688.23,1,0,0,False
2021-07-16,LONG,100,TQQQ,869,0.5962,0.33,0.0,0.67,False,-0.008193491682808,-0.008118,-671.3,82016.93,1,0,0,False
